Start time,End time,Transcript
787.800,790.300," chair or fall over in meditation session"
790.900,792.300," but you could also"
794.000,794.900," define for me"
795.700,797.700," get up and come to the front of the back"
798.200,798.500," side"
799.500,800.100," and lie down"
801.100,802.000," I've actually I think"
805.200,805.900," that's the cushion"
806.400,807.100," for the monitor"
808.300,808.600," you can"
810.800,812.100," get yourself a little caution"
813.900,815.000," and lay it gently down"
816.300,817.100," arrow stick I think you"
819.300,819.600," need okay"
820.800,821.400," that's it"
825.000,825.100," yeah"
828.500,828.800," I can"
836.500,837.500," hello zoom hello zoom"
840.000,840.200," okay"
841.200,845.000," so sorry was that hey I just want to greet the online folks"
845.900,846.500," there's a camera"
847.300,847.800," hi hi"
849.200,850.200," thank you so much for being with us"
850.700,851.100," I hope"
851.500,853.000," that you could hear"
853.500,854.300," most of the above"
855.000,855.800," we're not going to do some"
856.300,856.900," some sitting"
857.700,857.700," so"
858.900,859.400," well"
865.000,867.100," so okay there's a cool shot"
867.700,868.000," I was"
868.300,875.000," when I when I saw the the number of people coming at this we had a weightless believe it or not and cut it off but um"
875.600,876.400," the max that"
876.800,878.300," the room they thought that run could help"
878.700,880.400," I was a bit worried about ventilation but"
881.500,883.300," you know that we might as well get stuffy but"
883.900,884.300," it's high"
885.200,885.900," it's high scene"
886.800,887.500," so I think we'll be okay"
888.300,889.800," but if we feel we need it we can bring a"
891.900,892.500," okay close"
894.000,895.300," is there anybody here"
896.300,898.900," who thinks that they've never meditated before"
902.200,902.400," okay"
905.600,907.900," so that's that's that's telling me into a comfortable"
908.700,909.300," seated position"
935.200,937.800," so that's spend just a little bit of time"
939.100,944.200," getting balanced if you're if you're if you're back is against the back of the chair that's fine just"
944.700,945.700," just stay like that but"
946.400,948.100," looking around I can see quite a number"
948.700,952.400," I think have that back away from the back of the chair that's that's good to"
953.700,957.000," and if that's the situation you have your back is"
957.700,959.900," unsupported then we want to be balanced"
961.300,962.400," so have a little bit of"
964.300,966.300," lumbar Arms that's to say"
966.600,968.200," let your belly come forward a bit"
969.100,969.600," if you're"
970.600,971.200," sitting me"
971.400,972.600," that free spine"
973.700,974.600," come forward"
976.400,977.700," and let your shoulders rest"
978.600,979.300," over your hips"
981.600,984.900," if you've got your back against the back of the back of the chair"
986.300,987.000," also let"
987.700,988.600," that your shoulders"
989.400,989.900," rest"
990.700,991.500," downward"
995.700,996.500," imagine that"
998.900,1000.900," your body is like an old coat"
1001.800,1004.200," and it just put it on cope hang"
1007.300,1008.500," up which is like your shoulders and"
1010.600,1012.300," so that your whole body"
1013.400,1013.800," and"
1017.400,1017.700," great and"
1020.200,1020.700," we're not"
1023.400,1025.100," and"
1031.300,1032.400," jurors that"
1041.200,1042.000," all right"
1055.500,1056.600," wait second"
1067.000,1067.800," sense the"
1069.100,1069.900," redone"
1070.200,1071.600," at the end the training"
1076.000,1076.300," vs"
1078.700,1079.600," the closest"
1081.800,1082.700," above your"
1091.800,1092.200," seat thanks"
1095.200,1096.400," the comfortable position"
1097.900,1098.400," War"
1100.100,1100.300," and"
1105.800,1108.100," so all body"
1111.100,1111.900," coming into"
1112.400,1112.800," things"
1125.800,1128.700," we always think many that were just"
1138.000,1138.600," thank you"
1140.600,1141.200," service"
1149.800,1150.600," stillness"
1169.500,1170.000,"thanks"
1171.400,1171.500," bye"
1206.200,1208.000," and you become aware of your body"
1209.100,1209.700," as a whole"
1211.500,1211.800," one"
1213.000,1214.000," whole field"
1216.600,1217.400," a Sensation"
1227.900,1229.400," from the souls of the feet"
1231.700,1232.800," up to the face"
1234.400,1235.100," and"
1235.500,1236.300," top of the head"
1277.100,1277.900," and you rest"
1280.100,1281.000," as your body"
1282.500,1283.500," in this hole"
1285.000,1286.800," whole body feel the whole"
1288.800,1290.300," field of sensations"
1293.100,1295.200," kind of wrap around cloud"
1298.400,1300.900," that constitutes are experience of the body"
1303.900,1304.900," just rest"
1316.400,1317.000," feeling"
1320.100,1320.900," sensing"
1322.200,1322.600," the body"
1351.300,1352.400," let's start to"
1354.300,1357.000," open up also to the soundscape"
1359.300,1361.700," the great field of sounds"
1363.800,1364.400," the space"
1364.900,1365.700," of sounds"
1372.200,1374.300," just let it do what it does"
1427.800,1429.500," let's bring in a little label"
1430.700,1430.900," here"
1433.800,1436.400," every few seconds say in your mind"
1437.900,1438.300," kind"
1439.000,1441.300," of plainly matter of fact gently"
1442.300,1443.100," say to yourself"
1449.100,1449.600," hearing hear"
1453.300,1455.200," as a means to point your"
1455.800,1457.900," attention that open your awareness"
1460.000,1460.500," to the"
1461.500,1462.400," tapestry"
1463.700,1464.300," of sound"
1468.200,1468.700," hearing"
1535.000,1535.600,"here"
1541.300,1541.400," again"
1599.300,1600.600,"so your eyes"
1600.900,1602.000," may be closed"
1604.200,1606.800," some of you may have your eyes open"
1608.200,1609.700," as some of you may have them"
1610.700,1614.500," a tiny bit open allowing allowing in"
1615.500,1616.700," a little blurry"
1618.500,1619.600," light but whichever it is"
1621.200,1623.300," the operation of seeing"
1624.400,1625.100," is happening"
1627.400,1629.500," so if they're closed you'll be"
1630.500,1631.300," seeing"
1632.500,1634.000," a screen"
1635.100,1635.400," of"
1636.900,1638.300," a kind of Grey scale"
1640.500,1642.300," which will have variations"
1644.000,1645.000," of light and dark"
1645.800,1646.000," in"
1647.800,1649.200," it it may have some"
1650.900,1651.700," colouration"
1654.900,1656.400," if there are open"
1658.300,1659.000," and lowered"
1660.200,1661.400," which is what we recommend"
1662.400,1663.300," if they're"
1663.700,1664.900," open to lower the gates"
1666.700,1667.300," you'll be seeing"
1668.900,1670.100," best screen also"
1671.800,1672.000," with"
1672.800,1673.900," colours and shapes"
1678.200,1678.900," either way"
1681.800,1682.400," we rest"
1683.000,1683.600," with it"
1683.900,1684.200," as"
1685.700,1686.300," simply"
1687.600,1687.800," the"
1688.900,1690.300," actual fabric"
1690.900,1691.500," that we're seeing"
1692.600,1693.700," whether it's colours"
1694.500,1695.100," and shapes"
1696.900,1698.600," or basically light and dark"
1701.400,1703.100," you want to just be aware of"
1705.000,1705.800," this screen"
1707.400,1708.500," aside as well"
1710.800,1711.800," so we'll move"
1713.100,1714.100," to the label"
1720.000,1720.700," dude seeing"
1726.000,1726.600," see"
1730.400,1733.700," the guide our attention to awareness"
1735.000,1735.900," of the screen"
1736.700,1737.400," of sight"
1739.700,1740.300," see you"
1745.700,1746.400," see seeing"
1831.000,1831.700," see"
1866.800,1867.700," this is the"
1868.600,1870.000," sensorium"
1872.000,1872.600," the box"
1873.400,1874.600," of sensations"
1876.400,1876.600," that"
1876.900,1878.300," are experienced is"
1879.700,1881.100," basically made of"
1883.300,1884.000," seeing"
1885.200,1885.600," hearing"
1887.700,1888.800," body sensations"
1897.300,1900.000," of course sometimes this"
1900.800,1902.600," smell and taste as well"
1908.200,1908.800," this is it"
1916.300,1917.200," let me rest"
1918.500,1919.700," in the sensorium"
1921.700,1922.100," just"
1923.000,1923.300," be"
1924.500,1924.800," with"
1926.900,1927.200," this"
1928.200,1929.500," basic Primary"
1931.000,1932.300," sense channels"
1932.700,1933.100," since"
1933.800,1934.900," experiences"
1936.200,1936.600," rest"
1939.100,1940.200," in the sensorium"
1946.000,1946.300," I stay"
1961.200,1962.000," home"
1962.600,1963.100," basically"
1978.300,1979.600," now"
2038.400,2043.700," so the"
2045.600,2047.200," the question really is what"
2048.500,2051.300," what keeps us away from home"
2052.600,2054.400," what takes us away from"
2054.800,2055.100," this"
2057.400,2058.500," and the answer is"
2059.000,2060.100," usually thoughts"
2061.000,2061.900," and feelings"
2062.900,2064.400," that commonly arise"
2066.000,2068.500," so we want to include them"
2069.600,2070.600," they are welcome"
2071.000,2071.400," also"
2073.500,2074.000," we're not"
2074.700,2075.500," trying to banish"
2076.400,2076.800," thoughts"
2077.700,2078.500," and feelings"
2080.100,2081.100," quite the reverse"
2082.700,2083.800," I want to throw open"
2084.200,2084.700," the doors"
2086.000,2086.700," and welcome the"
2091.800,2093.200," so we'll have a simple"
2095.000,2095.500," method"
2096.400,2098.000," through the day any time"
2099.100,2101.100," you recognise that you've been"
2101.800,2102.900," sort of elsewhere"
2104.200,2104.900," just check"
2106.300,2107.100," what was it"
2108.300,2108.800," memories"
2110.200,2110.500," was it"
2111.000,2111.400," planning"
2113.400,2113.800," was it"
2114.600,2115.200," imagining"
2118.200,2118.900," memories"
2120.000,2120.900," plans"
2122.500,2123.500," imaginings"
2125.600,2126.800," so when we've been"
2128.000,2128.400," away"
2130.000,2130.300," from here"
2132.100,2132.900," and home base"
2134.300,2135.400," which we all will"
2136.100,2136.800," wonder from"
2137.800,2139.300," quite often in fact"
2141.600,2144.300," our practice is simply to notice"
2145.800,2146.700," that we've been away"
2148.400,2149.800," and then just check"
2151.500,2152.500," was in memories"
2153.400,2154.300," was it planning"
2155.500,2155.800," was it"
2156.400,2157.100," imagining"
2158.500,2159.800," and just pop"
2161.000,2161.500," the thinking"
2162.400,2164.100," into the appropriate folder"
2167.100,2167.800," and come back"
2170.000,2170.500," to here"
2173.800,2174.400," but hearing"
2177.300,2177.900," to seeing"
2180.300,2181.300," or sensing the body"
2185.500,2187.000," just a few more minutes in this"
2189.400,2189.900," hearing"
2193.000,2194.400,"oh see or"
2196.100,2197.200," sense in body"
2199.400,2200.600," but noticing"
2201.700,2202.300," where we went"
2205.100,2205.800," times we've been"
2206.300,2206.600," away"
2343.900,2345.100," urban art"
2348.400,2349.400," open to"
2350.600,2351.100," how"
2351.300,2352.700," the heart is doing"
2362.800,2363.800," literally"
2365.600,2368.400," check in with any sensation in the chest"
2372.400,2374.500," and warmly welcome"
2378.100,2379.400," it become warm"
2380.700,2382.400," and soft in the chest"
2416.000,2417.400," I give thank yourself"
2420.000,2421.400,"for giving yourself this time"
2423.500,2423.700," to"
2424.000,2425.600," to come back to yourself"
2510.400,2511.100,"so well"
2511.200,2513.500," we'll have a soft exit so"
2514.500,2514.700," don't"
2516.000,2517.100," do a hard line"
2517.900,2519.500," called end of meditation"
2520.400,2520.600," just"
2521.200,2521.900," gradually"
2524.100,2524.600," in your own"
2525.100,2526.400," sweet way sort of"
2532.400,2536.600," I don't know come kind of come out of it kind of don't come out of it the same time"
2587.300,2588.000,"I will have"
2590.200,2591.900," well we'll have the plan"
2592.300,2598.200," but maybe I should have said this earlier the plan is that we've got these two main kind of blocks in our day"
2599.500,2601.100," approximately 9:30 to 12"
2602.000,2603.200," then a couple of hours"
2604.000,2605.200," and then two to four thirty"
2606.000,2608.700," and I'm thinking that we'll have some kind of"
2609.700,2611.300," break in the middle of each of them"
2612.100,2613.500," I don't want to be too long"
2614.500,2617.900," because you know there's stuff I'd love to share with you"
2618.900,2620.100," but perhaps it'll be"
2621.000,2622.600," 10 to 15 minutes or something like that"
2623.300,2625.700," and so that's not immediately now but soon"
2626.600,2626.800," and"
2628.200,2629.300," that's a chance to"
2630.700,2633.200," that break is going to be a chance to wonder around a square"
2634.400,2634.800," safely"
2635.500,2638.800," you know however blissed out and meditation maybe there's still traffic"
2639.500,2639.600," you know"
2640.200,2640.300," and"
2641.500,2643.300," to get coffee tea"
2643.700,2643.800," and"
2644.700,2645.100," snacks"
2646.400,2646.600," and"
2650.100,2651.300," also chat"
2651.700,2654.200," you know of course but there will be some"
2654.600,2656.400," times to chat within the"
2657.300,2660.100," the portions that we're all gathered as well"
2660.900,2663.300," so if if you want to walk"
2664.000,2665.300," for example if you want to walk"
2665.800,2668.500," quietly if you in fact want to do some walking meditation"
2669.400,2672.200," and of course do that and if you see somebody"
2673.400,2674.300," you know"
2675.400,2676.000," carefully"
2676.800,2678.300," placing their steps"
2678.900,2680.900," on the ground it perhaps means they're doing and"
2681.700,2682.400," let them do it"
2683.200,2683.500," rather than"
2684.100,2685.100," open up for a chat"
2691.900,2695.200," so I'm at little bit curious about how"
2696.300,2698.000," you come to be here"
2698.500,2699.000," all of you"
2701.500,2706.000," so I want to ask Ashley for just a Show of Hands who's here"
2707.100,2708.700," because they've done"
2709.900,2712.700," one or more of Sunday"
2713.800,2715.300," original love sessions"
2716.000,2717.400," could you put up your hands if that's"
2718.000,2719.100," the case okay"
2719.600,2720.500," okay thank you"
2721.500,2722.300," who's here"
2723.000,2727.300," because they have encountered the new meditation app the way"
2728.200,2728.900," but has for that"
2729.700,2731.900," okay that's a goodly number thank you"
2732.600,2734.700," who's here because of"
2737.000,2741.400," knowing either the Oxford Oxford / London's end group or the"
2742.900,2743.900," mounting clouds and"
2744.400,2744.700," group"
2746.000,2747.500," okay that's a fair few thank you"
2748.700,2750.200," but I know I see the rest of you got here"
2752.800,2757.500," I suppose did any of you have any of you come across big through my book one blade of grass"
2758.700,2759.800," okay okay"
2760.200,2761.800," well maybe that more or less"
2762.800,2765.900," covers everybody oh who's come through meditate you"
2768.100,2769.000," okay- okay"
2769.300,2769.600," thanks"
2770.100,2770.400," great"
2771.800,2772.400," so"
2773.100,2778.000," I'm going to tell you a little bit about the way I've been teaching the last four years or so"
2778.400,2780.800," which is reflected both in the app the way"
2782.200,2783.900," and in"
2784.600,2785.800," the original love"
2786.200,2786.600," programme"
2787.100,2787.300," and"
2788.200,2790.700," what that what happened basically was when"
2791.700,2792.000," when"
2793.300,2794.000," lockdown"
2794.700,2796.100," began in early"
2796.600,2797.600," 2020"
2798.400,2799.000," with the pandemic"
2801.300,2801.800," we started"
2802.900,2803.600," mounting cloud"
2804.300,2805.700," shifted over to online"
2806.600,2807.000," world"
2807.900,2808.100," and"
2810.900,2812.000," I started teaching"
2812.900,2816.000," I realized I had to I felt I had to teach in a different way"
2816.800,2816.900," and"
2817.500,2819.500," a prepared to that it had been"
2820.300,2823.200," pretty intensive kind of hard core Zen"
2823.700,2825.300," which involves a lot of one to one"
2825.900,2828.000," brief one to one encounters with the teacher"
2828.500,2832.900," and it also involved in my case or the case of the lineage that I'm part of sambo Zen"
2833.300,2834.600," a lot of Cohen work"
2835.300,2838.500," I don't know whether any of you well I'm sure some of you are familiar with the coins"
2839.200,2840.300," there's weird little"
2841.600,2844.200," paradoxes or enigmas or riddles or"
2845.700,2846.600," nonsense really"
2847.200,2851.700," but nonsense where the power to radically transform how we experience the world"
2852.500,2854.100," in the experience known as Awakening"
2854.800,2859.500," or some call it non-duality some call it ground of being some call it"
2859.900,2862.300," original nature some call it is then calls it"
2862.700,2864.000," the original face"
2864.900,2866.900," seeing your original face seeing"
2867.500,2869.900," the face you've had since before you were born"
2870.200,2873.000," in fact before even your parents were born in fact before"
2873.700,2876.900," even your multiply great grandparents were born"
2878.000,2878.900," the face you had"
2879.400,2879.700," before"
2881.100,2884.500," the time that your four bears"
2885.100,2887.000," we're primordial fish"
2887.800,2889.100," swimming about in slime"
2889.800,2892.400," before even then that's the way they think of it"
2892.900,2895.300," and what is that original face well basically"
2896.000,2898.400," it's a fan is a poetic way of expressing"
2899.700,2902.900," the experience that all of us humans can have"
2904.000,2908.200," whereby or wherein are ordinary sense of self"
2909.700,2910.600," as a separate"
2911.200,2911.700," entity"
2912.200,2913.600," living inside this"
2914.400,2915.300," skin bag"
2916.000,2917.900," as Buddhism eloquently calls it"
2918.800,2921.000," inside this skin bag there is"
2921.400,2921.800," me"
2922.600,2924.600," and this is my skin back"
2926.100,2927.200," and everything"
2928.200,2930.600," outside the skin bag is not me"
2931.400,2933.100," and basically everything inside"
2933.700,2935.600," is the skin bag is me"
2936.200,2937.800," although it's not exactly like that"
2938.300,2939.700," because if I have a pain"
2940.800,2943.600," that's not really me it's something I'm suffering from"
2944.900,2946.500," and if I have an itch"
2947.300,2950.500," it's not really me it's something I am suffering from"
2951.800,2955.200," so it's a little unclear where the hard boundary of me"
2956.000,2956.400," actually"
2957.000,2959.200," is but it's but we know it"
2960.300,2960.900," I'm in here"
2962.600,2964.300," and I've got a little wall around me"
2965.300,2968.100," and what's within the wall is me and what's outside the water is not me"
2968.700,2972.300," so the experience of the quote unquote original face"
2973.700,2975.200," is a well a tested"
2975.900,2976.200," shift"
2977.200,2977.800," that can happen"
2978.300,2980.800," to us human beings as well as tested"
2981.300,2983.300," historically it's well a tested"
2985.000,2986.100," contemporaneously and"
2986.500,2987.400," practitioners today"
2988.500,2990.900," are various sorts including meditative"
2991.400,2992.300," and it's even now"
2992.900,2995.500," kind of well a tested or at least evidence"
2996.200,3000.100," in science the great leaps and bounds in neuroscience"
3000.800,3002.000," over the last 2030 years"
3002.600,3004.100," have made it fairly clear"
3004.900,3005.700," that actually"
3006.400,3008.600," the ordinary sense of self"
3009.100,3011.400," we're seems kind of absolute"
3011.700,3013.200," to us and definitely"
3014.000,3014.200," this"
3014.800,3017.200," person at always felt might be myself to be"
3017.600,3018.500," as long as I can remember"
3020.000,3029.200," actually all all it sort of is is certain activations of midline networks and the Brain which are concerned with narrative with story when those"
3029.900,3031.700," centres are active"
3032.800,3033.900," sense of self is active"
3034.400,3035.700," when they're not active"
3036.300,3036.900," sense of self"
3037.500,3038.000," is actually"
3039.900,3040.800," in a bands"
3041.600,3043.100," but we don't know notice it"
3044.300,3046.000," typically because the moment"
3046.900,3049.300," we're sort of engaged with the next thing"
3050.300,3051.500," sent herself is there to do it"
3051.900,3052.200," as well"
3052.700,3052.800," so"
3053.700,3056.500," we actually probably a frequently"
3059.400,3060.200," punctuating"
3060.800,3061.700," the sense of self"
3063.400,3064.900," or it may even be the other way around we"
3065.500,3068.000," we're having this seamless experience"
