Start time,End time,Transcript
302.200,304.600," and if we're if we're just wind it back to the"
306.000,307.100," to the underlying"
308.100,309.100," sort of bedrock"
311.500,313.300," of Buddhism which paradox"
314.400,315.300," is our suffering"
316.300,317.900," you know the Foundation of Buddhism"
318.800,320.000," is the fact that we suffer"
320.500,321.400," that there is suffering"
322.500,323.100," so it's it's"
323.800,325.800," remarkable as a kind of system"
326.500,328.200," as a method or set of methods"
328.900,329.000," for"
330.000,331.800," helping us in the"
332.400,334.200," it doesn't start by saying you know"
335.000,335.100," you know you know"
336.800,342.400," all is fabulous It Starts by by just the reality of what our problems are in this life that"
343.100,343.400," you know we"
344.300,345.500," we live with"
346.700,347.600," pain & loss and"
348.500,351.800," and hardship of many different kinds of as well as in Justice's and"
352.600,354.600," cruelty and oppression and a great"
355.100,357.100," you know lineages of trauma"
357.700,358.400," and you know"
358.800,360.400," it doesn't shy away from that"
362.300,362.500," but"
363.000,365.900," how do we and you know it's got a formula sort of thing for"
366.300,367.500," for helping us with that"
368.100,369.400," and butt part of that"
369.900,370.600," part of that"
371.000,372.500," it addressing"
373.500,375.400," of our suffering is to recognise"
378.700,382.000," the wider context in which we live has parts of"
382.700,384.400," this world and you know many of us will"
385.000,385.500," have had"
386.400,386.600," whatever"
387.500,388.900," glimpses we've had"
389.700,392.900," of other ways of being that are normal"
393.500,394.500," kind of caught up in"
395.700,398.900," you know on the on the flywheel on the job on the hamster wheel"
399.500,400.000," you know of"
400.700,401.300," our"
401.800,403.300," agendas and to do lists and"
403.900,405.000," goals and our fears"
405.700,406.500," our hopes and our"
407.100,407.500," anxieties"
409.800,414.200," many of us who have had moments of being free of that"
414.700,418.300," and I think that will probably apply to just about all of us at times but"
418.800,420.900," for many they will have happened"
421.800,422.500," when we're"
423.400,425.300," in a non-human context"
425.900,428.500," where in a more than human context when we're"
428.700,430.300," walking in the forest"
431.300,432.000," when we're"
432.400,435.100," on a clear overlooking the ocean when we're"
437.700,440.500," even walking in a park under the great trees"
441.900,442.900," you know or when we're"
443.200,444.100," strolling down"
445.500,448.600," a lane and seeing the Rolling Hills"
450.000,454.000," you know as one of the Psalms says I will lift up my eyes to the Hills"
454.800,456.200," whence cometh my help"
458.200,458.700," that just"
459.600,460.900," seeing the Hill's"
462.000,462.700," can be a help"
464.400,466.200," and there's a lot of beautiful"
467.600,469.700," kind of work and poetry and"
470.500,470.700," and"
471.600,474.200," approaches to this many people have written about this"
474.800,476.200," in very different ways and"
477.000,478.000," and and"
479.600,480.200," I just want to"
480.800,483.500," pluck out one from so many which is just"
484.000,484.900," you know words what"
485.500,486.700," a great English poet"
487.200,488.500," he felt that his"
490.000,492.600," basically his whole psyche was shaped"
493.600,495.400," by The Hills mountains"
495.900,496.800," rivers"
497.400,497.600," and"
498.800,501.300," you know the many Desert denizens thereof"
502.100,503.300," among which he grew up"
504.200,505.600," and really his whole life was"
506.400,507.500," kind of an exploration"
508.500,509.400," of how"
510.300,510.800," his"
511.800,514.000," being had been-- shaped"
515.400,515.700," by the"
516.800,519.900," by the terrain the Landscape the mountains and the rivers"
520.500,521.500," and the great Earth"
521.900,522.500," among which"
523.000,524.100," he grew up and we're going to"
524.600,525.800," touch in a little bit on that"
526.700,528.400," today but let's start with a sipp"
528.800,529.700," let's start by really"
531.800,533.900," easily comfortably gently"
537.900,538.900," being with ourselves"
540.000,541.200," as we are right now"
544.300,545.700," and not demanding that anything"
547.100,547.800," that we do anything"
553.100,555.700," not demanding that we do anything and not demanding"
556.500,560.000," that we have any kind of experience of any particular kind"
560.600,561.500," it's much more"
562.600,564.900," as you know many of you will know from"
565.600,567.000," who have been on original love"
568.000,568.700," sessions before"
569.200,570.800," you know the whole thing"
571.600,576.600," the the method you know we we have these different areas and zones that we look at but the method"
577.400,579.300," essentially in all of them is the same"
580.200,580.400," it's"
581.600,582.200," allowing"
583.600,583.800," it's"
584.300,585.100," releasing"
586.100,588.000," it's recognising resistance"
589.300,590.500," and letting it be"
591.800,593.500," recognising where We're holding"
594.600,595.700," and letting it be"
597.100,600.100," the the method that technique you might even say"
601.200,601.900," is allowing"
602.800,605.700," so we're not trying to make something happen"
607.800,608.400," in any way"
608.900,611.400," that's actually the path of sitting"
612.100,612.300," so"
614.600,615.400," let's get comfortable"
617.500,620.700," get balanced if you're if you're back is is free"
621.800,625.100," not leaning against anything then it's really important to be balanced"
627.200,629.800," so you can just sway forwards and backwards a little bit"
633.100,634.500," and if you're reclining"
635.300,636.600," or your back is supported"
637.700,638.600," that's great just"
639.700,641.300," give yourself to the support"
656.800,660.400," if you're swaying then let the movements be small and gentle"
661.800,662.400," slow"
664.600,667.700," see how small they can get just tiny arcs"
669.300,670.500," backwards and forwards"
674.100,676.600," start to feel the the Plumb line"
678.000,679.800," that the true line"
681.800,683.100," from the crown of your head"
684.300,685.900," down under the center of the seat"
687.800,688.900," and on down through"
690.100,691.200," the seat you're sitting on"
691.600,693.900," down down down down down down into the Earth"
696.900,698.300," so there's a line from"
700.000,701.200," way up in the sky"
702.900,706.400," right down through the crown of your head through the center of your seat"
707.600,709.200," and on down into the Earth"
712.100,714.400," and whenever you need to do just gently"
715.300,716.400," subtly shifting"
718.500,719.900," to feel that line and"
720.900,722.100," be aligned with it"
723.200,725.600," and it come right down through the middle of you"
737.200,737.400," and"
739.200,740.100," because we're"
740.500,741.200," aligned"
742.000,742.600," around it"
744.900,747.700," or again if you are reclining or supported because"
748.600,750.000," we have that support"
751.200,752.900," we're able to start relaxing"
756.000,758.500," so Letting Letting the face goes soft"
764.400,765.200," and letting"
766.400,767.100," the JW"
768.200,768.700," goes off"
777.700,779.100," let the jaw sink"
781.200,782.000," a little bit"
790.000,791.300," shoulders and arms"
792.000,793.200," also sinking"
797.300,797.900," settling"
800.000,802.200," make sure your hands are somewhere comfortable"
803.800,806.900," so that the length of the arms can really be Slack"
812.500,816.700," let all thumbs and fingers also be slack limp"
822.900,823.500," that yeah"
824.600,825.600," your feet go"
826.000,827.100," let your toes go"
830.500,831.700," now your legs go"
836.200,836.700," see it"
838.200,839.100," barely chest"
841.800,842.100," soft"
844.100,844.800," at ease"
859.000,861.100," just sort of coming into a awareness"
863.200,864.700," of this body"
868.700,870.000," this solid body"
877.100,879.100," kind of dents flesh"
880.300,881.000," then"
881.300,881.900," sir b"
885.900,886.700," in some ways"
887.700,888.900," solid like the Earth"
889.700,890.800," of which is made"
911.700,914.600," so letting this piece of the Earth this"
915.900,916.200," body"
917.900,918.500," rest"
920.700,921.900," like the Earth itself"
930.100,930.900," almost as if"
931.900,934.900," just now it's it were part of the Earth"
940.500,942.000," like a single body"
945.300,947.600," this body and the body of the Earth"
964.400,967.700," if you can just tuned into the quality of"
969.100,969.400," stillness"
971.000,971.300," and"
972.800,973.400," a kind of"
974.100,975.000," solidity"
977.700,978.000," and"
979.400,982.000," contiguous with the Arts"
988.700,993.500," and yeah by by the way from time to time thoughts may come up and"
994.600,995.500," we go off somewhere"
996.600,999.600," in our minds and then we recognise we have and"
1000.600,1000.900," we can"
1001.800,1003.100," smile at the thoughts and"
1004.300,1005.800," just label them thinking"
1006.800,1007.900," or thoughts"
1009.300,1010.100," and come back"
1011.200,1012.100," to this body"
1013.600,1015.400," resting on this earth here"
1030.200,1033.400," and throughout our practice our meditation path"
1034.800,1038.300," often thoughts will come up and take us away like that"
1039.100,1040.800," it's just part of the journey and"
1041.800,1042.800," when we notice it"
1043.900,1047.100," fantastic means we've come back we're present again"
1048.900,1050.300," just use a little label"
1052.500,1053.700," thoughts or thinking"
1057.600,1059.000," or if you prefer you might"
1060.000,1062.500," check out what's being going on was it planning"
1063.700,1064.100," was it"
1065.000,1066.800," plans memories or was it"
1067.300,1067.900," imagining"
1069.500,1071.000," memories remembering"
1072.100,1072.600," planning"
1073.500,1074.000," plans"
1075.100,1075.800," imagining"
1077.300,1079.000," you can just check which it was"
1079.600,1079.600," in"
1080.300,1080.800," come back"
1082.000,1082.200," here"
1085.800,1086.000," body"
1123.700,1126.500," bursts of the traditional four elements"
1139.400,1140.100," so it"
1141.100,1141.500," still"
1152.800,1153.400," this body"
1161.000,1162.500," oh yeah we're also"
1163.300,1164.400," full of flow"
1165.300,1166.400," for a liquidity"
1168.500,1168.900," the"
1169.700,1171.500," 50,000 miles of the"
1173.200,1176.400," cardiovascular system the art is veins capillaries"
1179.200,1180.200," flowing flowing"
1190.800,1194.000," constant inflowing out flow between cells"
1195.500,1196.200," cells"
1196.800,1198.400," through their cell walls and"
1199.500,1201.000," the bloodstream with the"
1201.800,1202.900," emphatic system"
1205.900,1208.000," flow all through the body as well"
1210.200,1210.800," so"
1219.100,1222.700," maybe we can just get a subtle light sense of the"
1224.600,1226.000," Subtle pulses and"
1227.200,1229.400," so to quickenings and stirrings"
1231.000,1232.600," and these fluid systems"
1251.500,1253.900," our life being sustained not just by"
1254.700,1256.400," earth but also water"
1259.100,1260.900," and flow and fluidity"
1314.100,1318.200," I'm seeing if in the midst of our stillness we might sense"
1319.900,1320.300," different"
1320.900,1323.500," flavours of flowing this"
1329.400,1330.400," also tree"
1331.500,1332.800," subtle signatures"
1336.200,1338.000," maybe like tingles"
1347.800,1350.000," maybe a kind of smoothness that"
1351.100,1352.200," comes with flow"
1381.900,1382.300," and"
1383.300,1384.300," there's warmth"
1386.700,1388.100," our bodies are warm"
1393.100,1394.600," he comes to us"
1396.100,1397.100," from the sun"
1398.900,1399.800," primarily"
1401.700,1404.100," some geothermal warms as well"
1406.100,1407.300," kind of feeling"
1410.300,1412.300," all these planetary systems"
1413.300,1415.200," including This body"
1417.700,1419.500," the warmth is sort of given"
1420.500,1421.000," to us"
1422.800,1424.400," like the earth like the"
1425.300,1426.200," fluidity"
1427.000,1427.400," also"
1429.200,1430.600," the gift of Wands"
1441.700,1442.500," and we made"
1442.600,1443.700," being a cold place"
1445.400,1447.200," needing the warmth of a dwelling and"
1448.700,1450.500," it may be in a hot place and"
1452.100,1452.500," when I ever"
1454.100,1455.300," we live in"
1457.600,1458.700," the shelter of"
1460.400,1461.100," a warmth"
1465.800,1467.400," clothing dwelling"
1469.700,1470.600," atmosphere"
1471.800,1472.300," sand"
1492.200,1493.200," the sun Sol"
1495.000,1499.300," blazingly hot but even at this distance as we circle"
1500.700,1501.600," it it's warming us"
1511.800,1515.300," Now remarkable that we could be directly sensing it"
1516.400,1518.200," as such a vast distance"
1526.700,1526.900," how"
1527.900,1528.600," intimately"
1529.100,1531.100," connected our life is to"
1532.900,1534.700," at that flaming ball"
1536.100,1537.800," 93 million miles away"
1543.900,1546.200," but intimately part of our experience"
1549.900,1550.800," warmth"
1557.500,1558.500," we're not alone"
1565.800,1566.300," we're not"
1567.500,1568.600," isolated"
1570.000,1571.100," independent"
1573.900,1575.700," where parts of a system"
1594.500,1596.000," we do actually belong"
1619.900,1622.400," and most interval intimate of all"
1624.900,1625.700," here it is"
1628.000,1628.600," the breath"
1632.200,1635.200," as I breathe in the universe is breathing out"
1640.100,1643.400," as I breathe out the universe is breathing in"
1652.600,1655.200," and intimate back and forth"
1658.200,1659.200," all right here"
1687.000,1689.700," that in the body being a deep state of rest"
1690.600,1692.800," checking the jaw and shoulders are relaxed"
1700.400,1703.600," and in that state of"
1705.200,1706.100," he's"
1711.500,1712.200," let the"
1713.300,1714.800," world breathing to you"
1717.900,1718.800," and let"
1720.500,1722.100," it take your out bre"
1722.300,1723.400," as it breathes"
1734.900,1737.700," in is there a way we can let breath be"
1738.800,1740.000," not done by us"
1743.000,1743.100," but"
1743.900,1744.500," the home"
1744.800,1745.100," bye"
1748.600,1750.300," our intimate partnership"
1751.800,1754.400," with this with this atmosphere of the world"
1762.100,1763.800," learning breath"
1766.600,1767.300," ease"
1769.400,1769.800," us"
1773.500,1774.700," soothes us"
1860.700,1863.400," as they stillness of our body"
1869.800,1870.700," there's the"
1871.500,1873.800," light subtle pulse tree"
1874.900,1877.300," sense of the flowing within our body"
1882.700,1883.900," and there's the warmth"
1887.200,1888.800," of the sense of"
1890.600,1892.100," the presence of our body"
1894.200,1895.600," but light warmth"
1897.200,1898.400," sometimes it's like a little"
1898.900,1899.500," glow"
1906.300,1908.100," and then all of that is"
1910.600,1911.200," very"
1912.400,1913.900," gentle context"
1918.000,1921.400," in which they subtle movement back and forth"
1924.900,1925.600," the lapping"
1927.200,1928.300," of the breath"
1928.600,1928.800," like"
1930.900,1931.800," little waves"
1934.400,1935.500," on a calm day"
1937.500,1938.600," by the shore"
1947.600,1949.700," moving up the sand a little way"
1951.100,1952.300," and withdrawing"
1960.600,1961.000," like"
1962.000,1966.400," a like a little subtle movement at the edge of a great stillness"
2018.100,2018.900," we've"
2020.200,2022.900," being through the four elements"
2024.200,2026.200," noticing their presence here"
2027.900,2030.000," some traditions say there's a fifth"
2030.600,2031.000," Element"
2032.500,2033.500," which is space"
2037.100,2038.100," without space"
2040.600,2041.200," none of this"
2048.300,2051.500," so there's a an invitation if you're curious to"
2052.900,2054.900," see if there's any way in which"
2055.900,2057.400," there's a sense of space"
2060.000,2061.300," either within your body"
2065.200,2068.900," sometimes the body can seem like a kind of warm Halo"
2076.800,2078.100," or outside- the body"
2082.600,2083.200," the space"
2084.100,2084.700," around us"
2090.400,2091.400," possibly both"
2093.600,2094.700," within the body"
2096.700,2098.200," and outside the body"
2101.000,2101.600," space"
2117.900,2122.300," it's also possible to basically stay with this gentle"
2124.000,2124.500," lapping"
2125.300,2126.100," of the breath"
2127.300,2128.600," like a slow motion"
2131.300,2132.100," flowing up"
2133.300,2134.200," flowing down"
2136.300,2137.600," a little Flo"
2137.700,2138.100," in"
2139.600,2140.700," a little Flo"
2141.200,2141.700," out"
2143.300,2146.300," so also possible to stay with that"
2148.500,2150.200," and have a sense that it's"
2151.800,2153.500," happening within"
2156.200,2157.300," the space of the body"
2162.800,2165.200," and even that is happening within"
2167.200,2168.700,"a general space"
2170.900,2172.000," all around us"
2173.000,2174.300," and all through us"
2185.700,2189.000," when if you prefer to let go of the body of the breath"
2190.600,2193.600," or already have this just 100% fine"
2195.300,2196.200," rest in"
2197.900,2198.900," the sense of the body"
2201.600,2204.300," in the sense of space or through the body"
2206.000,2206.900," and all around"
2284.300,2285.600," and in the last"
2286.600,2287.900," minutes of"
2288.500,2289.700," our meditation this morning"
2290.900,2294.800," you're welcome to also if you like the idea of"
2295.500,2297.100," it to explore"
2298.400,2298.800," weather"
2301.700,2303.800," there's a sense of a larger consciousness"
2305.600,2307.200," spreading all through experience"
2308.400,2309.200," and holding"
2310.400,2311.400," all experience"
2312.600,2313.200," not just"
2314.400,2316.500," a space and a spaciousness"
2318.300,2319.800," a kind of intelligence"
2321.000,2322.000," and awareness"
2325.300,2327.100," all through and all around"
2329.300,2330.000," our exper"
2334.600,2337.000," almost like a backdrop to it"
2339.100,2340.300," that's always been here"
2341.800,2342.700," regardless"
2343.800,2345.200," of what we may be experiencing"
2346.700,2347.400," at any time"
2362.900,2367.600," perhaps even spaciousness is actually held also by this"
2368.900,2370.600," kind of backdrive"
2371.500,2372.600," intelligence"
2375.600,2376.500," awareness"
2381.100,2382.100," alive nurse"
2480.600,2481.100," so"
2482.300,2482.800," no"
2484.200,2486.300," we're we're coming nominally to the"
2487.600,2489.700," clothes of a sitting period but"
2490.800,2496.200," whatever you do whether you decide to sit a little longer or whether you decide to take a break now"
2496.700,2498.200," before you move"
2499.400,2500.700," just check in"
2502.200,2502.900," be aware"
2504.800,2506.100," and see if you can"
2507.200,2508.400," move within"
2509.500,2511.200," same feel a little awareness"
2512.600,2513.400," that you've been"
2514.800,2516.900," maybe having glimpses of while"
2517.200,2517.800," sitting"
2519.100,2520.100," really the"
2520.700,2524.900," sort of state of being doesn't need to change action actually just because we're"
2525.600,2526.000," moving"
2528.900,2528.900," so"
2530.800,2534.400," whatever works for you right now whether to sit more or"
2536.000,2538.600," gently move the body and come into"
2541.400,2542.900," come into movement and perhaps"
2544.200,2548.800," taking care of yourself in the little break we're going to have and we'll reconvene"
2549.700,2551.700," at 50 minutes past"
2552.300,2553.700," the hour in seven minutes"
2555.300,2557.600," whatever you're doing in the meantime thank you very much"
2558.600,2559.000," everybody"
2560.500,2561.000," see you shortly"
2882.200,2883.100,"welcome back everybody"
2884.200,2885.500," just a couple of quick announcements"
2886.400,2888.000," we have some our final"
2889.800,2896.200," Sunday of this series is septembar 1st is next Sunday and we start the fourth series"
2897.800,2898.600," septembar 15th"
2900.500,2902.200," we have three exciting"
2903.600,2904.500," upcoming in person"
2905.100,2905.600," opportunities"
2906.300,2907.000," the first is"
2908.400,2909.700," a day of"
2910.400,2910.800," three hour"
2911.400,2914.400," experience with David white and Henry in Santa Fe"
2914.800,2917.300," it's called unordinary shaping extraordinary"
2918.200,2918.800," everyday life"
2919.600,2922.300," that is Saturday septembar 28th"
2922.800,2926.700," at the same Francis Auditorium in downtown Santa Fe it's in person only"
2927.800,2930.300," uh we have an in-person original love"
2930.500,2931.700," Retreat weekend"
2932.200,2935.400," October 4th to 6th in the Washington DC area"
2936.800,2940.700," and then we have another one coming home weekend three-day Retreat with Henry"
2941.400,2944.300," in Santa Fe and that's October 18th"
2944.800,2946.900," to 20th at mountain clouds and center"
2947.300,2950.100," I'll drop these into the text and they'll be an email follow up"
2950.900,2951.400," this information"
2953.100,2954.100," and Rebecca over to you"
2954.700,2956.100," okay thank you very much Luke"
2958.400,2959.700," thank you everybody"
2962.100,2965.600," have you had a good sit hope you whether it's morning or evening or"
2967.000,2968.700," whatever time of the day it may be"
2969.400,2970.400," I think some of you"
2971.600,2974.200," may be it may be the middle of the night actually"
2975.000,2976.900," and some of you will be listening to this I know and"
2978.000,2980.000," recorded form anyway and"
2980.900,2981.000," you know"
2981.500,2983.900," whatever time it is but for those of us here now"
2987.400,2987.800," thank you for"
2988.400,2988.500," for"
2988.900,2989.900," being part of this"
2990.600,2992.300," Gathering so I'm going to"
2993.500,2993.900," I'm going to just"
2994.700,2996.800," continue our exploration of"
2999.600,3002.600,"mountains rivers and the great earth and how"
3003.400,3004.900," various ways that sort of"
3006.900,3009.000," awareness of experiences in"
3009.500,3009.700," and"
3010.600,3013.500," contemplation of the Natural World"
3014.200,3015.500," can can help us"
3016.300,3016.900," you know on our"
3017.500,3019.100," on the path of the hour"
3019.700,3020.600," meditation"
3021.200,3021.700," gives us"
3024.800,3027.300," the role of nature has"
3027.800,3028.200," been"
3028.900,3031.700," acknowledged you know as I was mentioning last time"
3032.700,3033.900," deep in the Zen tradition"
3034.800,3037.800," is this idea from tanged Dynasty China that"
3038.500,3046.200," nature is the great teacher and that it is valued over and above quote unquote civilisation"
3047.000,3048.500," and that's what they used to think and"
3049.000,3050.300," then is unusually"
3051.300,3053.800," full of references to natural"
3054.700,3056.100," the Natural World being"
3057.200,3058.500," our teacher it's"
3059.000,3060.300," sort of embedded in"
3061.400,3063.300," NZ and so I wanted to"
3064.100,3068.500," but last time we were sort of most of exploring that a little bit and mostly we were looking at"
3069.300,3071.600," um if I just pick up the frame"
3072.100,3077.100," of the four zones of practice in original love or the four Inns"
3077.800,3079.000," as I put it in the book"
3079.800,3085.300," last week we were sort of basically in sort of zone number one mindfulness how"
3088.000,3090.100," different kinds of awareness to the Natural World can"
3090.900,3091.400," nourish"
3092.100,3092.400," our"
3092.700,3093.600," capacity to be"
3095.900,3096.400," aware"
3097.600,3099.700," alright residing in my full awareness"
3100.700,3101.600," and be more present"
3103.100,3103.300," and"
3105.300,3114.400," but in this this week I want to be focusing more on what we call zone 2 or the second end that's to say ways in which we are"
3115.500,3116.900," you know not just sort of"
3118.300,3120.300," more or less aware of"
3122.000,3125.000," the Natural World but and it and the support that it's giving us"
3125.400,3126.000," but we're actually"
3128.100,3130.800," kind of recognising our embeddedness in it"
3131.200,3132.800," and are exchanged with it"
3133.500,3134.000," and are"
3134.400,3135.800," the back and forth the"
3137.100,3139.200," the reciprocal relationship we have with it"
3139.700,3144.800," um I've been I'm sure many of you will know this wonderful book braiding sweetgrass"
3145.400,3146.800," being very popular book"
3147.400,3148.800," by Robin wall camera"
3149.700,3150.400," she's both a"
3150.800,3155.200," sort of science science scientific botaniste you know professor of botany"
3155.800,3156.500," and she is um"
3157.300,3160.100," of Native American indigenous Origins"
3160.700,3161.200," and has"
3162.400,3164.100," a and the book is a lot of"
3164.700,3165.500," lovely sort of"
3166.600,3168.500," vignettes and episodes and"
3169.300,3170.800," sort of"
3171.700,3171.900," little"
3173.400,3174.800," episodes from her life"
3175.600,3177.500," usually centered around one"
3179.000,3180.300," or mostly one"
3181.200,3182.200," place or"
3182.900,3183.200," one"
3184.100,3185.400," botanical species"
3186.300,3189.100," nuts could be pecan nuts could be"
3189.800,3191.600," maple sap and sugar"
3192.800,3198.100," and so on and they're beautiful there's beautiful One or strawberries wild strawberries"
3198.800,3199.300," and so on"
3199.600,3201.100," and I just I'm you know there's so much"
3201.800,3203.300," it's such a rich book that I'm not going to"
3204.200,3205.500," attempt to sort of really"
3205.900,3207.100," dive deeply into it because"
3208.000,3209.200," we could do that for a year"
3209.600,3209.900," and more"
3210.500,3213.000," but um I just wanted to share one little"
3214.600,3215.600," paragraph from it"
3215.900,3216.200," in which"
3217.500,3218.300," she says um"
3219.900,3220.800," I once heard"
3221.400,3222.400," Evan Peter"
3223.300,3224.500," a glitching man"
3225.100,3225.600," a father"
3226.000,3226.400," a husband"
3227.400,3229.100," and environmental activist"
3229.900,3231.800," and chief of arctic Village"
3232.500,3233.200," a small village"
3233.700,3235.200," in north Eastern Alaska"
3236.300,3237.400," introducing himself"
3238.300,3239.200," simply as"
3239.800,3240.100," quote"
3240.900,3242.400," a boy who was raised"
3242.900,3243.500," by a river"
3246.300,3249.500," a description as smooth and slippery"
3250.400,3251.800," as a River Rock"
3253.100,3253.700," a boy"
3254.300,3255.200," who was raised"
3255.800,3256.100," bye"
3257.000,3257.500," a river"
3259.700,3262.800," did he mean only that he grew up near it's Banks"
3264.500,3265.900," or was the river responsible"
3266.500,3267.400," for rearing him"
3268.700,3269.600," for teaching him"
3270.500,3271.000," the things"
3271.400,3271.900," he needed"
3273.000,3273.300," to live"
3274.700,3275.500," did it feed him"
3276.100,3277.300," body and soul"
3278.200,3279.500," raised by"
3280.300,3280.800," a river"
3281.900,3283.900," I suppose both meanings are true"
3284.700,3285.800," you can hardly have one"
3286.600,3287.000," without"
3287.600,3287.900," the other"
3290.800,3294.400," that's the start of a wonderful chapter on strawberries actually"
3296.200,3301.700," but it it really caught really sort of Arrested me because well for because I thought"
3302.300,3304.200," how marvellous in an office self"
3305.100,3306.300," but also"
3307.900,3310.600," harking back to my sort of you know my own"
3311.500,3315.800," routes as an English young English aspiring poet in a tea as a teenager"
3316.300,3317.100," I grew up"
3318.300,3321.900," a certain critical phase of my childhood anyway happened from roughly"
3322.600,3324.700," age 11 to age 16"
3325.900,3326.700," by a river"
3327.500,3328.400," and by a stream"
3329.100,3330.900," and you know I was lucky enough"
3331.400,3333.600," I've written about this in my book one blade of grass"
3334.100,3335.200," and I was lucky enough to"
3337.200,3339.600," just by chance B befriended"
3340.200,3340.500," bye"
3341.500,3343.700," what they used to call a gentleman of the road"
3344.100,3344.900," and old skool"
3345.500,3348.500," tramp in the old sense by the way"
3350.600,3353.600," you know somebody who actually lived"
3354.200,3357.200," whose home was the countryside who lived"
3357.900,3359.100," in the valleys Hills"
3360.500,3362.900," Meadows pasture lands"
3363.600,3364.400," marshes and"
3365.200,3366.100," Hedge Rose"
3366.900,3367.800," and cops is"
3368.600,3372.000," and halts and hangers which are two kinds of Woods in the UK"
3372.800,3377.100," of England and of Scotland where he actually basically England in his case"
3378.200,3380.500," and who came to our Valley every summer"
3381.300,3382.300," between roughly"
3383.300,3385.200," April or may and septembar"
3386.200,3386.300," and"
3388.500,3389.300," he helped"
3389.800,3393.400," us meaning me and a little band of changing band of Friends"
3394.300,3396.500," to learn to spend nights"
