Start time,End time,Transcript
331.800,332.100," through them"
333.100,333.700," they don't"
334.300,336.600," remain so Solid"
337.700,339.800," and we didn't actually have to get rid of them"
340.600,341.600," the whole project"
342.200,343.600," of getting rid of"
344.400,346.300," the bad stuff whether through distraction"
347.100,348.700," or where the through somehow I'm going to"
349.000,350.500," shove it all out you know"
351.100,352.100," and I do all this hard"
353.100,355.200," therapeutic work or something and get rid of it"
355.400,355.800," is it"
356.900,360.000," going to shovel it all the way it'll just keep on growing"
360.600,362.100," it's a game of whackamole's"
362.600,364.400," you know it's not actually"
365.700,368.700," it's actually more a massive seeing it"
369.000,370.700," but what it really is"
372.500,375.600," and in the process of doing that I'm throwing a lot of you at once you know but"
376.000,377.400," this is I'm just going to rule for the moment"
377.800,382.700," and in the process of seeing through it for what it really is we also do that amazing thing"
383.800,386.800," the very important thing we actually see through"
387.500,388.500," the one who"
389.200,389.700," didn't want it"
391.000,395.400," we don't just see through it you can't see through it without really seeing through"
395.900,397.300," the one who sees it actually"
398.200,399.900," this is another great wisdom of Buddhism"
400.700,403.500," you know and it's said in the lineage in which I am deeply"
404.000,406.800," most deeply changed to whatever shadow extent I am"
407.200,408.000," in Samos and"
408.400,409.000," they say"
410.300,413.400," you can't really see through the self"
414.100,414.600," clearly"
415.300,417.200," unless you also see through the world"
418.200,422.500," and you can't really see through the world clearly unless you also see through"
423.300,423.700," the self"
424.600,425.700," and Buddha said"
426.800,428.500," consciousness"
429.200,430.200," and world"
430.500,432.500," I like two sheaves"
433.100,434.100," of reeds"
435.100,438.700," in a matter of Lakeside rebate and"
439.600,440.300," it's time for"
441.400,443.300," you know attached making everyone's out there"
444.600,445.900," with a sickle cutting the"
446.700,447.000," the Great"
447.500,447.800," long"
448.200,450.300," bull Rushes and Rushes and reads and"
450.800,455.100," then they're they're tied up in sheaves you know that word yeah"
456.000,456.900," you got two of them"
457.900,459.100," leaning against each other"
459.800,461.200," and this this Wisdom says"
462.000,463.300," if one Falls"
464.200,465.000," the other Force"
466.900,467.300," and that's"
469.100,469.700," liberation"
471.200,473.100," so the Buddhist liberation"
475.600,476.700," it comes in two"
477.800,478.100," packages"
479.200,480.200," one package"
480.900,481.100," is"
481.500,482.000," ending"
482.700,484.900," the human heart and the human mind"
486.200,487.300," letting the human heart"
489.300,490.600," be more and more welcomed"
491.100,495.400," letting it find its own warmth it's own warm it's own warm welcome for itself"
496.600,497.300," and the other"
498.400,500.100," liberative process is"
500.700,501.700," the seeing through"
502.800,505.100," it discovering that they're really is"
506.200,507.000," a reality"
508.200,509.600," again in zen terminology"
510.100,512.200," before Evan and earth"
513.000,514.700," before the sky and the earth"
515.200,516.800," there is a reality"
517.500,519.100," before the sky and the earth"
519.600,522.900," in indeed it has no form it has no shape"
523.400,523.900," much less"
524.600,525.000," and name"
525.700,526.700," eyes can't"
527.000,527.300," quite"
527.700,528.000," see it"
529.100,531.300," it has no voice for the ears"
531.700,532.300," to detect"
533.300,534.500," you could call it mind"
535.000,535.700," you could call it"
536.500,537.000," nature"
538.400,539.100," but that"
539.500,541.900," violate to call it sorry to call it mine"
542.700,546.200," you might call it mine you might call it Buddha or Buddha Hood"
546.800,548.100," but that violates it"
549.100,552.700," and it turns it into a visionary flower in the air it's not mine"
553.100,553.900," it's not good"
554.700,556.100," absolutely quiet"
557.800,559.300," yet illuminating"
560.600,561.900," in a mysterious way"
563.000,567.100," it allows itself to be perceived when we are clear I"
570.200,572.100," it allows itself to be perceived"
573.800,574.400," clear"
576.400,579.500," oh my good worthy friends gathered"
580.000,580.300," here"
581.200,582.900," if you want to hear"
583.600,585.000," the thunderous voice"
586.000,586.800," of the Dharma"
588.200,589.500," exhaust your words"
591.200,592.600," come to the end of words"
593.800,595.200," empty your thoughts"
596.100,596.800," let thoughts"
597.700,598.300," lie down"
600.000,600.100," like"
600.800,602.600," happy dogs at the end of a busy day"
605.000,605.500," but then"
605.900,606.700," you may"
607.400,608.500," come to recognise"
609.300,609.800," this one"
610.500,611.000," essence"
614.600,615.200," which is always"
616.600,616.900," already"
618.200,618.500," here"
620.000,621.200," always already"
622.300,622.500," here"
625.300,625.600," okay"
627.600,629.100," so if that's paragraph one"
632.400,633.400," paragraph two"
635.900,636.900," what do we actually do here"
638.500,641.100," well we are going on some kind of journey"
641.800,643.500," you know in these three days we have to go together"
644.200,647.600," and to be perfectly honest I don't know what that journey is going to be"
648.500,649.200," any more than"
650.700,651.400," you guys do"
652.300,657.400," I have to a few little Inklings or a kind of kind of no kind of hope you know"
658.100,662.900," but I really believe that any true journey should always be into what we don't know"
663.500,666.000," that's actually kind of the point of a real journey"
666.600,667.600," it's precisely"
668.400,670.100," that we're expanding the map"
671.000,673.100," you know we think we got our map of the world"
673.900,675.300," and I know where the edge is"
676.300,678.600," and I know it's far that's the end of the Land"
679.500,680.800," and I'm okay with that"
681.300,682.900," but the true journey is"
683.500,685.500," what's beyond the edge"
686.700,688.900," and I've told this story before but when I was a"
689.500,691.300," I think I must be in about five"
692.400,695.400," and you know we had our garden in our house in Oxford"
696.100,696.800," and I loved"
698.200,700.100," running around it and it had a brick"
700.500,703.500," brick wall around it and a brick wall at the end of it and I kind of"
704.300,710.000," probably not just five getting a little bit older I kind of dead myself to jump off higher and higher"
710.500,711.300," parts of the wall"
712.000,714.600," somehow amazingly I never broken ankle"
715.200,719.600," because I would leap off this very high part of it you know and in onto a kind of"
720.500,724.600," compost tea parsley because it was nice and soft even if it was smelly"
726.100,727.100," but I knew you know"
727.700,729.600," that a young age I got it"
730.300,731.200," there's the garden"
731.900,733.200," and it has the brick wall around it"
734.800,737.800," I've heard about this thing called spaced out of space"
739.200,739.400," and"
740.400,740.900," I got it"
741.600,745.100," there's this sort of area called space and Rockets go there and there's"
745.700,748.000," the moon's up there and stars when everything they are"
748.700,750.900," and space ends in another brick wall"
751.300,753.100," it's obvious it must do like our God"
754.400,755.200," I was just sure of it"
756.800,758.700," and then I suddenly had the thought"
760.200,764.800," maybe I was five or six or seven I don't know I probably I think probably younger than 7"
765.600,767.400," it suddenly occurs me one day"
769.200,771.600," okay space and that brick wall"
772.100,773.000," like our garden"
774.200,776.000," but what's the other side of the brick wall"
778.500,779.800," and it's a bit like that"
780.900,784.800," with us we we can come to know the edge of our"
786.400,788.600," capacity for experience or something like that"
790.500,790.900," and then"
793.500,794.400," could there-- be more"
795.500,797.600," is there something beyond what I know"
798.900,801.900," what is beyond what I know is there something beyond"
802.500,803.100," what I know"
803.800,805.100," and it's quite hard"
805.500,806.200," to recognise"
807.200,807.400," that"
808.700,811.100," we only know what we know you know you know what I mean"
811.700,813.400," it's it's sort of because that's what we know"
815.700,816.600," so the journey"
817.000,818.100," the journeying"
818.600,818.800," is"
821.300,821.800," softening"
822.400,822.800," basically"
823.600,824.900," softening our certainty"
825.900,826.800," are certain tears"
827.300,828.600," becoming more okay"
829.600,829.800," with"
833.100,833.800," uncertain"
835.200,836.500," then was as you know"
839.000,842.600," you're doing you're sort of you get more brownie points when you don't know"
843.600,844.500," then when you do know"
846.700,848.300," not knowing as most intimate"
849.300,851.300," it's a famous car not knowing"
852.900,853.900," it's most intimate"
854.300,856.000," not knowing is the past"
856.500,857.300," to intim"
858.300,858.900," with our life"
863.000,863.100," and"
864.600,865.300," so that's sort of"
865.900,867.700," a little bit of a sketch of the journey"
868.300,871.500," of the possibility of the journey but how do we do it well we've got"
873.100,874.300," a sort of thing we've got three"
875.500,876.600," agents or"
877.900,878.500," fuels"
882.200,890.200," the first one and I might I might have to adjust this list when my resume we've got five but the moment I'm thinking we've got three"
890.600,892.300," the first one is basically"
893.400,894.300," being quiet"
894.900,895.400," and still"
896.300,896.600," together"
897.800,898.500," and we'll do some"
899.400,900.600," guided sitting"
901.200,902.500," just to help us get into it"
903.100,905.600," and we'll do some silent sitting as well at times"
909.100,911.700," so quiet and still that's one agent"
912.800,914.000," another agent is"
914.600,916.500," sort of the Teachings you know which"
917.500,921.700," I'll be doing my best to represent with snippets and stories and poems and things"
922.600,923.300," that may help"
924.200,924.500," give us"
926.200,928.700," another frame of reference or more frames of reference"
929.400,930.400," then we then we have"
931.300,932.300," and then the third one"
933.300,937.500," the third agent in an in an experience in a journey like this is one another"
938.800,939.500," that we're all"
939.900,940.100," here"
940.700,941.500," doing this"
942.000,942.200," together"
954.700,955.000," so"
955.700,955.900," um"
957.400,959.400," I don't know how many of you have ever done a sweat Lodge"
960.500,960.600," yeah"
960.900,962.100," a few a few yeah"
962.700,964.100," yes so you kind of in it right"
964.800,967.000," if you just have to"
967.400,967.700," basically"
968.600,969.100," give in"
970.000,970.700," yeah yeah"
972.100,974.700," this is this is not as intense as a"
976.000,976.600," you won't get"
977.600,981.400," deemed pouring down over your body you know it's not as fast as that"
982.300,984.500," but there's a certain kind of gentle heat you know"
985.600,988.700," certain kind of gentle process that begins to be at work"
989.500,989.600," and"
990.700,991.000," the"
992.300,993.700," the lesson of it"
994.000,995.400," the lesson of the sweat Lodge"
996.200,997.800," in in this context is just"
998.600,1000.600," you don't really need to do anything"
1001.800,1003.200," it's going to do it to you"
1004.200,1006.900," so don't be worrying like am I doing this right"
1007.600,1013.200," oh my gosh I should be trying harder oh I missed something I got to go back and see what that was and"
1013.600,1014.800," I should do that bit better"
1015.400,1018.400," you know that little bit then I sort of missed it I want to do it again better"
1018.900,1019.500," none of that"
1020.200,1022.000," just don't need to you're just here"
1023.000,1023.800," in this sort of"
1025.000,1025.500," chamber"
1026.300,1026.700," beautiful"
1027.100,1028.900," look at this beautiful chamber right"
1029.600,1031.200," made of the Earth on which is Stan's"
1032.000,1034.600," being here since 1985 or 84 or 85"
1035.200,1037.000," there's a great big turtle under us"
1037.600,1038.400," on the ground"
1039.300,1039.500," and"
1040.900,1042.600," it was made"
1043.400,1044.500," with one purpose only"
1045.200,1045.700," this room"
1046.200,1047.900," it was made for gatherings"
1049.100,1051.300," of stillness and quiet basically"
1052.100,1052.800," where humans"
1053.600,1054.000," come"
1055.000,1056.400," to do this thing together"
1058.000,1059.100," called meditation"
1059.600,1061.500," called being still and quiet"
1062.100,1063.700," I'd say you could just call it being"
1064.800,1066.500," where we leave are doing at the door"
1067.000,1068.300," and come in and find out"
1069.300,1069.800," what is it"
1070.800,1071.800," what is this human thing"
1072.600,1074.200," body mind heart what is it"
1075.300,1079.100," that I've been sort of using without thinking about it all my life you know"
1079.400,1082.100," maybe I thought about it a bit maybe we had the Old flash of"
1082.800,1083.900," oh my gosh it's not what I thought"
1084.700,1086.100," this experience is not what I thought"
1086.700,1089.600," and then ah back into life and on it goes and I get busy"
1089.900,1090.700," busy busy busy"
1091.400,1091.700," and then"
1092.600,1095.400," at a certain point whatever it is that makes us"
1096.500,1097.000," hey"
1097.600,1098.000," Don"
1098.400,1098.600," I"
1099.600,1102.800," I want to understand I want to experience and I want to sort of"
1103.300,1104.700," know this thing"
1105.500,1106.800," called a human being"
1107.600,1108.700," before I before it"
1108.900,1110.900," it decays for it stops"
1111.500,1113.600," in this still doesn't even breathe doesn't"
1114.500,1115.300," have consciousness"
1115.800,1117.100," in the way that we know it and"
1117.700,1120.400," gradually decays and then there's just bones"
1121.600,1123.800," and 110 billion have gone that way already"
1124.500,1125.700," you know sapiens"
1126.700,1128.800," not counting or Homo erectus and"
1130.100,1132.400," whatever they're all called fabulous and you know"
1133.200,1134.700," all the way back piss and"
1136.100,1137.900," pissy can throw us is it or something"
1138.900,1142.800," that the the the Cancer pains are they called I can't remember"
1143.200,1144.400," 5 million years ago"
1147.300,1147.600," okay"
1148.100,1149.400," so we we put a little"
1150.100,1152.300," with little there is a little pause button"
1153.400,1154.300," that we have and"
1155.200,1156.900," we're all collectively- just tapping on it"
1158.900,1160.800," and slowing down so let's do a little bit of the"
1161.200,1162.300," slowing down part right now"
1175.200,1176.100," yeah you know we've"
1176.800,1178.700," like I was saying many of you who have come"
1179.700,1180.900," a significant distance"
1182.100,1185.100," and even those who haven't who just who live in Santa Fe"
1185.900,1187.300," which is a handful here"
1187.900,1190.400," only really a handful and but we"
1191.600,1192.200," we've all"
1192.700,1193.300," come from"
1193.800,1195.600," activity and and motion"
1196.800,1197.100," and now"
1199.000,1199.800," we're coming into"
1200.400,1201.000," something different"
1202.200,1202.400," so"
1203.500,1205.000," so the first order of business"
1206.200,1206.600," is just"
1207.500,1208.200," taking stock"
1209.900,1211.100," just kind of getting to know"
1213.100,1216.300," what's on board right now what's what's happening in the system"
1217.800,1219.200," the various systems"
1221.400,1222.200," so we'll have a"
1222.600,1223.900," guided sit now"
1224.300,1224.900," for a little bit"
1226.200,1227.500," I'll ring bells"
1228.300,1231.900," in a bit of a whimsical way I don't know exactly how many and when but"
1232.200,1234.900," more or less they'll be some to start and some to finish"
1235.800,1242.300," and it'll be obvious if it's finishing and during a sit here's here's some ground rules actually"
1244.600,1246.500," with the intention during a sit"
1247.400,1248.400," is to be still"
1249.600,1250.700," and comfortable"
1251.700,1253.000," so if you're uncomfortable"
1253.800,1256.100," it's good it's better to move"
1257.200,1257.700," and adjust"
1258.500,1258.700," and"
1259.200,1261.100," the movement might be you just need to"
1261.700,1263.700," I don't know adjust on the seat a little bit"
1264.600,1266.200," or it might be bigger than that"
1266.500,1267.900," or it might be that actually"
1268.500,1268.900," yeah"
1269.200,1271.300," I'm not so good on this cushion I want to chair"
1271.900,1273.400," and that's okay too"
1274.200,1277.500," you can do whatever movement you feel would be good for you"
1278.200,1279.800," the only request"
1280.800,1281.700," is that you do it"
1282.600,1283.800," just a bit slower"
1284.800,1287.700," than your natural inclination would be"
1288.300,1289.700," because if you do it a bit slower"
1290.400,1291.000," you'll do it"
1291.700,1292.600," with awareness"
1293.500,1295.600," you'll be aware of the movements you're making"
1296.000,1297.700," and if you're aware of the movie you're making"
1298.300,1299.400," you want to disturb anyone"
1301.100,1302.700," the other you'll amplified there"
1303.700,1304.200," mindfulness"
1305.000,1305.300," okay"
1306.400,1309.200," and related to that if you get"
1311.300,1312.700," if you get sort of walled"
1313.900,1315.000," buy a wave"
1315.900,1317.100," of fatigue"
1318.700,1321.100," which is not that uncommon"
1322.300,1324.100," when we come into stillness"
1325.200,1327.300," yeah it might not be this morning it might be this afternoon"
1327.900,1330.000," you might get a wave of fatigue"
1331.300,1334.100," and are sort of encouragement here"
1335.900,1336.500," is that"
1337.700,1338.500," it's actually"
1339.900,1340.200," best"
1340.800,1341.600," to have a nap"
1342.900,1345.200," and that's not so easy in a chair so he's on a cushion"
1345.500,1345.900," so you just"
1346.500,1348.100," quietly make your way out"
1348.800,1352.000," either to the back of the room or anywhere that you can lie down"
1353.100,1354.700," and put your head on something soft"
1355.900,1361.100," you just quietly go and do it and so the options are in this room is perfectly okay if you want to do that"
1362.200,1364.300," um as long as you protect your head"
1366.300,1368.700," out in the little foyer in the office"
1369.300,1372.700," you know it just you kind of just pick your spot outside with a coat on"
1373.600,1375.800," that we got extra cushions haven't we"
1377.000,1377.600," just out there"
1378.100,1378.100," but"
1379.000,1381.100," yeah there's loads of cushions out in that"
1382.100,1384.200," carpet is for your area so just grab"
1385.100,1386.800," grab what you need if that's the"
1387.800,1388.800," if that's the thing you need"
1390.100,1390.700," don't kind of"
1391.900,1392.700," white Knuckle it"
1392.800,1393.100," you know"
1395.000,1395.200," okay"
1470.800,1472.500," don't feel if you're back is"
1473.200,1473.900," being supported"
1475.100,1476.500," buy the back of a chair"
1477.600,1478.600," or couch if"
1479.000,1479.400," you're online"
1480.700,1481.300," really"
1481.900,1484.300," if you're back to that"
1484.900,1485.300," support"
1487.800,1490.800," if your back is free unsupported"
1493.100,1495.600," check that your balance so you would have"
1496.300,1497.700," ears over shoulders"
1499.000,1499.500," shoulders"
1500.500,1501.600," over hips"
1508.000,1508.700," and you might"
1510.000,1513.900," have a sense of a thread at the top of your head gently gently"
1515.700,1516.700," pulling drawing"
1518.000,1518.800," drawing you up"
1519.200,1520.500," and drawing your spine"
1522.000,1523.300," into alignment"
1531.800,1533.700," and then unless relax the jaw"
1536.500,1537.300," and the throat"
1540.100,1541.400," feel the jaw sink"
1543.400,1545.800," an eighth of an inch or 16th of an inch"
1549.400,1550.600," Feel It move away"
1551.800,1552.700," from the upper door"
1554.700,1555.700," tiny amount"
1561.400,1561.700," and"
1562.600,1564.500," let shoulders arms and hands"
1567.400,1568.200," let them go"
1571.300,1572.200," and let them hang"
1581.400,1582.500," and then we're going to let"
1583.200,1585.500," all the soft tissue of the body"
1586.400,1587.400," the musculature"
1589.200,1591.600," let it all relax like an old coat"
1597.600,1598.900," buying is upright"
1601.100,1602.300," to cure stable"
1606.400,1608.400," like a like an internal column"
1611.900,1612.800," effortlessly"
1614.000,1614.700," upright"
1615.300,1616.000," aligned"
1619.000,1620.100," then everything else"
1622.300,1624.000," can just kind of hang"
1625.000,1625.700," Slack"
1627.900,1629.000," chest belly"
1632.100,1632.400," back"
1633.400,1636.100," hanging like the back of a coat on a coat rack"
1638.800,1639.800," again the arms"
1640.800,1642.400," sort of like empty sleeves"
1648.400,1650.600," hips relaxed seat relax"
1652.800,1654.300," upper legs knees"
1656.500,1657.100," relaxed"
1658.200,1658.800," Slack"
1660.000,1661.900," lower legs ankles and feet"
1664.500,1665.500," also Slack"
1666.500,1667.500," whole body Slack"
1671.200,1672.000," yet upright"
1682.900,1685.100," so just take a little inventory what's"
1686.500,1688.900," what's On Board what have you got on board right now"
1690.200,1690.500," is that"
1692.100,1693.500," some sense of momentum"
1695.800,1696.700," recent days"
1699.900,1701.000," is there some sense of"
1702.100,1704.800," kind of wolf what am I doing here or"
1706.300,1707.300," what's this all going to be"
1708.900,1709.900," where am I exactly"
1720.700,1721.700," that's just know that"
1722.600,1726.200," whatever you're finding you know a first order of business is"
1727.200,1727.800," is to"
1728.500,1729.400," to let it be here"
1731.500,1732.200," welcome it"
1734.000,1734.600," it's okay"
1737.000,1737.700," it's normal"
1788.500,1789.500," so letting"
1790.100,1790.900," whatever there is"
1791.700,1792.400," in you that"
1795.500,1796.900," that's active"
1798.100,1799.000," that it be welcome"
1801.300,1802.000," all of it"
1803.800,1805.300," is just not a problem it's"
1806.300,1807.000," it's a"
1808.100,1809.400," whatever there is is what"
1809.900,1811.300," that needs to be right now"
1819.000,1822.100," just give it a word of acknowledgement inwardly"
1827.500,1831.200," and then let's start just seeing what we can taste of"
1832.500,1832.800," of this"
1833.400,1835.400," ancient Hall wherein"
1839.300,1840.000," made of"
1840.400,1840.900," birth"
1841.900,1843.000," as old as the planet"
1852.500,1853.500," what are we hearing"
1864.200,1866.500," kind of dial into the soundscape"
1879.300,1882.100," can you hear the subtle strata"
1884.300,1885.900," like strata in Rock"
1887.900,1889.300," of background sound"
1951.600,1952.600," keep listening"
2010.200,2010.900," a.m."
2011.000,2012.600," I try bringing in a label"
2013.900,2015.000," a little word here"
2016.200,2018.100," h e a r here"
2030.800,2033.300," every so often in the mind silently"
2034.000,2036.200," try saying that word to yourself"
2038.000,2038.400," here"
2042.900,2046.300," as a light encouragement to keep"
2048.600,2049.700," staying away"
2051.400,2052.300," of hearing"
2055.100,2055.900," here"
2063.200,2063.400," here here"
2148.300,2151.600," I invite you to sort of feel into"
2152.700,2153.600," your surroundings"
2155.500,2159.100," kind of sense the space of this room we're in"
2161.000,2163.100," other quiet people in it"
2165.300,2166.200," of the trees"
2167.800,2168.400," wind"
2170.100,2170.900," clouds"
2172.300,2173.300," around the building"
2211.700,2213.200," is there a way that they"
2214.200,2217.200," the surroundings can kind of help you rest"
2222.800,2223.600," the wind"
2224.900,2225.600," re"
2227.100,2228.900," the space in the hall"
2233.800,2236.500," could they somehow be invitations"
2237.800,2238.400," to rest"
2241.500,2242.500," power down"
2251.900,2252.500," come home"
2284.900,2285.700," home has a"
2286.500,2287.100," place where"
2289.100,2289.700," you're okay"
2291.400,2292.300," and actually you don't"
2293.400,2294.700," you don't need to do anything"
2302.900,2304.500," yes he had a free of"
2306.900,2307.600," tasks"
2309.400,2310.400," for a little while"
2314.600,2315.400," you can come back"
2317.100,2317.300," being"
2317.900,2318.400," just being"
2319.100,2319.400," you"
2350.300,2350.800," just"
2352.600,2352.900," being"
2424.900,2428.000,"I'm so another another ground rule actually is that"
2428.500,2429.200," any time"
2431.300,2434.100," we're in a sit and you feel like you're sort of"
2434.700,2435.200," cruising"
2436.300,2438.900," floating flowing and having a really good time with a sit"
2439.300,2441.300," and you don't quite wanna come out of it"
2442.500,2450.200," when you know there's a sort of semi-official ending of it apparently you can just just cruise on don't don't feel you"
2450.800,2451.900," it's a change of thing"
2452.800,2455.700," because actually I my hope is that over time"
2459.000,2463.900," we we sort of erode the distinction that we put up a sort of date"
2464.800,2467.300," like one side of the day I meditating"
2468.300,2469.700," and the other side of the nut I'm not"
2470.000,2470.400," I'm living"
2471.100,2475.000," so they're sort of living over here then there's a dike and then as meditating a little bit of"
2475.500,2476.200," small dike"
2476.500,2479.300," just enclosing a little bit of time is de that's meditation"
2479.900,2481.400," and then all the rest is non meditation"
2481.700,2482.000," I actually"
2482.900,2484.700," I think the journey of meditation"
2485.400,2487.600," is extremely complex with many layers"
2488.400,2490.000," and it's also extremely simple but"
2491.900,2493.700," I don't want to over simplify it"
2494.300,2494.600," and yet"
2495.300,2498.000," when I actually can't oversimplify it's so simple but"
2498.700,2499.600," that aside"
2500.000,2501.900," it is a process over time"
2502.500,2504.800," no longer having such a distinction"
2505.300,2506.500," between when I meditating"
2506.900,2508.600," and when I'm not meditating"
2509.200,2510.300," because I C meditation"
2510.600,2512.300," is not about meditation"
2513.600,2515.500," practice as we sometimes call it"
2515.800,2517.500," is not really about"
2518.300,2518.800," practice"
2519.600,2522.000," this is the really possibly the most important point"
2522.500,2523.500," it's about you"
2524.700,2525.600," It's About Us"
2526.500,2526.900," actually"
2527.500,2531.900," practice isn't about anything it's about you being you"
2532.500,2535.400," and the journey that it invites and it does have a journey"
2536.000,2539.200," is that we don't know all there is to know about who we are"
2540.600,2542.500," and and I suppose we never will"
2543.300,2545.800," and we can definitely make discoveries"
2547.000,2549.400," when not just what we think we are"
2550.200,2552.100," we're not our life isn't just"
2552.800,2554.400," what I've thought it was"
2555.000,2556.000," and we can have"
2556.700,2560.800," subtle gentle gradual hints of that"
2561.700,2563.300," we can also have sudden"
2564.000,2564.700," surprising"
2565.100,2566.900," revelations of that"
2567.500,2569.100," where we suddenly see"
2570.100,2571.200," oh my gosh"
2571.800,2573.600," I've never been separate from anything"
2574.200,2575.600," it doesn't make any sense"
2576.000,2577.700," it doesn't make any sense to"
2578.000,2580.600," the way I've constructed and understood the world"
2580.800,2583.000," but it's undeniably true"
2583.400,2586.100," I've just discovered this other level"
2586.600,2588.300," of my very own being"
2589.000,2589.400," where"
2589.900,2591.300," I'm not separate from anything"
2592.000,2592.800," that's a real"
2593.600,2593.700," thing"
2595.000,2596.000," except it's not a thing"
2596.700,2599.600," but it's real and anybody who's"
2600.200,2601.900," had the best hint of that"
2602.400,2603.200," knows"
2603.500,2604.400," it was real"
2605.800,2607.200," and actually it's"
2607.800,2608.500," there is"
2609.600,2609.800," I'm not"
2611.100,2614.200," sufficiently versed in the science of it but there is science"
2614.800,2618.100," these days this beginning to get around to supporting that view"
2619.300,2621.800," probably mostly in the area of neuroscience"
2622.300,2627.300," but some Wild Ones claim also in kind of quantum physics and stuff where"
