Start time,End time,Transcript
405.300,406.400," to this moment"
407.400,408.300," which means"
409.800,411.700," that wherever our attention"
412.500,412.900," has been"
415.000,415.100," we"
416.400,419.100," we just do this little gentle thing of tethering"
420.600,422.900," tethering it and just pulling it back"
423.700,425.100," gently pulling it back"
426.700,427.600," again and again"
428.200,429.100," you know so that"
429.500,430.700," we start to"
432.600,433.100," deepen"
434.100,435.500," our habitation"
436.900,438.000," of Here and Now"
440.100,441.300," because on one level we're"
441.800,446.000," we're pulling back our mind repeatedly when it's wondered which it naturally turns"
447.000,450.100," but on another Level also we're actually expanding"
451.500,452.400," our awareness"
453.500,454.300," Here and Now"
456.100,456.300," and"
457.100,462.200," when we're doing that as our awareness of Here and Now in the here now is expanding"
463.200,463.500," actually"
464.100,464.700," our mind"
465.500,467.900," can Wonder more and we remain aware"
469.300,470.300," it's like that image"
471.200,473.400," that shouldn't use Suzuki roshi"
474.000,478.400," had that you many of you will have heard me Cher before of being like the mayor"
478.900,479.900," with her foal"
480.700,483.300," that we want to give the folder wide meta"
484.300,485.600," the frolic and Gamble"
486.100,486.400," in"
487.200,489.400," but we the man the mum"
490.000,490.900," stay aware"
492.100,493.100," of the whole Meadow"
494.600,495.300," even while"
495.600,496.400," the little foal"
496.800,498.200," is skipping around it"
499.400,501.000," okay so let's come into"
501.600,502.800," whatever suits you"
504.500,506.800," right now as a meditation posture"
523.200,524.400," okay so"
525.300,526.600," coming in to"
527.800,527.900," your"
528.600,528.900," comfortable"
529.500,530.200," seated position"
532.800,533.500," that's great"
537.800,538.000," and"
540.000,540.400," letting"
545.200,546.900," Letting yourself feel your seat"
557.100,558.300," the feel your"
559.900,560.700," anchoring"
561.900,562.000," to"
564.200,564.800," the Earth"
568.000,568.800," through your seat"
569.400,570.500," and through your feet"
584.000,587.000," I rather like to have a very soft entry"
587.500,589.000," into meditation these days"
590.000,592.700," not like a hardened fast before and after"
593.900,597.200," so just a I'm just going to share a bit how I do just to"
597.900,599.200," be in where I'm at"
600.300,602.100," and I'm just starting to be still"
604.000,604.700," that there's no"
605.800,607.100," hard line"
607.700,608.300," I'm crossing"
609.900,610.100," from"
610.600,612.600," Nan meditating to meditate"
616.700,618.600," and just gradually inviting"
622.200,624.800," and a little bit of an expansion of the awareness"
626.200,626.600," of the"
627.300,629.200," kind of baseline experience"
631.000,631.600," being here"
633.100,633.900," right where I am"
639.800,641.700," so there's the connection to the Earth"
645.800,647.000," and then feeling that"
649.100,650.900," let Your Body relax"
652.000,654.000," that's where more conscious of our"
655.300,657.200," connectedness to the Earth"
659.900,661.500," we align with gravity"
664.700,664.900," so"
665.600,668.400," you know make little adjustments you can Sway"
669.300,669.700," and rock"
670.900,672.100," very gently by buying"
674.100,674.900," the vertical"
676.400,678.000," that's assuming you're sitting with a back"
678.400,678.900," for free"
679.600,682.800," and if you're not that's just great just recline and give yourself"
683.900,685.200," to the support behind him"
689.100,690.500," either way we're"
692.400,693.600," entrusting ourselves"
695.400,696.200," to the support of the"
699.200,700.500," Earth so let you all go"
705.800,707.800," that throat and tongue go"
708.000,708.800," never be soft"
715.300,717.600," you can lower the gaze or close the eyes"
731.900,734.600,"be aware of shoulders arms and hands"
737.100,739.500," and let them be warm and clear and"
741.100,742.300," entirely at rest"
747.500,750.800," be aware of hips and and seat and"
751.900,753.100," legs and feet"
754.000,755.800," let them also be warm"
756.300,756.900," and clear"
758.000,758.900," and resting"
766.500,770.700," and let the inner volume of the trunk of the torso be wall and clear"
772.000,772.800," and resting"
776.600,779.200," and let it include the neck and throat and head"
784.100,785.700," so that the entire body"
787.500,789.500," the warm clear space"
809.700,813.600,"if you can remain aware of this warm clear space of the whole body"
814.800,815.100," and then"
816.400,818.600," open up to the space around us"
821.800,822.100," as well"
858.200,859.600," the space around us"
861.000,861.800," also has"
862.500,864.600," sounds arising within it"
865.500,866.000," kind of"
867.000,870.400," overlays or overlaps with the soundscape"
872.600,874.100," the space in which sounds"
875.500,876.200," out in the world"
877.300,878.400," including in our"
879.300,880.800," inner ears by the way"
882.200,885.100," how says the space in which sounds arrives"
904.600,907.100," so being warm and comfortable in your body"
912.900,913.600," patties"
917.500,918.100," and also"
919.800,921.900," adding your awareness somehow"
922.700,923.500," occupy"
926.000,927.000," the soundscape"
929.200,930.100," and the space around"
950.900,953.000,"resting the face resting"
953.900,954.600," the jaw"
959.000,961.100," again resting shoulders and arms"
966.900,969.700," warm rest in chest and Bell"
972.700,974.800," it hips legs and feet"
999.500,1002.100," notice there's sometimes thought will bubble up"
1003.600,1004.100," they"
1005.100,1009.500," may kind of kitchen pick us up and Carry us a little bit and then we're aware"
1009.900,1010.500," again"
1011.400,1013.500," when that's being happening just"
1014.600,1016.400," use a little label thinking"
1016.900,1017.400," so you can"
1018.500,1022.400," say that word thinking in your mind just as an acknowledgement"
1023.500,1023.700," that"
1024.100,1025.200," you know it was happening"
1026.000,1027.200," and it's just great because"
1028.300,1030.800," it's perfectly natural and because now you're back"
1032.700,1035.300," at the retroactive Mabel is very useful"
1037.300,1037.600," and then"
1038.200,1038.800," we're back here"
1050.200,1052.200," thinking really need and disturb"
1052.500,1053.200," meditation"
1053.900,1055.100," just happen now and then"
1056.400,1057.300," here we are again"
1096.600,1099.200," let's start to tune into the quiet"
1106.000,1108.100," there is a kind of quiet here"
1121.700,1123.400," that require come"
1127.800,1129.400," that it come by itself"
1134.400,1136.200," that as we go quiet"
1141.300,1142.400," we invite"
1143.900,1145.100," something like a"
1145.600,1147.200," larger choir"
1151.300,1152.300," to show itself"
1166.700,1169.600," sometimes it feels like this larger quiet"
1170.500,1173.000," and a Flows in like a tide"
1189.300,1190.700," almost like it does"
1191.700,1193.400," our meditation for us"
1208.400,1211.900," so no worries it's not like this has to happen but"
1212.600,1215.000," it's just an invitation to be aware"
1215.400,1216.400," or to be open"
1219.100,1219.400," to"
1220.300,1222.100," our own quiet"
1223.600,1225.100," inviting in"
1227.400,1229.300," deeper quiet"
1230.600,1231.500," a larger"
1232.600,1233.200," Cho"
1246.100,1247.700," the sense is really the"
1248.300,1249.400," we do less"
1252.100,1255.100," often in the first part of the meditation we're kind of"
1256.200,1258.200," somewhat doing stuff"
1258.500,1258.600," to"
1260.200,1260.800," come"
1262.300,1264.800," more balanced and it is and aware"
1270.200,1273.500," and our own quiet can invite"
1275.700,1276.900," a deeper choir"
1281.800,1282.900," The Flows In"
1286.900,1288.600," that's not of our doing"
1296.900,1300.200," but again we don't want to feel this must happen or something"
1300.600,1302.000," not at all it's just"
1303.900,1306.000," being open to the possibility"
1318.700,1319.900," resting"
1328.100,1328.500," resting"
1339.600,1341.400," Maps starting to notice"
1344.200,1345.700," that kind of"
1346.900,1348.400," a subtle love"
1350.000,1351.200," in the rest"
1356.400,1357.600," that's not move"
1359.700,1360.500," of"
1368.800,1369.700," harmony not about"
1407.700,1407.700," doing"
1505.400,1509.600," rotation now if we look at our experience"
1510.500,1511.100," right now"
1512.600,1513.800," just as it is"
1515.400,1517.300," is there really any trace"
1518.100,1519.400," of time in it"
1531.100,1533.300," in our actual experience"
1536.100,1536.900," are awareness"
1540.600,1542.100," resting awareness"
1544.500,1546.000," awareness receiving"
1552.900,1553.800," this time"
1555.400,1555.700," actually"
1557.700,1558.600," a part of it"
1559.300,1559.700," why is it"
1560.700,1561.700," time free"
1622.300,1623.200," and you"
1623.900,1625.300," see what it's like to"
1626.800,1629.300," let any sense of time drop Away"
1631.500,1633.800," as if they were a little digital clock"
1635.500,1637.300," in the corner of our awareness"
1638.100,1638.800," that is just"
1640.200,1641.100," evaporated"
1786.000,1788.600," never win the head to coming back to"
1789.700,1791.200," our restfulness"
1794.200,1794.700," rest"
1796.100,1798.600," in the body in the mind and the heart"
1806.100,1809.700," and lasting awareness emerged from restfulness"
1811.300,1813.100," the rest itself"
1815.300,1816.000," is aware"
1822.400,1824.800," and it's a sweet kind of awareness"
1826.100,1827.300," comes from"
1829.000,1829.700," resting"
1838.000,1839.600," that's really at home"
1842.400,1843.200," here and now"
1852.200,1853.400," and in Hamilton's"
1854.200,1857.000," capacity to welcome warmly"
1858.200,1859.100," anything in our"
1860.000,1862.500," in our inner experience the may not feel"
1863.900,1864.600," at home"
1866.000,1868.000," but any part of us this"
1869.100,1869.900," not quite"
1872.500,1874.700," in a state of comfort and rest"
1875.900,1876.800," and eats"
1879.600,1882.200," allowing this"
1884.400,1885.900," restful awareness to"
1886.900,1887.900," to welcome it"
1890.600,1892.100," with his larger than"
1895.400,1895.500," any"
1896.600,1899.000," particular parts of our experience"
1900.200,1902.900," you're welcome with and holds and allowance"
1904.300,1905.500," all our experience"
1912.100,1913.300," they're great"
1914.500,1915.200," guest house"
1917.700,1920.800," but well there's all"
2026.100,2026.700," rest"
2026.900,2028.300," means no eff"
2032.100,2033.500," and actually no time"
2042.300,2043.200," require"
2044.500,2045.500," that is aware"
2054.000,2055.800," and all welcoming"
2058.800,2059.500," nature"
2062.000,2063.600," allowing"
2082.500,2084.100," I think is how long to"
2085.500,2087.000," and nothing is pushed away"
2100.700,2103.100," we actually don't even have to know who we are"
2104.800,2105.600," just for now"
2107.100,2108.400," we can let that go to"
2135.400,2136.600," the niece again to"
2138.100,2140.300," the depths loving awareness"
2191.100,2193.600," was last few moments just enjoy"
2195.100,2195.800," eat rice"
2198.000,2199.200," not trying to do anything"
2304.900,2306.400,"actually"
2307.900,2311.900," the same way that we went into the meditation rather"
2313.000,2315.700," sort of gently without a hard line"
2316.900,2319.700," let's do the same emerging from"
2321.100,2321.400," it we're going to"
2322.800,2324.000," we're going to sort of go from"
2326.600,2332.900," tears really a blending a blended thing because we're going from the sit into a little five minute break"
2334.100,2335.400," and we'll reconvene"
2336.400,2339.300," at 45 minutes past the hour"
2340.100,2342.400," so you can that's six minutes away so you just sort of"
2343.100,2345.200," do what you need to do do you"
2346.300,2347.200," and I keep sitting"
2348.500,2350.600," am I going to get a cup of tea whatever"
2353.100,2354.700," but do it do it so that"
2355.300,2356.900," whatever kind of a awareness"
2357.700,2358.200," you know whatever"
2359.200,2361.500," yeah whatever when I see you've been"
2362.900,2366.500," tasting while sitting I mean there's absolutely no reason not to"
2367.700,2369.700," just carry it carry on with it"
2370.300,2372.000," as you go and put the cattle on"
2372.300,2372.700," pretty cool"
2373.900,2374.600," or as you just"
2375.400,2378.200," stretch and sit here for a while and then whatever you need to do"
2380.000,2382.200," just let the meditative awareness"
2384.300,2386.300," I don't just stay in it you know"
2387.700,2390.600," okay so we'll see we'll reconvene in"
2391.400,2391.800," five minutes"
2393.000,2393.700," thank you all very much"
2482.300,2482.300,"you"
2516.200,2516.400,"to"
2536.800,2537.000," my"
2612.100,2612.600,"so good"
2634.600,2635.800," everybody's coming back"
2637.000,2639.500," actually not everybody quite is back but"
2640.600,2642.700," we'll just get gently into the flow"
2643.500,2643.800," um"
2644.400,2646.300," I'm just just looking again at the"
2648.300,2648.700," lovely"
2649.200,2653.700," Grid The Gallery so great to see everybody god thank you all for being here"
2654.800,2655.300," um"
2655.700,2658.400," I put I think you know of course I can see a lot of um"
2659.000,2661.100," old hands over the original love program"
2661.600,2663.700," and maybe some new people as well so"
2664.400,2667.300," I think actually either way is good to"
2669.300,2672.000," to go just to spend a moment sort of"
2673.100,2673.800," re"
2675.900,2677.600," or visiting for the first time for some of you"
2678.200,2679.400," that the whole point of this"
2680.100,2680.700," approach"
2681.600,2684.900," which is kind of a little bit of a"
2685.700,2686.100," re"
2687.000,2688.000," jigging of"
2690.100,2694.400," the training's that I've been through of course the main one of those"
2695.100,2695.900," being Zen"
2696.700,2698.100," so I sort of"
2698.500,2702.000," I've also trained in in Janna practice which is a"
2702.400,2703.900," deep terabyte methodology"
2704.500,2706.100," and in various kind of mindfulness"
2707.400,2713.600," of course that's you know that's that's the main thing these days but I've but this original love program is an attempt to"
2715.800,2717.500," have no slightly different"
2719.300,2720.400," approach really to"
2721.900,2722.400," to the hole"
2725.500,2725.800," Project"
2727.000,2727.500," of"
2727.900,2728.700," meditation"
2729.400,2730.300," and it's"
2730.600,2731.300," place"
2732.800,2735.500," in the heart of the human spiritual life"
2736.300,2737.800," and by spiritual life meaning"
2738.700,2741.000," sort of not excluding psychology"
2741.700,2742.400," and therapy"
2743.000,2744.800," and work on that level"
2745.400,2747.200," but also including"
2748.200,2749.600," these sort of"
2750.900,2752.800," these dimensions of our experience that"
2753.300,2755.900," are very hard to find the right name for"
2756.700,2759.000," their I sometimes think of them as"
2759.400,2761.200," existential in the sense that there"
2761.800,2761.900," they're"
2763.400,2767.400," insights and and even you might say kind of Revelations"
2767.900,2770.500," on the level of what are actually experienced"
2771.000,2772.800," what are actually existence is"
2773.900,2776.500," and they you know they tend to be called Spiritual"
2777.400,2779.400," but that doesn't mean that to do with"
2780.000,2785.000," disembodied spirits that are some kind of being that's not a material because there's nothing like that"
2785.600,2785.700," it's"
2786.300,2788.800," we use the word spiritual because we don't have a we don't have a"
2789.300,2790.000," clearer one"
2792.300,2793.900," I suppose you might say that Buddhism"
2795.200,2797.000," was by the way as a Western word"
2797.400,2799.700," there was there was no such thing as Buddhism until"
2800.600,2802.400," about 1840 when"
2803.000,2803.800," some western"
2804.800,2809.500," ethnographers you could call them or you know explorers and and students of"
2809.900,2810.600," Eastern"
2811.000,2812.800," practices realise that there was a"
2813.400,2814.200," a body of"
2815.400,2817.100," there was a kind of network and body of"
2817.500,2819.900," a certain kinds of practice that we're all related to this"
2820.700,2824.600," this guy called shaquem money or soccer or Sakura Shakir"
2825.200,2825.400," meaning"
2825.900,2826.900," checking money Buddha"
2827.400,2831.500," and gradually sort of they they realise oh yeah there's this whole"
2832.600,2833.900," set of practice is and"
2834.800,2835.500," that fall under"
2838.300,2842.600," Buddhism we can so that word was coin I think it was basically by"
2845.100,2846.700," I don't want to get"
2847.300,2849.200," the same thing too definitive it's not my"
2849.900,2850.100," field"
2850.500,2853.200," really the history of Buddhism but there was a French"
2855.000,2855.400," Scholar"
2857.000,2859.600," who published a great book called someone over history and practices of"
2860.100,2860.700," Buddhism"
2861.500,2862.600," in the 1840s"
2863.300,2863.400," but"
2864.100,2864.700," the word"
2865.100,2866.800," Buddhism of course comes from the word"
2867.100,2867.500," Buddha"
2867.900,2869.000," which comes from the root"
2869.300,2870.600," bud or bored"
2870.900,2871.600," by odh"
2872.400,2872.900," which means"
2874.100,2875.300," to do things to do with"
2875.700,2876.300," waking up"
2876.800,2878.000," basically Awakening"
2878.700,2881.600," waking up can be in the perfectly ordinary sense of waking up"
2883.900,2884.800," in the case of"
2885.500,2887.800," this kind of practice is to do with"
2891.300,2894.000," breaking open into a different"
2894.800,2896.900," dimension of perspective"
2897.300,2898.000," on our"
2899.100,2900.400," ordinary experience"
2901.100,2903.700," that one key part of that is"
2904.300,2905.000," different perspective"
2905.800,2907.800," on what our sensors self"
2908.500,2909.900," has been normally"
2910.800,2914.600," we're so kind of wrapped up in our sense of self"
2915.200,2917.200," so I- identified with"
2918.600,2918.900," the"
2919.700,2921.000," cognitive pieces"
2922.600,2924.700," that we can consider to be proof of"
2925.100,2925.800," our self"
2926.400,2928.000," as an existing entity"
2928.900,2932.100," that we we can't get any perspective on it"
2932.700,2934.000," we're just caught up in it"
2934.600,2934.700," it and"
2935.400,2938.800," the one of the key senses of this kind of"
2940.600,2942.500,"good or waking up"
2942.800,2944.700," is to have some perspective"
2945.200,2946.300," on that sense of self"
2946.900,2948.600," the meaning that a perspective"
2949.500,2950.200," in which we're not"
2950.800,2952.000," already wrapped up in it"
2952.400,2953.700," so we can sort of see it"
2953.900,2954.900," as a phenomenon"
2955.500,2956.300," from a perspective"
2957.000,2958.500," that is free of that"
2959.100,2959.600," phenomenon"
2960.000,2960.900," if you see what I'm in"
2961.300,2962.300," so we can find the"
2963.000,2963.400," our"
2964.200,2964.400," our"
2965.300,2965.800," being kind of"
2966.200,2969.000," buried in this little nugget called me"
2970.900,2971.300," suddenly"
2972.300,2973.500," we're free to that"
2974.400,2974.600," and"
2975.200,2975.400," we"
2976.500,2976.800," then"
2977.500,2977.900," are"
2978.600,2979.800," drop back into"
2980.600,2981.900," a much wider picture"
2982.500,2986.900," and it can it could that wider pitch it can have different flavours different dimensions different"
2987.500,2988.400," aspects to it"
2988.900,2989.800," but in all of them"
2991.000,2994.300," we just know that we're we're we're we're we're getting a larger"
2995.000,2996.800," and actually more real view"
2997.600,2998.600," than the view we had"
2999.100,2999.600," when we're kind of"
3000.400,3003.000," you know Tangled Up in this little nugget called me"
3005.700,3009.000," so that's the kind of waiting up and and it's a beautiful thing"
3009.500,3012.300," and it is well a tested humans can go through"
3013.100,3016.700," it and in zen is often called seeing"
3017.000,3019.900," original nature or sometimes original face"
3020.600,3026.900," and I'm still by the way just around about way talking about the origin of this particular program called the original love"
3027.300,3028.200," and I want to tell you"
3028.800,3031.200," a little story from the Zen animals that"
3032.300,3033.000," help make"
3033.600,3035.800," I think will help make clear what we're talking about"
3036.200,3037.000," in this program"
3037.500,3038.600," and what this program"
3039.200,3041.000," is seeking to offer and help"
3041.400,3042.400," all of us with"
3043.000,3044.500," which in just tell you now is a"
3044.900,3045.500," fine"
3046.500,3048.700," welcoming gentle generous"
3049.400,3050.300," heartfelt"
3050.800,3052.900," nor an excluding approach"
3053.400,3055.100," to Meditation whereby"
3055.400,3056.500," that are not"
3057.100,3058.100," obstacles you got to get over"
3058.600,3059.600," hurdles you have to leave"
3060.300,3061.500," breakthroughs you have to have"
3061.900,3062.500," returned sort of"
3062.800,3063.100," basically"
3063.600,3065.400," approach meditation with none of the above"
3066.200,3066.200," so"
3067.300,3068.100," here's the little story"
3068.700,3069.300," he'll again"
3069.600,3071.000," was a ninth century"
3072.200,3072.500," Young"
3073.700,3075.200," Buddhists in China"
3075.800,3076.400," who was very"
3077.200,3077.600," bright"
3078.000,3080.000," apparently young man and he was a"
3080.300,3081.300," ego skal"
3082.000,3082.600," and he"
3083.600,3086.400," he had mastered the you know the scholarship of various"
3087.100,3087.900," topix and"
3088.400,3089.600," scriptures and things and"
3090.200,3092.100," designers to go and visit a great master"
3093.200,3093.600," and sort of"
3094.000,3096.300," hit himself against this master and"
3097.000,3099.400," a master was a guy called great shun"
3099.600,3102.600," or Eastern in the China in the Japanese pronunciation"
3103.300,3103.400," so"
3103.900,3104.700," kill gangers to"
3106.300,3106.600," and"
3107.800,3110.800," and starts to kind of present his understanding and"
3111.600,3112.400," and Grace and"
3113.200,3114.200," listens and then"
3115.600,3115.800," when"
3116.400,3117.800," you're going to sort of winds down"
3120.200,3121.300," and simply says"
3122.100,3122.900," it's very simple"
3123.900,3125.400," you just have to find your"
3126.400,3127.300," original face"
3128.500,3129.100," that you've had"
3129.700,3130.300," since before"
3130.900,3131.800," even your parents"
3132.600,3133.200," were born"
3136.100,3137.500," you just said to find"
3137.800,3138.300," or c"
3139.000,3140.200," your original face"
3140.900,3141.900," which you had"
3142.800,3144.800," since before even your parents"
3145.300,3145.700," were born"
3146.900,3148.400," the original face you've had since"
3148.900,3150.400," certainly before you were born"
3151.800,3155.400," the your own original face from before you were born"
3156.100,3156.500," in fact"
3156.900,3157.000," before"
3157.600,3157.900," even"
3158.700,3159.900," your parents were born"
3161.700,3162.200," okay so"
3163.200,3163.700," that's what"
3164.600,3165.900," we share and said to kill"
3166.900,3167.500," again"
3168.000,3169.500," having travelled far with all his"
3170.200,3172.100," little sort of a they had this little wooden"
3173.300,3174.700," sort of like a wooden backpack"
3175.100,3178.400," basically sort of wooden crate that they were on their back it brought that"
3178.900,3180.000," we've always scrolls in it"
3180.700,3181.900," and the story is that he sort of"
3182.800,3184.200," is that he sort of thought no problem"
3184.800,3185.300," and when"
3185.900,3186.200," to is"
3186.800,3190.400," wherever he was you know whether he had a little cell or a bunk or something"
3191.000,3191.800," in the Monastery"
3192.500,3195.100," you've got out all this scriptures does looking through them all for"
3195.400,3196.200," original face"
3197.100,3199.300," finally something on the original face that he can bring"
3200.100,3201.400," to the great master say I got it"
3201.800,3203.600," this is this is what there is no faces"
3204.500,3206.200," and he's so he's up and gradually"
3206.700,3208.600," realising he's not he can't find anything and"
3209.100,3212.500," apparently he's up all night getting more and more desperate trying to find something"
3213.000,3213.100," and"
3214.300,3216.400," nothing and then in the morning he goes"
3217.300,3217.800," back to"
3219.500,3221.000," gracious and having me an up all night"
3222.300,3222.900," master"
3223.600,3228.500," I I don't know I have I can't find anything on the original face what does it mean"
3229.900,3231.300," and the question says in"
3231.800,3232.800," I could tell you"
3233.700,3235.700," but you wouldn't thank me for it"
3236.000,3236.400," later"
3239.700,3239.700," so"
3241.100,3246.100," this is a important moment in gilgo life and suddenly he's actually"
3248.800,3250.200," he realises that"
3251.100,3254.400," all is scholarship and his in his parents sort of brilliance"
3255.400,3255.700," it's just"
3256.100,3257.200," it's not going to help him"
3258.200,3258.900," he's reached and"
3259.400,3260.000," pass"
3260.400,3263.300," as the French say a place you cannot go beyond"
3263.900,3265.400," with your current understanding"
3265.700,3267.100," I love this actually it's like I'm"
3267.900,3269.800," pleasure you know the Child Development"
3270.400,3273.000," great Swiss child development psychologist from the"
3273.400,3276.100," mid early mid what was it mid 20th century"
3276.600,3277.200," piaget"
3277.700,3277.900," he"
3279.400,3280.000," he said"
3281.200,3283.300," I'm sure there's an some"
3284.000,3287.500," deep psychologists here so forgive me if I don't understand exactly right"
3288.100,3290.600," but I believe ya as we said something like"
3291.000,3292.500," there's two kinds of learning"
3292.900,3294.000," that a child goes through"
3294.300,3295.700," I suppose all of us go through"
3296.000,3296.700," one is"
3297.100,3298.900," a simulation and the other is"
3299.200,3300.200," accommodation"
3300.500,3302.000," and a simulation means"
3303.300,3306.400," the we have a certain frame of understanding"
3306.800,3309.100," and we can assimilate new material into it"
3309.600,3310.300," find something new"
3310.700,3311.800," if it fits there"
3312.400,3313.500," something new if it's there"
3314.300,3317.000," then there's something else called accommodation which is when"
3317.600,3318.900," new information comes in"
3319.600,3321.200," that the existing frame"
3321.700,3322.800," simply can't hold"
3324.300,3324.700," and then"
3325.500,3325.700," the"
3327.000,3327.300," brain"
