Start time,End time,Transcript
188.400,189.000," thank you Sarah"
191.200,192.900," doing a musical chess here"
194.000,197.200," and it's a real joint to have you back Sarah with us"
198.200,200.000," and actually in person even better"
201.400,202.600," okay um"
203.800,205.900," so yeah lovely to hear from everybody"
206.900,207.700," all over"
208.800,213.900," spring gardening and Scotland the rain stopped in the sun is come out that's lovely beautiful autumn de Cape Town"
214.400,215.600," curious in New York"
216.600,217.100," lovely"
217.400,218.500," great to be with everybody"
218.900,220.200," thank you so much for joining us"
223.600,227.100," yeah so we're going to go straight in actually we'll do our sit"
227.800,228.700," and then we'll"
230.100,231.700," have a little a little mini break"
232.200,232.700," and then we'll"
233.600,238.300," reconvene for the for the offering of a some kind of a talk we'll see"
239.100,241.800," I have a have a plan we'll see but we'll see how it goes"
244.500,244.600," and"
246.300,248.800," we'll begin with with sitting"
249.900,252.600," I want to actually just let you know that I have this"
253.100,253.700," precious little"
255.000,256.600," piece of white marble with me"
257.100,258.700," this comes from Poland and"
259.400,261.600," I mentioned that in a session recently"
262.700,265.400," and I'll be speaking to it just a little bit more"
266.500,268.400," in the clothes of our session today"
270.800,271.400," so let's"
272.000,273.300," find our way"
274.700,274.900," to"
276.300,276.700," balance"
277.400,278.700," that's where we begin"
279.200,280.000," any adjustments"
280.800,281.600," you need to make"
283.000,285.700," you make you may be having balance because you're"
286.400,287.400," you're leaning back"
287.700,287.700," so"
288.500,290.800," the weight of your body and gravity is action on it"
291.300,292.800," is balanced with the support"
293.800,297.200," that's holding you up all of us will be getting that kind of balance"
298.300,299.900," through the support beneath us"
301.200,302.400," and then the other kind of"
302.900,305.600," the other kind of balance is for those of us sitting"
306.500,308.600," with a free spine"
309.500,311.300," with a back that's unsupported"
313.200,315.000," so just a little bit here for"
316.300,317.900," for those of us sitting like that"
319.900,320.300," try"
321.700,326.500," doing a few gentle rocking motions backwards and forwards really slight"
328.400,328.500," the"
329.700,331.200," it could be just a couple of inches"
332.500,333.300," back and forth"
334.800,337.500," and what we want to be doing is feeling the seat"
338.500,339.600," as we're doing that"
341.100,343.200," and checking that the spine is fairly"
344.100,346.400," sort of erect it's fairly upright"
348.500,348.600," and"
350.200,352.300," the the invitation or the the"
354.300,354.800," kind of"
355.700,356.500," focus point"
357.000,358.000," here can be"
359.000,359.800," sensing"
361.100,362.900," the balanced zone"
363.200,366.000," as you go backwards and forwards so"
366.900,368.900," there's a little kind of hump somewhere"
369.500,370.400," a little brow"
371.600,373.800," and you want to be resting on that brow"
375.500,376.100," where the"
377.400,378.900," where the plum line is"
380.800,383.800," I always think it's actually less of a line"
384.700,385.800," more of a little zone"
387.100,387.700," an area"
389.500,391.200," where the balance is okay"
393.100,394.300," so the crown of the head"
396.900,399.700," this can be for all of us the crown of the head is like a"
400.800,402.300," like a little smoke ring"
403.900,404.300," bloating"
405.500,406.100," up there"
407.400,408.300," above the seat"
413.900,415.000," let the head"
416.300,417.200," tilt forward"
418.400,420.600," about one degree out of 90"
421.500,422.600," just a hair"
423.900,425.200," of a forward tilt"
427.600,429.900," so the Chin is coming in"
430.900,433.700," just a millimetre or two"
434.800,435.800," towards the"
436.800,437.200," throat"
441.800,443.900," and with that movement and with the"
445.200,448.000," tiny teeny tiny tilt to the head"
449.100,450.200," the back of the neck"
453.100,453.500," might"
453.900,456.700," just extend a tiny bit"
458.300,459.900," and also kind of open up"
461.300,461.800," so we're"
462.400,463.200," we're resting"
464.600,464.900," with"
470.200,470.900," the throat"
471.400,471.700," soft"
474.200,477.200," the chin just a wee bit closer to the throat"
479.800,480.900," and the back of the neck"
482.200,483.900," just a little bit longer"
486.200,487.600," just a little bit longer"
494.100,494.700," okay- lovely"
501.300,502.600," just resting like that"
505.800,506.400," but now"
508.700,509.700," release the jaw"
511.600,512.900," that the joggers Slack"
517.700,519.600," and feel the ease of that"
520.200,520.900," blackness"
522.500,524.200," perhaps in the sides of the neck"
526.700,528.900," perhaps in the shoulders and arms"
530.300,531.500," Arms dangling"
535.400,537.200," that softness"
538.400,540.700," to whatever extent your tasting it let it"
541.300,542.000," migrate"
543.600,544.300," or sort of"
544.600,546.400," blow down into the chest"
547.700,548.300," warming it"
549.700,550.800," through the diaphragm"
553.900,557.600," and he's blowing down through the diaphragm into the belly"
559.200,561.000," and right into the seat"
563.900,564.900," grounding us"
566.800,567.900," bringing us into that"
568.700,570.500," sort of blessed rest"
572.200,573.100," of meditation"
576.100,577.900," and then on down through the legs"
579.000,580.000," and into the feet"
582.300,583.000," where"
583.600,584.300," we're here"
587.300,587.900," we're here"
623.200,623.900," we can now"
624.900,626.900," turn our inward gaze"
628.100,628.900," to the area"
629.800,631.100," right beneath the nose"
632.900,634.100," so what are between the"
634.600,636.400," nostrils and the top lip"
642.100,644.800," and we simply start to sense"
646.300,648.100," the movement of the breast"
649.300,650.100," right there"
652.500,653.400," blowing in"
654.300,654.900," blowing out"
670.500,674.300," and actually that's the extent of our effort"
676.800,677.600," our effort"
678.800,679.900," is no more than"
681.400,682.400," watching the breath"
683.800,684.600," do it's thing"
702.200,704.700," so then the invitation becomes how"
705.600,706.500," effortless"
707.900,708.500," can it be"
723.000,725.300," how effortless can it be"
727.100,729.300," to basically receive"
731.600,733.900," the back and forth flow of the breadth"
736.000,738.600," at the nostrils or just beneath them"
753.800,754.300," it"
763.200,763.700," if you"
765.100,765.800," if you already"
766.300,767.900," set sail as it were in a"
768.600,771.000," sort of sailing sweet major just carry on"
772.200,772.300," and"
773.800,775.300," I will be giving a few little"
776.500,778.600," invitations pointers that"
780.100,782.000," may help us find"
783.400,784.900," ever deeper he's"
786.100,788.500," and calm and effortlessness"
790.500,790.900," while"
792.500,793.600," lightly tracking"
794.100,794.600," the breath"
807.900,811.700," let your awareness now include your seat"
814.900,816.500,"feel that support"
818.500,819.500," this holding you up"
821.400,822.400," as holding you"
829.300,829.800," feeling"
840.300,842.400," and now also feel"
843.600,844.100," the body"
845.800,848.000," that's being supported by the seat"
850.000,850.700," feel the"
850.900,852.200," the body field"
854.700,856.200," it might sometimes be"
857.600,858.600," a bit like a"
859.700,861.200," kind of like an egg shape"
862.700,863.800," the whole upper body"
865.600,867.700," almost like an egg resting Hunter"
868.500,868.900," on a little"
869.700,870.900," egg cup kind of thing"
872.300,872.700," yeah"
873.300,874.300," body resting"
875.400,875.700," on its"
876.100,876.600," seat"
897.800,898.500," no well"
899.100,900.200," sensing"
901.500,903.200," the body as a kind of space"
912.900,913.800," of volume"
921.700,924.500," cloud of subtle Sensation"
942.200,942.800," and let"
944.600,946.000," our part of that cloud"
946.700,946.900," B"
948.700,950.500," the area right under the nose"
958.800,961.000," and let part of it also be the"
962.700,965.100," the kind of feather-like stroke"
966.200,966.900," of the breath"
969.100,969.900," back and forth"
971.700,972.500," right there"
974.000,975.100," above the mouth"
1037.700,1039.600," and you rest with the"
1040.600,1042.900," Field of body sensations"
1045.800,1047.100," including"
1048.600,1049.800," the movement of the"
1051.900,1052.500," bright at the"
1053.200,1055.300," nostrils or just beneath them"
1059.900,1061.700," is there a way that"
1062.500,1065.700," rhythmic rhythmic flow of the bread"
1067.600,1067.900," might"
1068.200,1070.800," bring its own kind of he's"
1072.000,1072.700," and rest"
1074.400,1075.200," into the body"
1120.600,1123.000," that's see if we can use the"
1123.900,1125.700," micro effort"
1126.400,1127.100," of watching the"
1130.400,1131.500," breath to bring on"
1133.700,1134.400," a deep"
1135.600,1136.800," effortlessness"
1138.500,1139.100," in the body"
1141.300,1142.600," in the sense of the body"
1201.700,1203.700," resting with the breath"
1208.900,1209.900," resting"
1210.900,1211.800," in the body"
1265.500,1266.100," for sure"
1267.200,1267.900," that time"
1269.200,1270.800," thoughts may come up"
1272.500,1274.400," anytime we notice they have"
1276.000,1277.000," we thank them"
1279.400,1281.400," we thank ourselves for"
1282.700,1283.700," being present"
1285.000,1286.400," doing the meditation"
1288.300,1288.700," we"
1290.400,1290.700," check"
1293.500,1297.500," we just sort of acknowledge what the last thought was about"
1300.400,1300.700," and"
1301.700,1302.800," put it on the shelf"
1305.700,1306.800," and we come back"
1309.900,1310.300," to breathe"
1312.200,1312.500," body"
1320.800,1323.000," you can use usually slip right back in"
1331.800,1334.300," take this on as a little study"
1335.300,1336.700," a little experiment"
1339.800,1340.700," can the"
1341.900,1343.100," micro effort"
1344.400,1345.700," of watching the breath"
1347.900,1349.000," subtly"
1349.700,1350.600," induce"
1352.600,1353.700," effortlessness"
1355.700,1356.300," in the body"
1427.100,1428.800," just the note that"
1430.200,1433.000," it's okay if the breath becomes"
1433.800,1434.800," very slight"
1437.400,1438.800," very subtle"
1442.700,1443.600," quite slow"
1445.500,1446.200," that's fine"
1467.000,1468.800," because it's also fine"
1469.800,1471.500," if it's a little stronger"
1473.300,1473.900," a problem"
1482.200,1484.100," and yes it's fine if I"
1484.800,1487.200," attention Wonder's at times of course"
1573.000,1574.000,"resting"
1575.300,1576.500," and receiving"
1577.900,1578.200," this"
1578.700,1579.400," subtle"
1581.100,1581.600," gift"
1582.200,1582.900," of the breath"
1585.000,1585.800," subtle and"
1586.700,1587.100," this"
1695.400,1696.000,"nothing"
1696.600,1696.800," but"
1697.800,1698.600," this breath"
1704.500,1705.100," nothing"
1705.500,1706.100," but this"
1707.400,1708.400," experience"
1709.800,1710.200," now"
1804.800,1807.200," if you can just stay with"
1808.400,1809.700," a subtle"
1811.300,1812.700," motions of the"
1814.800,1815.900," breath beneath the nose"
1827.100,1828.000," and basically"
1829.400,1831.000," let them be nothing else"
1850.700,1851.600," just breathe"
1899.200,1900.200,"what is this"
1905.400,1906.600," who is this"
1907.200,1907.800," breathing"
1913.900,1915.500," what is this breathing"
1933.900,1936.200," and try to answer the questions"
1938.400,1939.100," just let them"
1942.100,1944.500," fertilize your meditation if they do"
1946.000,1947.400," find to ignore them as well"
1953.800,1954.300," oh"
1955.300,1956.300," his prais"
1977.800,1979.000," could it be the"
1979.900,1980.600," breasts"
1980.900,1982.500," breathes itself"
2090.500,2093.200," bring a subtle half smile"
2093.800,2094.700," into your face"
2102.400,2103.700," smile at the"
2123.000,2123.900,"absence"
2124.800,2126.000," a gratitude for"
2129.400,2129.900," it as the"
2131.400,2133.000," really the heart of our life"
2174.800,2176.400," resting and smiling"
2177.400,2178.200," with the breath"
2187.800,2188.100," and"
2189.100,2189.800," you know if"
2190.500,2192.100," you if you're sort of cruising"
2192.900,2195.600," and would like to just carry on do so of course"
2197.000,2198.800," but anybody who's ready"
2199.100,2200.200," for a"
2200.600,2201.100," pause"
2202.300,2205.700," we're going to have a Pause actually we're having a little break now"
2207.000,2208.700," and we'll reconvene at"
2210.000,2213.100," 45 minutes past the hour in 8 minutes time"
2213.900,2214.600," thank you all very much"
2215.600,2216.300," see you shortly"
2633.300,2635.200," well welcome welcome back everybody"
2636.100,2638.000," I hope you had a good set"
2638.800,2640.300," it sounds like a"
2641.000,2643.000," at least some some chats indicated"
2643.700,2646.000," that there was some some peace was found"
2646.800,2647.400," in that sit"
2649.100,2652.100," let's see I'm want to just give you a little"
2653.000,2653.300," kind of"
2654.400,2656.900," map of of the what I hope I'm going to be"
2657.500,2658.600," you know sharing myself"
2660.200,2661.400," for the next half hour or so"
2661.600,2661.900," um"
2664.300,2669.800," I want to consider what I've been considering really what this matter of effort and no effort"
2670.700,2670.900," and"
2672.000,2673.500," different perspectives on it"
2674.000,2676.900," but actually even prior to get into that"
2677.700,2680.400," we've got to also be clear on what is the"
2681.200,2682.300," what's the problem"
2683.700,2685.000," or what problems"
2685.600,2688.600," is practice for why practice at all"
2689.600,2690.700," you know because there's this"
2691.500,2695.000," you know here we are gathering like this we have yeah well"
2696.400,2698.700," by week by week is that the right way to put"
2699.200,2701.100," every every couple of weeks more or less"
2701.500,2705.100," and we gather to do this thing together of practising and I know"
2705.600,2706.900," many of you sit every day"
2708.200,2713.400," and we may perceive you know lovely benefits from it turns of just being in a"
2713.900,2715.800," karma more peaceful more appreciative"
2716.600,2716.800," less"
2717.500,2720.000," stressed out state and all of that that might be good"
2721.900,2723.000," but you know the"
2724.500,2729.200," the Old traditions feel that there's more really that practice is for"
2730.000,2731.300," and there's kind of a deeper"
2732.200,2732.400," probably"
2732.900,2733.400," so to speak"
2734.500,2735.400," and we're going to"
2736.200,2737.900," I want to I want to think about that a bit"
2738.700,2740.200," and before we get to"
2741.200,2742.000," you know the"
2742.700,2745.200," different ways that a sense of effort"
2746.500,2749.800," or at least some kind of efforts some sort of eff"
2750.400,2751.800," maybe part of practice"
2752.700,2753.800," and also ways in which"
2754.900,2755.700," no effort"
2756.700,2757.100," is a"
2757.600,2759.600," I'd say any even more important"
2760.100,2760.800," part of practice"
2762.400,2763.500," perhaps some would say"
2764.000,2765.300," the practice sort of is"
2766.100,2766.700," no effort"
2767.300,2767.600," actually"
2768.300,2769.100," and we get to"
2771.000,2773.500," really kind of starting to embody practice"
2774.200,2775.800," it's all about no effort"
2776.600,2777.900," that's really in a way perhaps"
2778.400,2780.200," even what practice actually is"
2780.800,2781.300," a bottom"
2781.800,2783.500," it's actually the part of no effort"
2784.000,2785.500," but there might be a part of effort"
2786.000,2787.400," to get to the path of no effort"
2788.100,2792.500," so this sort of see we may have to be constantly doing Close adjustment course correction"
2793.100,2794.700," man I've been enjoying this no effort"
2795.000,2796.000," oh wait hold on"
2796.500,2798.200," I'm actually a little bit off track somehow"
2798.500,2801.300," I got off the track of no effort so a little effort"
2802.200,2805.900," needed to get back to no efforts something like that you know well"
2806.200,2806.500," we'll see"
2807.800,2809.900," but actually first of all when I want to do is"
2810.500,2811.600," is this"
2812.000,2812.700," I want to do this"
2815.800,2817.100," I hope you can"
2817.600,2820.300," see that clearly that is a this is a photograph"
2821.200,2823.500," and the field of White"
2824.200,2824.900," marble"
2825.800,2826.500," rubble"
2827.500,2830.400," rubble made of my white marble"
2831.100,2831.700," okay so"
2832.200,2836.400," those of you who were here at the session I think probably most of you were"
2836.900,2837.800," when I spoke about"
2839.600,2846.200," getting extraordinary gift from Poland and I don't know if from from zen on who's actually in the sangre I'm not sure if he's"
2846.500,2848.000," here today but he's um"
2848.800,2850.600," a remarkable guy a poet and"
2851.400,2853.500," the Deep practitioner and a very generous man"
2854.100,2855.100," and he sent me this"
2855.500,2858.000," this is just a recap in case for those of you heard it before"
2859.100,2860.300," fresh material for those who haven't"
2860.700,2863.500," then all set me a package that contains some photographs"
2863.900,2865.800," one of which was this this one I just showed you"
2866.200,2868.200," the Field of white marble"
2868.600,2869.100," rubble"
2869.900,2872.800," and at that white marble is a"
2873.400,2877.000," memorial at one of the concentration camps in Poland"
2877.600,2880.900," and you know I'm this is a little bit personal but you know"
2881.700,2883.900," quite a number of my relatives"
2884.800,2886.000," who I never knew you know"
2886.700,2888.100," before long before I was born"
2888.500,2889.500," died in that camp"
2890.200,2893.100," and then on very very kindly went there and photographed it"
2893.500,2895.700," and also in this package he sent me"
2896.400,2898.000," this little white Stone"
2898.900,2900.200," which is a piece of marble"
2901.100,2902.200," white marble from there"
2903.100,2904.200," and I didn't"
2905.300,2907.400," I don't know if it's really supposed to but"
2908.000,2911.300," thank you very much anyway it's been very meaningful gift and"
2911.900,2913.000," so I want to start with"
2913.800,2915.200," a poem"
2915.800,2916.600," that came"
2919.300,2922.400," soon after the gift I you know it's a very new poem so"
2923.100,2924.200," it hasn't had my"
2925.000,2926.100," customer fussing"
2926.900,2928.200," over it for a couple of years"
2929.500,2930.900," so may not be very good but"
2931.800,2932.800," I'm going to share it anyway"
2933.600,2936.200," a friend is called a stone from Poland"
2936.600,2939.000," a stone from Poland a friend sent me a stone"
2939.800,2940.700," from Poland"
2941.500,2943.700," in a little golden sack"
2944.500,2946.000," with a pool lace"
2946.800,2947.400," a simple"
2948.000,2948.300," white"
2949.200,2949.800," Stone"
2951.700,2954.600," before I even opened the bag"
2955.500,2956.700," something in me"
2957.400,2958.300," knew what it was"
2959.800,2960.200," already"
2960.700,2962.200," my face went hot"
2963.200,2964.500," and my body filled"
2965.500,2966.100," with a shiver"
2967.000,2967.500," of Grace"
2969.900,2971.600," it was my ancestors come"
2972.100,2972.500," to visit"
2974.000,2974.300," bringing"
2975.100,2975.700," their children"
2979.900,2981.200," all the children"
2981.800,2982.800," who had no chance"
2984.000,2985.100," who lived a little while"
2986.000,2986.700," then wilted"
2987.700,2989.000," in the underground"
2989.600,2990.600," as flowers will"
2991.500,2993.000," when their season is over"
2994.600,2995.300," here they were"
2996.100,2997.000," come to visit me"
2998.000,2999.200," with their flowers"
3000.100,3001.600," the ones they ran through"
3002.500,3003.200," with their little"
3005.200,3006.800," with their little naked legs"
3007.700,3009.000," during the short- summer"
3010.100,3011.100," that was theirs"
3013.200,3014.400," finally they had come"
3015.300,3016.300," with this gift"
3016.900,3018.200," of the one white Stone"
3019.300,3019.900," in his little"
3020.300,3021.200," golden bag"
3022.300,3023.300," that only now"
3024.100,3024.700," do I draw"
3025.500,3025.900," out"
3027.800,3028.300," yes"
3029.600,3030.600," I want to tell them"
3031.700,3032.500," I have it"
3034.300,3034.700," thank you"
3036.100,3037.300," I am holding you"
3038.600,3039.400," and I see you"
3043.600,3045.900," and I see you running through"
3046.700,3047.400," your Fields"
3047.700,3048.300," of flowers"
3054.100,3055.100," a stone from Poland"
3055.800,3056.500," so yeah I'll"
3057.200,3059.700," I'll work on it our timing up a little bit"
3060.400,3061.800," but that's that's the poem"
3062.300,3062.900," that came"
3063.300,3064.600," that I wanted to share with you"
3065.200,3065.700," as a sort of"
3067.700,3068.700," just a sort of"
3070.000,3070.900," recap"
3071.100,3071.500," to the"
3072.200,3075.400," the previous session when I talked a little bit about this"
3076.800,3076.900," this"
3079.000,3079.400," gift"
3080.000,3083.300," and reconnection with kind of reconnection"
3083.900,3084.500," with"
3085.800,3089.400," with ancestors of ancestors of mine who died the"
3094.100,3094.100," so"
3094.700,3096.300," that's part of the problem"
3097.100,3098.600," that practice is for"
3099.600,3100.500," it's about"
3102.300,3105.200," I mean for some you know what it might so simply say in a certain way"
3106.600,3111.300," all these deep ancient traditions of wisdom and practice they all kind of say"
3112.200,3114.400," don't forget that you die"
3115.300,3115.800," that's a"
3116.100,3117.100," fundamental sort of"
3118.200,3121.000," foreground in in the systems usually"
3121.600,3122.800," you know really they're"
3124.100,3127.700," the kind of about what is life because what is death"
3128.300,3130.100," what is death because what is life"
3130.800,3131.500," finding out"
3132.600,3134.300," some way of coming to"
3135.000,3136.900," a really sincere piece"
3138.000,3138.800," with death"
3140.000,3142.500," I really sincere peace with the"
3143.100,3143.400," the"
3143.900,3145.300," total loss"
3146.300,3148.600," in a really the total loss that we're all"
3150.400,3156.500," actually facing now you know some it's it wouldn't be right to say that everybody is bothered about that"
3157.100,3157.800," in a lot of people"
3158.700,3160.400," are aware of it and quite"
3160.800,3163.600," okay you know fulfilling themselves while they live and they're"
3164.100,3166.600," they know that it'll end and that's not really such a problem"
3167.700,3170.900," other people just don't want to think about it"
3172.500,3175.800," and throw themselves I mean other like I mean I think we all contain"
3176.300,3177.400," some of these people in US you know"
3178.000,3178.900," other times we're just"
3179.300,3179.900," rushing and"
3180.500,3181.700," busy with with"
3182.600,3185.200," the stuff of life and not sparing a thought for that"
3186.200,3186.900," but"
3187.300,3192.300," but it's not only about us it's also about the people we lose you know we will lose people we love"
3193.200,3194.400," we'll lose all of them"
3195.600,3197.600," in this in a sense you know so we can"
3198.300,3199.600," become a k with that"
3200.200,3200.800," through practice"
3201.400,3202.800," either on the level of"
3203.800,3204.700," really becoming"
3208.000,3209.700," that piece with with the fact of it"
3210.500,3211.200," it's just really"
3212.400,3215.600," recognising it and allowing it into our"
3216.300,3217.100," nervous system"
3218.100,3218.500," and just"
3220.200,3224.200," finding there is a way and it's usually a way that involves"
3225.000,3226.300," some kind of vulnerability"
3227.500,3229.600," that we can't really get there without"
3230.300,3231.200," a Tenderness"
3231.700,3232.600," that acknowledges"
3233.300,3234.400," yes there's loss"
3235.100,3237.200," and loss means grief"
3237.600,3239.100," and we're okay with grief"
3239.800,3241.500," and we're not holding it off"
3241.800,3242.400," and when we"
3243.800,3245.900," when we pass through that some little"
3246.600,3249.900," membrane of vulnerability or of Tenderness"
3250.700,3252.400," we can come into a kind of"
3254.800,3260.800," I don't know I think of it as sort of service in some way slightly heartbroken place there's very okay"
3261.300,3262.000," that's very healthy"
3262.900,3267.600," and there's very lovely really to occupy and this we feel we're we're more full"
3268.100,3269.600," of life and we're more full of"
3270.200,3272.300," we're more fully being who we really are"
3273.000,3276.800," and this is this is how I see it in deep teachers of mine and"
3277.300,3279.100," beginning to finding it myself a bit you know"
3279.800,3280.900," that there's a place of"
3281.600,3283.800," heartbreak or through heartbreak"
3284.000,3285.600," to a place of real fullness"
3286.400,3287.700," that is really okay"
3288.300,3291.500," with the difficulties and challenges and losses"
3292.400,3293.300," that are part of our life"
3293.800,3294.100," ok"
3294.600,3295.900," there's also another way"
3296.400,3299.200," and practice helps with all the above but there's another way"
3300.200,3300.800," that practice"
3301.900,3303.000," can help which is"
3303.700,3304.900," which is more radical"
3305.800,3306.600," and that's the"
3308.000,3313.000," that's really the path of non-duality which isn't a path"
3313.900,3315.500," because the non-dual is always here"
3316.000,3316.800," it's when we make"
3317.600,3319.300," when we don't make when we suddenly"
3319.900,3322.500," when we're suddenly gone when suddenly somehow"
3323.200,3324.500," all that we thought we were"
3325.100,3325.500," is just"
3327.300,3330.000," a mirage and through the mirrors we see"
3331.400,3331.600," something"
3332.600,3334.600," we see something that may show up in"
3335.700,3340.500," certain ways but it's what we're seeing is never actually it because it is not seeable"
3341.200,3342.200," it's not nameable"
3342.700,3343.800," it's not speakable"
3346.200,3349.900," and it will it will it can show up in certain ways a certain sort of"
3350.300,3351.300," dimensions of it"
3351.800,3353.200," in the way it hits us"
3353.700,3354.800," and a very common one"
3355.400,3356.500," is a sense that somehow"
3357.100,3360.000," all of this multifarious multiplicity to us"
3360.700,3363.200," feel of experience and we call life of all the world"
3363.900,3367.400," is in some strange way all one thing"
3367.900,3375.700," but it's not a thing but it's one and we can we can just get hit with that and we know it's true and we know where Park"
3376.200,3378.200," of whatever that one mess"
3378.800,3380.300," is that's a common way"
3382.600,3385.100," when the slightly uncommon thing of seeing this"
3385.600,3386.200," shows"
3387.500,3388.300," up but there's other ways"
3389.100,3389.600," with enough to"
3390.100,3391.200," maybe go into that right now"
3393.900,3394.400," but again"
3396.500,3398.100," have we exhausted the problem no"
3398.700,3399.300," no that's"
3400.000,3400.400," there's another"
3401.300,3403.100," there's another very serious problems"
3404.000,3404.200," actually"
3405.100,3405.800," which is almost"
3407.700,3409.600," God in some ways it's almost harder"
3410.700,3412.500," it seems to be harder to resolve"
3413.200,3414.200," and that's the problem"
3415.100,3415.200," that"
3417.900,3421.100," and this is where the white Stone speaks again"
3422.600,3425.300," that we don't seem to know how to stop killing each other"
3426.800,3427.500," as a species"
3428.900,3431.700," where you know so brilliantly collaborative"
3432.500,3434.600," so if phenomenally creative"
3435.600,3437.300," especially when we co-operate"
3437.900,3442.400," you know these these great advances of culture of science or technology of"
3443.000,3444.700," you know that that brilliant you know"
3446.400,3448.000," and yet we still slaughter each other"
3449.400,3449.900," you know and"
3451.000,3453.300," practice is also about"
3454.000,3454.300," that"
3455.400,3457.300," and it's it's a tricky thing because"
3458.200,3458.600," um"
3459.300,3460.700," you know we live in these"
3461.500,3463.700," huge systems that seems like we have very little"
3464.500,3465.900," of most of us can have very little"
3466.400,3467.300," effect on"
3469.500,3470.100," but actually"
3472.200,3476.100," the Assumption in practice the I think is a fair one is that"
3482.900,3484.600," excuse me just let me just reset"
3485.200,3488.000," a moment this is the idea that come with us the right way"
3488.700,3491.000," the the the Buddhist position anyway"
3491.700,3492.000," is that"
3494.800,3496.700," it's not surprising that"
3497.400,3497.800," so much"
3499.800,3501.300," aggression and violence"
3501.900,3502.200," killing"
3502.700,3503.200," goes on"
3503.900,3504.700," in our species"
3505.300,3507.300," if you understand that we are"
3508.200,3508.800," in need of"
3509.400,3509.500," training"
3510.400,3510.800," basically"
3511.300,3513.600," when in need of detoxifying"
3514.300,3516.900," and Buddhists terminology from the three poisons"
3517.600,3518.400," that greed"
3519.000,3520.800," of hate or grass or I'll will"
3521.600,3523.500," or the wish to home to harm"
3524.000,3524.900," you know wish to harm"
3526.900,3529.000," that's the first two and the third one is"
3529.600,3531.000," ignorance or misunderstanding"
3532.700,3533.600," or misconception"
3534.800,3537.500," or not not understanding how things really are"
3537.800,3539.900," and one dimension of that not understanding"
3540.100,3543.000," is not understanding that we contaminated by three poisons"
3543.700,3543.900," you know"
3544.600,3547.500," to understand that is the start of practice"
3548.100,3549.000," because practice"
3550.100,3550.700," is the way"
3551.800,3552.100," I mean"
3553.700,3555.300," it's not the only way I'm sure but is"
3555.900,3557.000," but Force as a way"
3557.600,3558.500," to detoxify"
3559.300,3560.100," from the three poisons"
3562.100,3567.200," and that misunderstanding that third poison has another Level to it as well which is"
3568.400,3569.300," related to the"
3571.100,3571.600," the oneness"
3572.900,3574.700," it's not it's not knowing"
3575.000,3575.700," about that"
3576.300,3576.700," level"
3577.400,3577.600," that"
3578.200,3579.100," dimension"
3580.300,3580.800," in which"
3582.700,3584.700," all of this all of this life"
3586.000,3586.200," you know"
3586.500,3587.000," zoom"
3587.800,3589.000," tree car"
3589.300,3589.600," Airport"
3590.800,3591.800," you know oil Fields"
3592.700,3593.400," jungle"
3594.000,3595.100," Rivers all of it"
3595.600,3595.800," you know"
3596.700,3599.500," the what are they say the mountains the rivers the great Earth"
3599.900,3601.500," the sun the moon and the stars"
3601.600,3603.500," and then poetic way"
3604.100,3604.500," all of it"
3605.400,3605.600," is"
