Start time,End time,Transcript
177.900,181.900," the Dharma is lots of different things than word has lots of different meanings"
182.800,184.300," but among them"
185.300,186.500," is the meaning that it is"
187.200,189.200," the unfolding of all the way"
189.900,194.100," you almost say the order or the logic by which all things unfold"
194.800,195.000," and"
196.300,197.700," last week we had"
198.400,199.700," Michael taft on"
200.700,200.800," who"
201.800,204.200," I I personally thought was just magnificent"
204.900,207.000," and I hope I got the impression that"
207.700,208.000," that"
209.100,211.100," you know he went that he went down very well"
211.800,212.400," with everybody"
212.900,217.900," if you weren't owned by the way don't miss the recording of his time it was really it was really spectacular"
218.800,222.000," um but in there there was this marvelous comment he made"
222.700,223.000," about"
224.400,225.600," experiencing"
226.600,227.400," thought"
228.400,228.800," as"
229.500,231.700," something in his body he said and"
232.500,234.400," there was a comment from somebody about"
236.100,238.200," finding that really inspirational and"
238.900,241.600," and getting this sense I mean I don't know that I"
242.300,243.000," I fully"
244.000,247.000," understood this correctly but it sounded in the comment like there was a"
247.400,248.200," there was a sense of"
248.900,251.800," realizing that the way thoughts unfold"
253.000,254.400," has a kind of logic"
254.900,255.200," or"
256.300,257.100," a kind of"
258.500,260.700," order in it that corresponds"
261.400,264.100," exactly to the order or logic"
264.700,267.000," by which many other things unfold"
268.600,270.000," and that too is the Dharma"
271.400,271.500," and"
273.800,276.600," so Gathering like this is an opportunity"
277.900,279.000," for us to let go"
279.600,280.100," of our"
282.600,284.100," self based or personal"
286.700,288.800," agendas you know our personal"
290.000,291.300," well self based"
291.800,293.900," understandings of how things operate"
295.100,296.100," and releasing that"
297.100,299.100," and finding that we're already part of"
300.300,302.900," another kind of larger order"
303.400,304.000," of things"
305.400,307.700," and it's it's a beautiful thing to have"
308.400,309.500," that shift from"
310.400,310.900," you know the"
311.400,311.700," the"
312.800,314.100," more constrained view"
315.200,316.000," the more Limited"
316.900,317.600," view to"
318.800,320.500," oh wow there's a larger"
322.700,323.100," purpose"
323.900,325.600," except that it's not exactly a purpose"
326.300,327.500," is a larger order"
328.400,330.000," by which things unfold"
330.700,332.100," and that's part of what"
332.900,335.000," the this thing we call Awakening"
335.800,336.300," is about"
338.500,339.600," but when but we"
340.500,341.700," the title of this"
342.300,344.500," series is undoing and undoing"
345.100,346.200," factors of Awakening"
347.100,347.900," because it's not"
349.000,351.400," unlike so many other things in life this"
352.800,353.100," this"
354.500,356.300," quest or this purpose or this"
357.200,358.500," search for"
359.000,360.600," a deeper kind of well-being"
361.900,363.100," and even really"
363.800,364.400," a deeper"
365.600,367.800," or some sort of underlying goodness"
368.900,369.500," in things"
370.100,371.200," which often seems"
372.300,373.400," thoroughly obscured"
374.000,374.100," and"
374.600,375.500," very implausible"
376.100,377.900," when we look at the way the world is"
379.000,379.200," but"
379.600,382.600," according to these deep traditions and there"
383.300,384.900," practitioners who devoted"
386.100,387.200," so much time and energy"
388.400,391.000," to what they have to offer to the wisdom they have to offer"
392.000,393.400," it's never gone"
394.300,397.700," the base there is a basic goodness that's never gone"
398.500,399.400," and really are"
399.900,401.600," our job as human beings"
402.300,403.200," from that perspective"
404.800,407.300," is to learn how to be more open"
408.500,409.600," to that basic goodness"
410.400,410.900," how to have"
412.500,413.200," swiftor"
413.600,414.600," and more consistent"
415.100,415.600," access"
416.100,416.400," to it"
416.700,418.100," because it's never gone"
419.700,421.500," and from it's perspective"
421.900,424.000," everything that happens is an unfolding"
425.000,425.300," is a"
426.100,426.500," is a is a"
427.500,428.500," is a process"
429.400,430.300," unfolding"
431.600,431.900," that"
432.500,433.800," comes out of"
434.700,435.900," yeah whatever that"
436.800,439.200," basic fundamental underlying"
439.600,440.300," original"
440.700,441.200," goodness"
441.900,443.700," is that they're not just in US"
445.300,446.100," but in all things"
447.700,448.500," including us"
448.800,450.100," and the fact that we're part of it"
450.900,451.800," is actually"
452.400,453.800," the fundamental well-being"
454.400,454.900," that we have"
455.900,456.800," so anyway that's all"
457.300,459.000," a little bit of a sort of a"
459.700,460.600," rapid fire"
461.000,462.500," intro to what will be doing"
463.100,463.300," today"
464.100,464.900," and over"
465.700,466.100," the next"
466.500,467.600," well this and the next two"
468.700,469.500," I can't write"
470.000,472.300," these 3 sessions that we're having"
474.300,475.400," this one and the next two"
475.900,476.200," will be"
477.100,478.000," exploring"
479.500,482.600," what this business of Awakening really is about"
483.000,483.400," what it is"
484.100,484.300," and"
485.700,486.800," what some of its"
487.900,490.100," mysterious and not so mysterious"
490.800,491.400," factors"
492.000,494.000," might be in others the factors"
495.400,496.400," that may help us"
497.400,497.900," realise"
498.700,499.200," we're already"
500.100,500.500," part of it"
502.200,502.400," okay"
503.400,503.600," so"
504.000,505.300," one of those factors"
506.400,506.800," well"
507.200,509.300," a tested I think we can say"
509.700,510.500," is meditation"
510.900,511.100," yeah"
512.300,514.100," if we have a regular"
514.700,515.900," meditation practice"
517.700,518.500," it somehow"
520.400,521.800," wears us down a bit"
522.200,524.400," it makes us a bit thinner I think it's like"
525.500,528.800," a carpet that's been walked on for several generations"
529.800,531.400," you know it gets very thread back"
532.000,532.900," and you start to see"
533.800,535.500," the the weave within"
536.100,537.700," the shag of the carpet"
538.500,541.400," and you know that's a bit like"
542.100,543.400," having the daily meditation"
544.200,547.900," walk on us we get more thread back in a very good way"
548.800,550.900," we get in fact undone"
551.500,552.800," we do the meditation"
553.600,554.300," but at the same time"
555.200,556.800," it's undoing us"
558.600,558.600," so"
559.800,562.100," the the the the the key thing is"
563.200,563.700," every day"
564.400,565.400," at least a little bit"
566.400,566.900," but also"
567.900,569.200," letting it do the work"
570.300,575.100," that's the heart of this approach really as a method this original lover approach"
575.600,576.800," is doing less"
577.200,577.600," letting"
578.200,579.000," it do the work"
581.200,581.300," so"
581.900,586.200," let's come into by the way if you haven't joined one of these sessions before"
587.000,590.200," and the typical format with is we have a sit"
591.200,593.200," little break and then I offer"
594.200,598.900," some some you know some encouraged hope encouraging words"
599.700,601.600," and and then we have given a"
602.600,602.700," and"
605.700,607.100," let's come into"
608.100,609.400," our comfortable position now"
609.800,610.400," for meditation"
614.600,615.600," but we'll"
616.100,619.200," sit in the order of 25 to 30 minutes"
621.600,624.800," and they'll be the opportunity to sit a bit longer if you if you"
625.600,626.400," if you prefer"
626.900,628.800," as we have a break right after the sit"
629.800,629.900," and"
630.500,630.700," some"
631.800,633.300," choose to use that for more sitting"
635.400,635.700," so let's"
637.200,638.000," find our way"
639.300,641.300," rather gently and kind of loosely"
642.000,643.400," not too rigidly"
644.000,645.100," find our way to"
646.000,646.700," a comfortable"
647.700,648.300," upr"
650.000,650.400," position"
651.500,654.100," and if you prefer to be reclining"
654.800,655.900," absolutely do it"
656.100,658.400," if that feels like it's the right thing for you now"
659.500,660.200," go right ahead"
661.000,661.400," you could be"
662.700,664.300," leaning back into a sofa"
665.400,667.400," it could be flat on your back on the floor"
668.700,669.300," or on a bed"
670.400,671.400," whatever works for you"
672.200,675.800," but I'm gonna offer a little bit of body guidance"
676.500,677.900," some of which will be"
679.500,682.700," assuming that you're sitting up right so just exert"
683.600,684.700," whenever it doesn't apply to you"
687.900,689.100," so yeah let's begin"
691.100,691.800," very gently"
697.100,700.600," with again assuming you're sitting up alright rock your body gently"
701.300,702.300," backwards and forwards"
704.500,706.200," at a PACE that works for you"
708.300,710.200," check that your spine is"
710.800,711.900," set up well"
713.800,716.700," and if again if you're sitting up right that means"
717.800,719.800," we want to have some lumbar are"
720.800,721.600," not too much"
723.400,725.300," but enough to create the"
726.800,729.000," kind of intrinsic"
729.500,731.200," structural strength"
732.500,733.600," of the spinal column"
735.600,737.700," it rests on that little bit of"
738.600,741.600," forward lumbar arts just a shade of a"
743.100,745.500," anterior tilt to the pelvis"
747.400,749.300," that's a little bit of a forward till"
750.200,751.700," creating the lumbar arts"
752.900,754.200," then let the shoulders be"
755.600,758.700," just a wee bit back a quarter inch back"
759.400,761.300," opening the chest just a little bit"
763.500,764.200," that the chin"
765.600,766.000," Tuck"
767.200,768.100," one millimetre"
770.700,771.900," just enough to"
775.100,777.200," create a slight length thinning"
778.300,779.400," in the back of the neck"
781.800,784.300," again it might only be half a millimetre"
786.100,786.900," just a little"
789.800,790.700," micro"
792.900,794.800," opening in the back of the neck"
800.100,801.500," see if you can stay with"
802.000,802.200," that"
804.200,807.300," that marginally lengths and back of the neck"
809.500,810.400," and at the same time"
811.900,813.000," release the jaw"
816.300,817.700," so the JW sinks"
820.200,822.000," a millimetre two millimetres"
828.500,830.800," and enough to bring a beautiful softness"
832.500,833.300," into the throat"
841.000,843.600," and let this be our q"
845.100,846.000," this softness"
849.200,851.000," this stillness"
853.300,856.400," perhaps the big Beginnings of a certain kind of"
857.200,858.200," spaciousness"
860.700,862.300," in this whole area"
863.800,866.200," cervical spine and neck"
868.300,869.400," and a jaw"
871.100,873.700," and the throat and the tongue too"
876.500,877.600," this whole region"
880.800,881.600," coming into"
883.900,886.100," a kind of spacious stillness"
887.800,888.700," and he's"
892.600,893.800," and letting that he's"
895.500,896.000," Bloom"
897.500,898.300," into the face"
901.200,902.700," for his becoming relaxed"
905.000,906.000," along with the jaw"
912.200,914.200," the whole Dome of the cranium"
915.600,916.300," is soft"
919.500,920.900," that the whole scalp"
922.600,923.900," this soft and loose"
927.000,927.700," paddies"
933.800,936.600," feel the very skin of the scalp and the face"
938.200,939.300," softening relaxing"
941.700,942.500," loosen"
948.700,953.300," and let that looseness be like a warm oil"
954.900,957.300," that spreads down the back of the neck"
958.600,959.400," down the throat"
961.600,963.700," over the clavicles and shoulders"
966.800,969.100," down the arms the upper Arms"
970.100,971.000," lower Arms"
972.600,974.000," hands and fingers"
976.900,980.200," and it also spreads down the front of the body down"
981.300,983.600," write down over the the chest and the"
984.900,985.800," the frontal ribs"
987.400,989.100," and down the back over the"
990.000,991.300," shoulder blades and the"
992.500,994.100," posterior rib cage"
996.200,997.800," and on down into the lower back"
999.500,1000.300," warm oil"
1001.900,1003.700," also seeping down the front"
1005.200,1006.800," from the lower ribs down"
1007.600,1009.800," over the diaphragm the belly"
1012.000,1014.400," down into the hips and loins and"
1016.000,1018.300," upper legs warm oil"
1019.500,1021.300," knees and backs of the knees"
1023.700,1024.600," lower legs"
1027.100,1027.700," ankles"
1030.400,1032.300," tops of feet souls of feet"
1033.700,1034.500," big toes"
1036.000,1037.400," and all the little toes"
1039.600,1040.700," whole body now"
1044.600,1045.100," bathed"
1048.500,1049.300," in ease"
1051.800,1052.600," and warmth"
1059.000,1061.200," and and attentive"
1062.300,1063.100," restfulness"
1142.700,1144.400,"so let yourself rest"
1150.700,1152.800," let yourself be absorbed"
1153.000,1153.200," bye"
1155.200,1156.900," arrest fullness that's here"
1168.200,1169.900," let this kind of rest"
1171.200,1172.300," absorb into"
1174.100,1175.000," you're being"
1179.700,1181.600," imagine that you're like a sponge"
1183.700,1185.500," there's been a little bit dry"
1188.000,1189.800," and the tide has come back in"
1192.500,1193.700," and it is covered you"
1195.200,1197.200," the cool life-giving Waters"
1199.300,1199.900," of the ocean"
1202.800,1204.000," and the moisture"
1205.400,1206.700," is seeping back"
1208.500,1209.400," in to the"
1210.800,1212.100," fibres of your being"
1214.600,1214.900," the"
1216.400,1217.700," regenerative"
1219.300,1220.200," nutrients"
1221.500,1224.100," and nutrient rich medium"
1225.100,1226.000," of rest"
1233.200,1234.200," restoring you"
1242.000,1243.400," because you're not doing anything"
1259.200,1259.900," you're letting"
1261.600,1263.200," the reality of being"
1266.300,1267.200," restore you"
1270.600,1271.300," repair"
1272.300,1273.300," and heal you"
1285.100,1287.100," and you don't even have to lift a finger"
1293.400,1295.800," this really better if you don't lift a finger"
1305.200,1306.000," what is this"
1307.500,1308.500," restorative"
1308.800,1309.100," being"
1312.000,1313.100," where does it come from"
1317.500,1318.100," whose is it"
1378.200,1379.400,"am i b"
1380.100,1382.300," aware for a while of the"
1383.400,1385.100," swelling and"
1386.300,1386.900," shrinking"
1388.700,1389.500," the swelling"
1390.700,1391.000," and"
1391.800,1392.500," diminishing"
1394.000,1394.900," of the breath"
1397.900,1398.600," suddenly like a"
1399.400,1400.300," louder smoke"
1402.000,1402.700," that appears"
1403.900,1404.700," and disappears"
1407.000,1407.800," or like a"
1408.800,1410.500," a cloud of ink in water"
1411.400,1413.100," from a square or something like that"
1413.700,1414.300," or an octopus"
1416.100,1417.400," a blooming cloud"
1418.800,1420.400," and then a diminishes to nothing"
1422.900,1424.300," and then again it balloons"
1426.200,1427.200," and diminishes"
1434.700,1436.000," quietly observing"
1437.800,1438.600," the breath"
1438.800,1439.200," process"
1469.400,1471.100," alright you don't have to do anything"
1473.600,1474.600," if your mind"
1475.800,1478.300," slips off the breath goes somewhere else"
1479.300,1480.400," it's no problem"
1483.400,1485.500," if it's into thought that it goes"
1487.000,1488.000," when you realise"
1489.300,1490.400," you've been thinking"
1492.200,1493.000," just note"
1493.500,1493.900," ah"
1495.300,1495.700," thinking"
1498.900,1499.500," all good"
1512.300,1513.700," all parts of"
1514.800,1515.900," the unfold"
1596.100,1596.400," so"
1597.500,1599.200," we can check in"
1600.200,1602.200," if if you're curious or"
1603.400,1605.900," you like to you can just check in"
1607.500,1608.700," with how you're doing"
1612.200,1614.600," what kind of condition are you in"
1622.200,1622.900," here's the"
1624.700,1626.400," the caravans awry"
1627.500,1628.500," the house of rest"
1631.800,1632.900," the place of rest"
1634.600,1636.100," for the wonder of the traveler"
1636.700,1637.400," the pilgrim"
1641.500,1642.100," how are they doing"
1649.900,1652.200," coming into the shade you know off the"
1653.600,1655.400," weary slog across the desert"
1656.400,1657.700," coming into the shade"
1660.900,1662.700," a courtyard with his fountain"
1663.200,1663.300," you know"
1666.200,1667.400," the couch with its"
1668.800,1670.700," camel blankets the rest"
1673.600,1674.400," of resting"
1675.600,1676.000," here"
1679.600,1680.400," how are they doing"
1687.100,1688.100," how are you doing"
1696.100,1700.800," can you release any sense that there's a certain way you should be"
1703.200,1704.300," and know that this"
1705.500,1707.900," guest house this house of rest"
1710.400,1711.000," can only"
1711.700,1713.100," take you as you are"
1714.000,1714.900," you know it only ever"
1717.000,1719.100," is interested in you as you are"
1721.500,1722.300," just as you are"
1729.700,1731.800," it'll take you any way you are"
1759.000,1759.800," one of the"
1762.100,1765.500," maybe strange features of Awakening is that it"
1768.400,1770.400," it has no conditions actually"
1778.200,1779.100," it's unconditional"
1792.300,1793.800," that's why we can't earn it"
1814.100,1815.000," seems to"
1818.100,1818.600," um"
1819.000,1820.300," open to us more"
1821.200,1821.900," the less we do"
1823.300,1823.800," somehow"
1875.200,1876.800," letting the stillness"
1878.900,1881.300," and the restfulness"
1884.900,1886.200," do whatever they need to do"
1901.600,1902.500," it's okay"
1903.800,1907.900," if if something uncomfortable comes up and you want to just kind of back off a bit"
1910.700,1911.800," that's fine of course"
1913.100,1914.000," feel your seat"
1914.800,1915.600," feel the support"
1920.300,1920.500," really"
1921.600,1923.600," whenever comes up we just let it"
1924.800,1925.400," Bloom"
1927.100,1927.900," come up and"
1929.100,1930.300," do it and thing"
1933.600,1936.300," just watch it as another process like the breath"
1954.900,1956.100," and letting things be"
1959.600,1960.800," and letting things be"
1967.600,1968.900," our part"
1970.600,1972.200," is to let things be"
2038.300,2040.800," often when we let things be they"
2041.900,2044.700," that bloom and then they kind of release themselves"
2047.100,2048.700," but we don't ask that they do that"
2051.500,2052.800," we just keep allowing"
2055.100,2055.500," allowing"
2059.600,2060.200," allowing"
2169.000,2170.500," notice if there's anything"
2172.000,2173.400," that you're resisting"
2175.000,2177.300," or notice if there's any trace of"
2178.100,2179.100," resistance"
2181.500,2184.400," not this that kind of feeling"
2185.700,2186.800," this isn't okay"
2189.900,2193.400," if you can find traces of something like that"
2195.000,2196.200," only allow them"
2198.400,2199.400," resistance"
2200.100,2200.500," Is"
2201.800,2202.300," welcome"
2208.800,2209.700," we allow"
2212.300,2213.300," it we welcome it"
2224.000,2228.600," if there's something coming up you think oh no this isn't right for meditation"
2230.400,2232.500," this doesn't belong in this meditation"
2234.200,2236.600," well actually it probably does"
2237.100,2237.200," but"
2238.600,2239.200," allow it"
2241.300,2242.100," allow it"
2243.500,2244.800," and also allow"
2245.800,2246.800," the resisting of it"
2293.400,2295.500,"what if meditation isn't some"
2296.400,2299.500," sacred Space where Only Good Things show up"
2300.900,2302.500," what if what makes it good"
2303.400,2304.500," is that everything"
2305.700,2306.400," is welcome"
2309.700,2311.400," it's truly a place"
2312.500,2313.600," of undoing"
2321.100,2322.000," when booting"
2323.000,2326.200," undoing of our ideas about what meditation should be"
2336.400,2339.000," so in our last moments"
2342.200,2343.200," see if you can"
2344.400,2345.700," undo"
2348.700,2349.200," or"
2349.500,2350.800," be undone"
2353.000,2353.500," or both"
2358.000,2359.300," or even neither"
2361.900,2362.700," beyond both"
2455.800,2458.200," so yeah we're actually going to"
2459.800,2462.200," move into break time"
2464.400,2469.400," but once again if you know if you want to just Cruise in your sitting just obviously do"
2471.000,2472.900," and if you feel like it's time for a"
2473.900,2474.700," a cup of tea"
2475.400,2475.500," to"
2476.700,2477.500," or stretch your legs"
2478.400,2480.200," please do and let's see we're now"
2481.300,2484.300," 40 win at 41 minutes past the hour and night to have"
2485.000,2488.700," just a bit more than five minutes so let's call it a seven minute break"
2489.600,2490.300," and we'll try to"
2491.400,2492.300," resume"
2493.400,2494.100," a bit before"
2495.200,2496.900," 50 minutes past the hour"
2498.300,2499.500," just to shade before that"
2501.000,2501.300," okay"
2503.000,2504.100," thank you very much everybody"
2816.200,2817.300,"hi hi everybody"
2817.800,2820.200," am I clearly audible I hope so"
2821.400,2821.700," yeah"
2822.000,2824.800," okay- good good well I hope everybody had"
2825.600,2827.000," a had a helpful sit"
2827.500,2828.000," just then"
2829.800,2831.300," always eager to hear"
2832.200,2833.200," how different"
2834.200,2837.000," aspects or kinds of guidance work you know"
2837.800,2838.200," and"
2841.100,2841.300," I"
2842.900,2846.400," I hope also that this this series is going to be helpful for you"
2847.600,2850.200," three sessions looking at factors of"
2850.800,2851.500," Awakening"
2852.200,2852.600," the doing"
2853.300,2854.200," and the undoing"
2854.900,2856.800," you know there's the practice that we do"
2858.100,2859.800," but actually when we"
2860.600,2862.800," sort of generate the power of practice"
2863.700,2865.200," that's probably"
2866.000,2868.900," the number one thing that knows how to undo us"
2869.500,2871.100," so we do on the one hand"
2871.800,2873.000," and we are undone"
2873.200,2873.900," on the other hand"
2875.000,2875.900," it's always that"
2877.200,2878.300," process of both"
2879.000,2880.000," action and"
2881.900,2882.600," receptivity"
2883.300,2883.500," of"
2884.900,2885.700," generative"
2886.200,2886.300," and"
2887.900,2889.700," recessive you know we we do"
2890.400,2891.100," and we receive"
2893.200,2894.100," that seems to be"
2895.000,2896.600," a kind of fundamental pattern"
2897.800,2898.100," of this"
2898.600,2899.000," path of"
2899.700,2900.100," development"
2901.000,2901.600," that has"
2902.900,2907.000," Fallen under the rubric or the overall heading of Awakening"
2908.500,2910.300," Awakening as a process"
2911.500,2914.900," Awakening as a Discovery that is not a process"
2916.300,2919.200," because it's the discovery of something that was always going on anyway"
2923.000,2923.300," and"
2924.900,2927.300," Awakening as a further process"
2928.000,2929.200," of integrating"
2930.000,2930.900," what has been discovered"
2933.400,2935.700," and even yet more as a process because"
2936.900,2937.100," the"
2938.200,2939.300," what is discovered"
2939.900,2940.600," in Awakening"
2941.500,2942.500," is actually not"
2943.200,2944.400," a static thing"
2946.000,2947.500," it's not as if there's this thing"
2948.600,2949.600," that we awaken to"
2951.100,2952.600," and it's just fixed"
2954.200,2955.000," static"
2956.300,2957.000," inert"
2958.700,2959.400," not at all"
2960.300,2962.700," is the most dynamic thing there is probably"
2963.500,2965.300," by possibly quite plausibly"
2965.800,2967.900," the most dynamic thing there is"
2971.400,2972.500," so where do we begin"
2974.000,2974.800," it's"
2975.400,2980.700," it's a it's a it's a it you know it's a it can be a very confusing kind of"
2981.700,2984.400," terrain territory it's terror incognito"
2984.900,2985.600," it really is"
2986.400,2988.800," How an earth do we begin how could anybody say"
2990.400,2992.600," what the map is how could anybody say"
2993.300,2994.400," even that there is"
2994.900,2997.600," an identifiable thing called Awakening"
2998.300,3000.900," one of the great old zen Masters talk asan"
3001.300,3002.600," you know student came to him"
3003.900,3007.900," and just pulling up the actual precise text of student came to him"
3008.600,3009.200," and said"
3011.900,3013.000," what is Bode"
3013.900,3014.800," toko-san by the way"
3015.600,3019.200," was a Chinese master in Chinese his name is deshan"
3019.900,3020.400," he lived from"
3022.100,3028.000," something like eight nine Team to nine 14 let me just double check yeah"
3028.500,3030.100," eight 19 to 9"
3030.800,3031.200," 14"
3032.200,3032.900," 8 19"
3033.700,3034.300," to"
3035.100,3038.000," 9 14 so it kind of spanned almost the second half"
3039.100,3041.000," of the Tang Dynasty period"
3042.900,3045.500," not unusually long lived for"
3046.000,3048.300," those zen practitioners in those days they often"
3049.100,3051.600," seem to live to goodly Old eggs"
3052.800,3053.300," they had"
3054.200,3057.500," presumably relatively stress-free lives"
3058.200,3060.600," in the intra Montagne vallees where they lived"
3062.200,3064.000," you know living off healthy"
3064.400,3065.100," diet and"
3066.100,3068.500," and obviously meditating a fair bit"
3069.300,3069.600," and"
3071.200,3073.900," and sharing the fruits of their meditation"
3074.700,3076.800," with in multiple ways including"
3077.500,3078.400," teaching or guidance"
3079.200,3081.500," so deshan is up there in his Valley"
3082.400,3082.600," and"
3083.700,3086.900," student many students came one student comes and says"
3087.400,3088.300," what is Bode"
3089.100,3090.700," bode Bode"
3091.600,3092.800," is a"
3093.400,3096.300," what is the noun of from the same route would"
3097.500,3098.200," Awakened"
3099.000,3100.200," you know Buddha"
3100.500,3101.500," is Awakened"
3102.600,3104.900," body is the noun Awakening"
3105.700,3108.900," the body mind is the Awakened mind or The Awakening mind"
3110.700,3113.500," body cheetah is The Awakening of the heart mind"
3114.100,3116.700," and the mind heart the seeks Awakening"
3117.700,3119.800," body what is Bodie it's a very"
3120.300,3121.500," nice and Direct question"
3122.000,3122.900," often in Zen"
3123.500,3125.200," the questions are asking that"
3125.800,3126.400," but not so"
3127.100,3127.800," straightforwardly"
3128.200,3131.300," you know one question that comes up and then is"
3132.000,3135.200," why did Bodhi dharma come from India"
3136.200,3138.700," that's a more roundabout way of asking the same thing"
3139.000,3140.400," but he dharma was the Great"
3141.100,3143.100," Indian sage who is"
3144.300,3144.700," credited"
3145.300,3148.800," both in Legend and to some extent in history with bringing"
3150.400,3153.700," this piano form of Buddhism or Zen"
3154.000,3154.500," Buddhism"
3155.100,3155.500," to China"
3156.000,3156.300," in the"
3157.100,3158.800," sixth maybe fifth or six"
3159.300,3160.400," centuries CE"
3161.300,3166.900," you know why did bodied armour come from India to China what did Buddy Dahmer bring from India to China"
3167.500,3170.000," is all questions meaning more nessus the same as"
3170.700,3173.600," this guy just straightforward what is Bodhi"
3174.700,3175.600," what is Awakening"
3176.600,3177.900," sedation answers"
3179.500,3179.900," get out"
3181.000,3182.200," don't defecate here"
3185.000,3187.600," there could be quite outspoken and forgive"
3188.200,3193.200," the language but it is not mine it's day chance language get out don't defecate here"
3194.400,3195.700," because it's just us what's Awakening"
3196.800,3197.100," what"
3198.000,3202.100," why does he get a response like that oh my oh my what are these Zen"
3202.900,3203.500," people up to"
3204.700,3213.000," don't defecate here we'll the you know we'll see we'll we'll we'll we'll circle back to this but I will say right now"
3213.900,3214.400," get out"
3215.400,3215.800," get out"
3216.400,3217.200," don't defecate here"
3218.400,3218.900," actually"
3220.000,3220.700," they shine"
3221.200,3221.500," is"
3222.000,3222.600," answering"
3223.700,3224.200," the students"
3225.000,3225.500," question"
3226.200,3228.600," she asks what is Awakening"
3229.300,3229.900," and he"
3230.900,3231.400," answers"
3236.100,3236.400," perfectly"
3237.700,3238.200," clearly"
3238.900,3239.500," there it is"
3240.600,3241.100," get out"
3242.800,3243.100," that's it"
3244.000,3244.300," actually"
3245.100,3245.700," it really is"
3246.300,3247.400," it really is showing"
3247.900,3248.600," awaken"
3249.800,3251.600," now there could be another level"
3253.000,3253.300," where"
3253.700,3254.800," the teacher is saying"
3258.900,3259.900," some sort of shock"
3260.200,3260.800," tactic"
3261.200,3261.400," you know"
3262.100,3263.200," maybe startled"
3264.600,3267.300," the person why what what's up you know"
3268.200,3268.800," Damien"
3269.700,3270.900," are normal process"
3271.900,3272.300," of"
3273.400,3274.800," learning whereby"
3275.300,3277.500," we think we approach something and"
3278.000,3279.000," trying to find out about it"
3279.500,3280.800," try to get a handle on it"
3281.300,3282.600," and try to understand it"
3283.100,3283.600," try to kind of"
3284.100,3285.600," assimilate it into"
3286.500,3290.000," our known way of being in the world"
3290.400,3291.400," here's another item"
3292.200,3292.800," Awakening"
3293.200,3294.000," I'm going to get it"
3294.900,3295.500," just like I"
3296.200,3298.400," you know got the new car but kind of thing"
3298.700,3302.900," I'm going to assimilate it into my world as I understand the world"
3303.900,3305.200," my version of the world"
3305.900,3308.000," can take in this thing called Awakening"
3309.300,3310.600," and accommodate it"
3312.200,3314.100," that seems to be the process"
3314.800,3316.500," that we might all think"
3317.200,3319.200," seems that maybe this student also thinks"
3320.000,3320.600," they can get"
3321.200,3321.900," this Awakening"
3322.300,3322.500," thing"
3324.500,3326.300," and that actually is a hint"
3326.800,3327.200," then the way"
3327.700,3330.200," they shine responds get out don't defecate here"
3330.700,3331.600," is a what he"
3332.000,3335.700," of getting a hint of what this whole business of Awakening"
3336.500,3336.900," is"
3338.100,3342.800," maybe there's a hint right there that is not in fact something that can be got"
3343.700,3344.800," it's not something"
3345.300,3347.200," that can be brought into"
3348.000,3349.500," our known world"
3351.000,3357.500," into a hole sense of what this world is and what life is of what not just me as a particular person but"
