Start time,End time,Transcript
2506.900,2511.700," and then sort of come out in your own time you don't have to have a hard line"
2512.700,2514.500," like this was meditation"
2515.100,2519.800," and now it's ended and now this is non meditation just let it be seamless"
2572.700,2575.900," when you're ready you might bring a little movement back into the body"
2594.300,2594.800,"how"
2599.900,2600.200," mmm"
2639.400,2640.700," the crowded Airport"
2642.200,2649.000," I used to be sent on writing assignments in remote and less developed areas of Latin America and often"
2649.700,2651.100," I flew through Miami"
2652.100,2654.400," I remember one particular time arriving back"
2655.500,2660.700," in Miami airport at what must have been an unfortunate confluence of circumstances"
2662.000,2665.200," perhaps several jumbo jets had arrived at the same time"
2666.000,2667.300," although there was an unforeseen"
2668.000,2669.900," shortage of immigration staff"
2670.600,2671.500," whatever it was"
2672.300,2673.600," the place was jammed"
2674.300,2676.100," hundreds upon hundreds of people"
2677.000,2679.500," were filing into towards the immigration Hall"
2680.100,2681.300," even the corridor"
2681.700,2682.500," leading into it"
2683.000,2685.200," was maybe 12 wide with people"
2685.900,2687.500," and hardly moving at all"
2688.700,2689.300," at first"
2690.000,2691.900," I had a customary reaction"
2692.800,2693.500," oh boy"
2694.100,2695.500," this is going to take hours"
2696.600,2697.500," standing upright"
2698.000,2700.000," packed among so many people"
2700.900,2703.200," all of us trying to get into the hall"
2703.900,2706.400," where our queuing and waiting would really begin"
2707.400,2710.100," ah this is awful I started to think"
2712.500,2713.200," it could easily"
2713.700,2714.900," have turned into something"
2715.600,2717.400," excruciating but luckily"
2718.300,2719.400," I have my practice"
2720.600,2722.400," I took an inner step"
2723.000,2723.300," back"
2724.700,2725.700," I became a"
2726.000,2726.400," mute"
2726.900,2727.700," the Observer"
2728.700,2729.700," it all flips"
2730.800,2731.600," instead of being"
2732.100,2732.900," a frustration"
2734.000,2734.600," it became"
2735.300,2736.100," a wonder"
2737.000,2737.600," a gift"
2737.900,2738.400," a truly"
2738.900,2740.400," precious opportunity"
2741.200,2742.300," to be among so many"
2743.000,2744.400," exquisite beings"
2745.800,2746.100," it was a"
2746.700,2747.600," rare privilege"
2748.400,2749.400," of course it was"
2750.100,2752.700," to be pressed among this Great Gathering"
2753.300,2754.600," of these wonderful creatures"
2755.300,2756.200," human beings"
2757.100,2758.400," who all had plans"
2759.100,2761.600," and things they loved and loved ones"
2762.000,2762.800," in their lives"
2763.400,2765.200," and all had consciousness"
2765.900,2767.300," and knew they were alive"
2767.700,2769.100," and knew how to love"
2770.100,2772.500," suddenly I felt blessed beyond measure"
2773.000,2774.500," to be among these upright"
2775.000,2775.500," balanced"
2776.100,2777.500," exceptional creatures"
2778.400,2780.600," just to feel their physical warm"
2781.500,2782.800," their intentionality"
2783.500,2785.300," and their innate kindness"
2786.200,2787.400," it was A Wondrous thing"
2788.000,2789.700," to be among that throng"
2790.700,2793.400," as I shuffled along in my place in the line"
2794.100,2795.900," slowly creeping toward"
2796.500,2798.000," the immigration counters"
2798.600,2799.500," I almost"
2799.900,2801.600," didn't want it to ever end"
2804.700,2805.300," not quite"
2808.600,2809.400," not all the way"
2811.000,2814.500," but actually seriously I I think it's some"
2815.200,2816.300," I wanted to read this because"
2817.400,2818.200," it just really"
2819.700,2823.700," I just got a little reminder actually yesterday as we were sitting in one of the sets that"
2826.700,2829.500," somehow is become I think quite easy"
2830.400,2832.100," to think of the human"
2833.400,2835.300," of humanity as a problem"
2836.200,2837.500," you know we're so used to the"
2838.100,2840.800," of course the climate crisis that we've created and"
2841.500,2844.000," and you know and obviously the wars that we"
2844.800,2845.600," we're so good at"
2846.200,2846.900," killing each other"
2847.900,2849.900," you know I often think of that thing when"
2850.700,2851.800," people are saying why"
2852.500,2855.800," why we're nervous creatures is because of the saber tooth tiger"
2856.300,2858.600," you know what I mean like we're we're involved because of"
2858.900,2860.300," to be anxious because of the"
2860.800,2861.700," the bears and"
2862.300,2862.900," the massive"
2863.900,2864.800," mega fauna"
2865.400,2866.100," rubbish"
2866.700,2868.700," it's because we're afraid of other humans"
2869.800,2872.600," the far by far the most lethal thing"
2873.400,2874.100," for human beings"
2874.600,2875.600," of being human beings"
2876.100,2876.800," by far"
2877.800,2878.500," and away"
2880.200,2883.100," um yeah I guess there's the odd meteorite and earthquake okay"
2885.600,2887.200," but basically you know we've"
2887.700,2889.200," we've been lethal"
2889.700,2890.400," to ourselves"
2892.700,2893.200," and yet"
2894.000,2894.400," actually"
2896.000,2896.900," human beings"
2898.700,2899.200," I mean I"
2899.900,2902.600," I've got to include myself in this are beautiful"
2903.800,2905.100," incredible creatures"
2905.900,2907.800," are capacity for love"
2908.500,2909.400," for cooperation"
2910.100,2911.800," for collaboration for"
2913.500,2915.600," anticipatory help"
2915.900,2916.300," for others"
2917.500,2921.200," for figuring out what others need before they might even know and helping them"
2922.300,2922.700," it's just"
2923.400,2924.200," it's incredible"
2926.500,2927.500," and you know there's a"
2927.900,2929.100," I don't know if any of you have read"
2930.600,2931.800," survival of the friendliest"
2933.100,2934.300," by Brian hair"
2935.100,2938.500," is a researcher Duke"
2939.300,2939.900," University"
2940.800,2943.100," is actually most of his research is into dogs"
2944.100,2947.900," how wolves became dogs our foxes maybe also became dogs"
2948.500,2948.700," and"
2949.800,2954.600," and how it's totally fascinating it's just I really recommend a book the survival of the friendliest"
2955.800,2957.100," as opposed to the fittest you know"
2957.600,2959.100," actually in is our"
2959.600,2960.600," collaborative"
2962.800,2964.200," nature or wiring"
2964.600,2965.500," Co-operative"
2967.900,2968.600," wiring"
2968.900,2969.500," that has"
2969.900,2970.800," got us to where we are"
2971.600,2973.300," in all the incredible things we've"
2974.100,2976.600," accomplished as a species and achieved as a species"
2977.700,2980.700," but unfortunately we still have some other wiring still"
2981.500,2984.900," you know the conflict on turn on a diamond to dehumanisation"
2985.900,2989.800," they taught he is I won't tell you the whole thesis but it's a great book"
2990.900,2991.900," survival of the friend is"
2992.300,2992.400," and"
2994.300,2995.100," you know it is the"
2996.100,2997.800," the it's we've got this"
2999.100,3000.800," along with this capacity to"
3002.400,3004.300," to connect very very profoundly"
3004.900,3006.200," uh we do also have"
3007.400,3008.500," the capacity yeah"
3009.200,3010.500," be really really vicious"
3011.200,3011.400," to"
3011.900,3012.800," humans we consider"
3013.700,3014.000," other"
3014.400,3015.200," and not human"
3015.800,3017.300," and it's it's unfortunately"
3018.300,3020.300," it's his argument is it's not cultural"
3021.300,3023.300," it's not like some cultures are nice and don't do that"
3023.900,3024.800," it's human"
3025.800,3028.400," you know and any human being can be turned that way"
3029.200,3030.300," and then he group of humans"
3031.100,3032.400," so that's why we need to do some"
3032.900,3034.800," training and some work on ourselves to"
3035.400,3037.400," be more aware of that capacity"
3038.200,3038.800," and have it"
3039.200,3040.800," be less easily"
3041.900,3042.400," turned on"
3043.800,3044.000," yeah"
3045.700,3046.500," that's one reason"
3047.100,3048.200," according to the old"
3049.200,3050.800," Buddhist view that's one reason"
3051.700,3053.400," we do this kind of practice"
3054.000,3054.800," is the training"
3055.500,3057.400," that defuses the so-called"
3058.100,3059.000," three poison"
3060.000,3061.300," sans and the three poisons are"
3062.900,3064.900," hunger greed grasping"
3065.400,3065.800," number one"
3066.600,3067.200," number two"
3068.500,3069.000," hey"
3069.300,3069.900," I'll will"
3070.200,3070.700," a version"
3071.700,3072.600," that can lead to violence"
3073.200,3074.200," aggression and violence"
3075.000,3075.600," and number three"
