Start time,End time,Transcript
544.200,547.900," and then we can get long stretches where we're just totally caught in"
549.000,550.300," projects and you know"
550.800,553.300," produce a different kinds work relationships"
553.900,557.100," you know whatever it may be creativity creative things a different kinds"
557.700,562.300," we're just caught in them in these great long sweeps and arcs and trajectories"
563.200,564.400," a project and you know it's"
565.200,568.200," that's all well and good and great and fine"
568.900,572.400," may well bring us a lot of satisfaction along with all the challenges and stuff"
574.800,575.400," but actually"
577.600,579.800," we're still missing the seat"
580.700,583.300," you know it's because he can be you can be doing projects"
584.000,585.700," whatever you projects you want you know"
586.500,587.400," as long as they're not harmful"
588.300,588.400," and"
589.300,589.400," still"
590.800,591.700," day in the sea"
592.600,594.400," Day in in the real here"
595.700,596.500," that is aware"
598.700,599.100," so"
602.000,603.500," so let's come into our our sit"
608.200,608.700," so I'm"
609.600,612.400," gonna be just getting comfortable is the first thing"
613.800,615.500," we we want to"
616.500,619.400," set a smooth out the hard line between"
620.200,621.500," non sitting and sitting"
622.100,622.900," is an invitation"
624.000,625.700," it's just an invitation it's just"
628.000,629.000," it's not like"
630.100,631.000," there's the cushion"
631.700,632.000," boom"
632.600,633.800," I've got to start sitting"
634.400,635.000," it's more like"
636.100,637.400," oh there's cushion over there"
638.300,640.300," there's a seat waiting for me over there"
640.900,642.600," I'm going to wind my way"
643.900,644.300," to order"
645.500,647.200,"so now here I am sitting"
648.300,648.800," but actually"
649.900,652.000," I'm not really yet arrived"
653.300,654.000," in the seat"
655.900,657.700," I want to just feel into what"
658.600,661.100," what might be present for me"
664.000,666.400," that his reluctant to go and sit"
666.800,668.500," and be here and be still"
675.800,677.200," and whatever I may find"
678.300,678.400," that"
680.500,680.700," isn't"
681.600,682.700," quite ready to"
684.400,684.900," land"
686.700,687.600," and arrived"
689.600,692.000," let me make space for it let me welcome"
694.700,696.100," it let me feel it in my body"
699.400,700.100," and tell it"
701.200,701.900," in a thank you"
702.400,704.200," thank you for being here you're welcome"
706.700,706.900," this"
708.100,709.500," tent is big"
710.000,711.100," as large tent"
713.800,716.700," imagine you know a bit of intent in the desert"
718.100,719.700," big wide"
720.400,722.000," tent made of wool"
722.500,724.100," sheeps will goats will"
725.300,726.500," why tent"
729.800,731.400," very wide shelter"
737.900,739.300," it's not a narrow box"
740.900,741.600," it's more like"
742.800,743.300," actually"
745.500,747.700," the the place of meditation"
748.900,752.500," in reference to that dance isn't just the one little cushion"
753.200,754.600," is the whole stage"
756.800,757.300," and the"
758.600,761.500," the Wings as they call them of the stage and the"
762.300,765.200," ceiling lights and the Rods and"
765.900,768.800," all the things stored up above the stage all of that"
769.900,771.500," is the arena"
772.500,773.300," of meditation"
779.000,780.000," we're actually arriving"
781.000,782.200," in something larger"
784.100,784.900," than Just us"
799.400,800.600," it's a big sky"
811.000,814.200," so let yourself settle under the big sky"
841.300,842.300," yeah resting"
843.300,845.000," resting under the big sky"
845.300,845.600," that you know"
846.700,848.300," that your body be comfortable"
850.700,852.200," has check that your balance"
854.900,855.800," if you need to be"
857.800,860.300," which is best if your spine is free"
863.000,865.300," might do a little gentle Sway"
866.500,868.000," or and oft"
870.900,873.600," you like the master of a ship"
874.800,876.100," oh an old and"
876.800,878.000," olden day ship"
880.700,881.300," weighing"
882.700,884.100," backwards and forwards"
885.500,886.500," on the swells"
889.800,891.400," then coming into that still"
892.100,892.600," Bay"
895.700,896.500," where you can"
898.900,899.300," rest"
900.500,901.100," upright"
905.700,906.700," learning all the"
907.400,910.100," all the micro muscles of the face relaxed"
913.000,914.800," kind of like complex rigging"
916.400,917.900," on an old sailing ship"
918.800,920.000," that can go Slack"
926.700,927.800," and feel how that"
928.800,928.900," that"
929.800,931.600," releasing that letting go"
932.900,933.000," can"
933.700,937.600," gently rain down through the body so the throat relaxes"
938.800,941.200," shoulders and arms hands relaxed"
945.100,946.500," like slack rigging"
949.000,951.600," shoulders clavicles chest"
953.500,955.800," diaphragm belly all relax"
958.100,959.500," upper back lower back"
960.900,961.500," seat"
963.000,963.800," all of these"
966.600,968.300," upper legs and lower legs"
971.100,971.900," and them go"
974.200,976.600," ankles feet toes let them go"
985.000,989.000," all system"
993.000,994.300," gently gradually"
995.500,996.300," powering down"
1008.100,1009.600," and as we powered down"
1010.600,1012.700," this remembering that the whole space"
1014.100,1016.700," this big sky of meditation"
1017.800,1018.800," this large"
1019.000,1021.000," Theatre of meditation"
1022.200,1023.400," it can handle"
1024.400,1025.900," whatever we've got going on"
1027.500,1029.000," so even while"
1030.600,1033.100," we're powering down if we find this"
1034.600,1038.600," ah but uncomfortable energy is here and there that may show up"
1039.600,1042.000," don't don't worry about it they're welcome"
1043.400,1045.800," the large space the big roof"
1048.000,1049.600," of this big tent"
1051.800,1052.900," it can handle them"
1060.900,1061.700," and not a problem"
1062.100,1062.700," that welcome"
1072.400,1074.300," all of us all of what we are"
1078.200,1079.100," is allowed"
1079.700,1079.900," here"
1086.900,1089.000," by his call original love"
1091.300,1093.200,"an original space"
1095.500,1096.300," always"
1097.500,1098.100," present"
1111.800,1113.300," always patient"
1122.800,1124.000," always allowing"
1125.300,1125.800," allowing"
1127.900,1128.700," allow it"
1231.800,1232.900,"so we're going to"
1234.400,1235.300," just gently"
1237.500,1239.900," invite ourselves to start exploring"
1242.100,1244.200," what is it there's always been here"
1249.600,1252.400," is there for example in awareness"
1254.000,1255.300," without"
1256.900,1259.300," her reference to the contents"
1260.300,1261.600," of it over awareness"
1262.400,1263.200," so right now"
1264.900,1265.900," they're experiencing"
1268.100,1269.800," some amount of external"
1270.100,1271.300," sense experience"
1272.700,1273.300," sounds"
1276.000,1277.300," body sensations"
1279.000,1282.600," some awareness of sight"
1283.500,1284.100," seeing"
1288.900,1289.700," and all those"
1291.100,1292.600," elements show up"
1294.400,1295.100," burn awareness"
1297.000,1298.000," that's already here"
1302.200,1303.700," ready to be aware of them"
1309.800,1311.800," was like a kind of canvas and"
1313.600,1313.900," whenever"
1315.000,1317.800," a dab of paint or a stroke of painters"
1319.300,1320.000," is showing up"
1320.500,1321.700," the other canvas is"
1324.000,1324.600," ready for it"
1331.100,1332.800," could be the sound of a car"
1335.900,1337.300," or wind in trees"
1339.800,1341.800," or waves breaking"
1349.300,1349.900," would be"
1351.000,1352.800," the harm of an air conditioner"
1355.100,1355.500," could be"
1357.100,1359.300," sensational foot on floor"
1363.500,1367.000," each and all of them show up"
1368.600,1368.900," in a"
1369.600,1370.400," pre-existing"
1371.400,1372.100," awareness"
1379.800,1381.700," and awareness always ready"
1382.800,1383.700," to be aware"
1385.100,1386.000," of experience"
1398.900,1400.800," the invitation is to kind of"
1401.900,1404.600," let that awareness by itself"
1405.800,1407.900," as if as if you're a sponge"
1409.000,1412.100," and there's a kind of damp wool behind you"
1413.500,1416.800," that the dampness the moisture of awareness"
1417.700,1418.600," is seeping"
1419.900,1420.500," forward"
1421.500,1422.300," into you"
1423.400,1424.000," into your"
1425.400,1427.200," telly and a tissue of your body"
1430.600,1433.700," a warmth in the moisture of aware this"
1435.900,1436.600," gently"
1438.000,1440.700," softening you"
1443.000,1444.000," Deeping into"
1446.300,1448.900," the Fabric of your experience"
1450.400,1453.700," and you don't have to do anything"
1458.600,1461.600," very gently absorbing letting this"
1463.200,1463.900," awareness"
1466.100,1467.500," permeate us"
1497.000,1499.400,"and again it's actually fine if"
1500.000,1502.000," thoughts and feelings arise"
1502.800,1503.600," they too"
1504.300,1505.000," arise"
1506.900,1507.500," in"
1508.600,1509.400," awareness"
1513.800,1515.000," without awareness"
1516.900,1518.300," we wouldn't experienced them"
1521.100,1522.600," same awareness"
1525.100,1525.700," actually"
1526.300,1527.100," permeates"
1528.500,1530.900," thoughts and feelings emotions"
1536.600,1538.500," energies of affect"
1542.800,1544.000," are all showing"
1546.200,1547.200," up in the one"
1549.800,1552.600," permeating dissolving absorb"
1553.500,1554.200," awareness"
1608.200,1612.000," and if we bring back that stage better for"
1612.700,1613.800," or analogue"
1614.500,1615.700," the theatre space"
1618.000,1619.300," all that appears"
1620.900,1621.800," there his Li"
1622.900,1625.800," by the one light of awareness"
1628.200,1630.300," is the light of awareness"
1631.600,1633.600," that allows whatever appears"
1634.500,1635.200," to appear"
1641.800,1643.500," all in any experience"
1648.100,1649.900," memories imagining"
1655.800,1656.600," feeling"
1660.000,1660.600," hearing"
1664.100,1664.800," sensing"
1666.100,1666.700," seeing"
1673.700,1676.100," they're all arising within the theatre"
1677.200,1678.100," by awareness"
1679.300,1680.100," lit by"
1680.600,1681.100," the lighting"
1682.500,1683.300," of awareness"
1792.500,1794.900,"what would it be like just a boss"
1796.300,1798.700," in the wall light the warm glow"
1800.400,1801.200," of awareness"
1806.200,1807.700," and it's a fused you"
1813.200,1817.600," a fuse the whole stage a few views all your experience"
1820.000,1820.900," and ask"
1894.800,1896.900,"and if something comes up like"
1898.200,1899.900," for example restlessness"
1902.100,1903.500," notice that"
1904.700,1907.200," it's showing up in awareness"
1908.700,1909.800," without awareness"
1911.700,1913.800," no awareness of restlessness"
1916.000,1917.100," and awareness"
1918.000,1918.600," welcome"
1919.900,1921.100," whatever shows"
1924.000,1925.100," up awareness"
1926.300,1927.200," welcome this"
1927.700,1928.800," restlessness"
1932.300,1934.000," for example"
1943.800,1946.000," awareness isn't disturbed by"
1947.300,1949.800," restlessness or impatience or"
1951.200,1952.000," anything like that"
1958.100,1959.500," just welcome to them"
1968.100,1972.100," actually loves them"
1974.100,1976.100," it feels kindly towards them"
2132.500,2134.900,"and like what would it be like if there were"
2135.700,2136.600," really nothing"
2138.400,2139.300," he needed to do"
2145.900,2146.500,"nothing"
2146.900,2147.700," to solve"
2149.700,2150.100," nothing"
2151.100,2151.800," to fix"
2156.700,2157.400," what's left"
2159.000,2160.500," when there's nothing to fix"
2223.900,2227.000,"what was here before there was"
2227.600,2229.200," any need to fix"
2232.600,2233.900," if all any"
2234.500,2235.200," fixing"
2237.300,2238.800," or need to fix"
2240.800,2243.000," what was already here"
2252.900,2254.400," that is it"
2255.300,2255.900," still here"
2285.700,2292.000," what is my"
2292.100,2293.100," original"
2296.700,2299.500," face what is the original face of thing"
2336.800,2338.400," they original face"
2339.300,2341.900," really before anything happened"
2350.800,2352.000," my own face"
2353.500,2354.700," before anything"
2359.100,2360.000," still here"
2379.600,2382.600," what if the original face is not really a face"
2392.100,2392.800," well then"
2463.700,2466.400,"so many things so many faces"
2468.300,2468.700," one"
2469.900,2470.500," original"
2471.400,2471.700," face"
2480.000,2482.300," one face"
2498.200,2499.400,"so please"
2500.000,2501.200," keep sitting"
2502.000,2505.000," for a few more minutes if that feels right"
2505.500,2505.900," for you"
2507.600,2507.900," and"
2509.500,2510.900," some it may well be"
2512.400,2515.000," and for some it may be time"
2516.200,2517.600," to bring movement"
2518.600,2519.500," back into the body"
2520.800,2521.300," and be"
2524.400,2524.600," yeah"
2525.300,2526.300," maybe stretching"
2527.000,2527.900," breathing differently"
2530.600,2532.200," getting tea making tea"
2533.300,2533.600," coffee"
2534.800,2536.000," whatever your poison is"
2538.900,2539.700," but glide on"
2540.600,2541.600," asked on"
2541.900,2544.400," if that is right for you"
2545.400,2546.700," and we will re"
2548.000,2548.600," commence"
2550.300,2551.200," to another events"
2551.900,2552.600," so to speak"
2553.300,2554.500," here on the zoom"
2555.300,2557.000," to 50 50"
2557.800,2558.700," minutes past"
2559.800,2561.300," whatever your our may be"
2562.200,2562.900," in 7 minutes"
2563.400,2564.600," thank you very much everybody"
2565.500,2566.300," thank you thank you"
2889.100,2890.100," okay"
2891.000,2891.600," so I think"
2893.000,2895.200," handle people still seem to be just"
2896.100,2898.000," not quite back so we're going to"
2899.000,2900.600," we're gonna just ease our way in"
2902.700,2904.400," and I'm going to I'm going to try to"
2905.400,2910.300," do my best to offer some sort of thoughts about about original face"
2911.000,2912.300," slash original love"
2913.000,2913.900," I don't know how"
2914.500,2917.500," any of you found that that meditation I'd be curious to hear"
2919.100,2919.400," you know"
2919.900,2921.300," was it helpful was it"
2922.100,2923.600," baffling or what you know"
2924.900,2926.400," maybe we'll see in a little bit"
2929.900,2930.000," but"
2931.900,2934.800," this this term original"
2935.200,2935.600," face"
2937.900,2940.100," which I personally have kind of"
2940.900,2942.800," well it was the inspiration really"
2943.300,2946.700," I mean it's not a whole lot of inspiration but for the term original love"
2947.400,2948.900," I want to try to sit back and"
2949.500,2950.100," sort of explained"
2950.900,2954.100," might what what in my experience made me"
2956.500,2959.300," think that original love was an appropriate term"
2962.300,2963.900," but we're going to start with the original face"
2964.400,2965.000," I am"
2965.700,2966.300," I've been pretty"
2967.300,2968.000," sort of"
2969.700,2973.500," brought up lately and thinking you know had a lot of sort of thinking about"
2974.200,2975.100," human violence"
2976.300,2979.300," and human aggression you know because on on the face of it I mean"
2980.100,2980.700," you know we"
2981.300,2982.700," we know Canada"
2983.200,2985.700," you know I've talked about this in recent Talk's you know"
2986.200,2986.900," we know that"
2987.800,2988.100," the"
2989.000,2991.900," sort of special capacities that sapiens"
2992.600,2994.000," has had the loud"
2994.700,2995.100," are"
2995.900,2999.300," you know really you know visa via the species are"
2999.900,3004.400," technological scientific technological knowledge and sort of understanding"
3004.900,3009.700," all of that to develop the way it has along with other site other aspects of Culture that are"
3010.200,3011.700," really About Beauty and"
3013.000,3013.700," and and and"
3014.700,3018.700," beautiful ways of thinking about our existence and our experience and"
3019.300,3022.000," and and sort of into that category you might add"
3022.600,3026.800," you know the meditative contemplative discoveries and pathways that have been"
3027.300,3029.200," laid out and that have been"
3030.200,3034.500," advertised in sense of pointed pointed to hey try going this way"
3035.100,3037.100," you know our capacity to sort of think about"
3037.900,3042.500," how to live and to try to live and to have some sense to try to live well to have some"
3043.500,3043.700," some"
3044.500,3045.400," even idea that"
3046.100,3047.700," it could be possible to live"
3049.000,3051.800," you know well or not so well and what would that mean and"
3052.300,3052.900," you know and"
3053.300,3053.900," all of that"
3054.500,3055.500," comes out of"
3056.600,3057.900," the fact that we can"
3059.700,3060.900," with very good"
3061.800,3063.800," collaborative communication"
3064.800,3067.000," we can communicate with one another"
3067.500,3071.600," and are symbolic communication language that develops spectacularly"
3072.400,3074.500," you know we have frameworks of ideas and"
3075.000,3079.500," brain works for the frameworks and frameworks for the frameworks for the frameworks for the ideas"
3080.000,3083.100," and you know we can do all that and communicate it and share it"
3083.600,3085.600," and all that collaborative stuff"
3086.400,3088.000," has you know resulted in"
3089.000,3090.900," you know and what in some ways is a remarkable"
3091.800,3092.500," really and"
3092.700,3094.300," you know and evolving"
3095.000,3097.500," understanding and capacities you know"
3098.200,3099.900," of course there's a dark side to that"
3100.500,3100.700," because"
3102.200,3103.700," it we're also creating"
3104.400,3105.300," a lot of"
3106.400,3108.300," technological capacity for Destruction"
3109.100,3109.200," and"
3109.900,3111.500," and we're destroying"
3113.100,3116.100," the delicate or maybe not so delicate but with"
3117.000,3118.000," now in the away at our"
3118.600,3122.400," the eco ecosystems of this planet in ways that are"
3123.100,3124.000," um probably"
3124.800,3129.100," detrimental were less undoubtedly detrimental to many species"
3130.000,3131.100," including us you know"
3131.900,3134.000," um but along with that"
3134.800,3139.400," without even going to that just along with that capacity for collaborative endeavour"
3139.900,3140.600," Co-operative"
3141.300,3143.000," endeavour working together for"
3143.400,3144.800," the benefit of many you know"
3145.700,3146.500," there's also this"
3147.400,3148.200," flip side"
3148.500,3148.900," in our"
3149.400,3153.200," neurobiology our neurophysiology has a flip side"
3154.500,3155.700," it's got a capacity to do that"
3156.300,3157.800," and it's got this dark side"
3158.100,3159.600," shadow side flip side"
3160.100,3161.100," Darkness really"
3161.800,3163.200," of slaughtering one another"
3164.400,3164.600," we're"
3165.300,3166.400," incredibly good"
3167.000,3167.100," I mean"
3168.000,3170.300," we haven't strength incredibly big capacity"
3170.800,3171.800," for slaughtering each other"
3172.900,3174.600," you know it's extraordinary really there"
3175.100,3179.200," the the how I know there's different theories about"
3180.000,3182.400," when and how warfare developed some say"
3182.900,3184.200," it's comparatively recent"
3185.900,3186.000," but"
3186.900,3187.900," I don't know I mean"
3188.500,3189.000," they've been"
3190.000,3191.100," at least 6"
3191.900,3193.800," cute homo species that"
3194.700,3195.500," we know of"
3196.000,3197.400," in the Archaeological record"
3197.700,3199.000," panel on Ali-A"
3199.800,3203.400," Ollie onto logical paleontology paleontological record"
3203.900,3206.300," says at least six or so human species"
3206.800,3208.100," homo species"
3208.800,3210.600," but it will only one of them still going"
3211.200,3212.800," what happened to the others you know"
3213.400,3213.700," is it"
3216.100,3218.100," isn't it quite likely that we"
3218.800,3221.000," we because sapiens are still here"
3221.800,3224.500," they the others didn't have such an easy time with sapiens"
3225.200,3227.700," you know many of you will notice sapiens"
3228.200,3228.700," reaches"
3229.100,3229.900," Australia"
3230.200,3231.400," 45,000 years ago"
3232.300,3233.400," within 10,000 years"
3234.300,3235.800," almost all the megaphone"
3236.600,3237.100," is dead"
3237.700,3238.300," is extinct"
3238.700,3241.300," with the exception of big kangaroos with something like that you know"
3241.900,3242.200," we're"
3243.100,3245.000," we've got this I mean that's that's"
3245.600,3246.800," other species fair enough"
3247.600,3248.600," but we just"
3249.300,3251.400," haven't figured out how to stop killing each other"
3252.400,3252.700," basically"
3254.600,3254.800," and"
3255.400,3257.300," you know I've talked before about the you know this"
3258.200,3261.300," I love brand hares book on dogs and"
3262.000,3264.600," boxes wolves and dogs as well worth reading it's called"
3265.300,3267.400," survival of the friendliest and it's about"
3268.100,3269.100," this very point"
3270.700,3273.300," collaborative co-operative side of our neurology"
3273.600,3276.200," this helped this design to be able to do that very well"
3276.900,3278.900," or evolved to be able to do that very well"
3279.500,3282.800," and then on the other hand it also evolved to be really good at"
3283.400,3284.900," dehumanising other"
3285.300,3285.900," humans"
3286.500,3288.200," deciding those humans"
3288.900,3290.600," aren't human like we are"
3291.400,3292.300," and can be treated"
3293.000,3293.200," with"
3293.900,3295.300," Merciless cruelty"
3295.900,3301.200," there's no bounds on how cruelly they deserve to be treated and it can be whole groups"
3301.900,3303.400," and usually is groups actually"
3303.800,3305.000," and you know if you look at the"
3305.700,3305.900," the"
3307.000,3310.200," religious Wars in Europe I mean in England in the"
3310.700,3312.200," 16th century when they were just"
3313.500,3317.400," Protestant Catholic processing Catholic whichever it was empower"
3318.000,3318.400," the other"
3319.100,3320.200," team then"
3320.800,3323.900," would get you know boiled slowly to death"
3324.400,3325.700," it wasn't enough to just kill him"
3326.300,3328.800," they got to be killed very slowly and very painfully that"
3329.100,3331.800," dunk them in boiling water pool them out so they're still alive"
3332.300,3333.100," and then back in"
3333.500,3336.400," and out and back in and I mean they they were"
3336.900,3339.800," is unbelievable the ways they devised"
3340.200,3341.200," to torture one another"
3341.800,3342.600," all over"
3343.100,3344.900," a belief system that made"
3345.800,3347.600," other people not be people"
3349.000,3349.900," because they"
3350.700,3354.300," knew that God's which you know the story of God"
3354.700,3359.300," has an appointee won only on earth that's the Pope and if you"
3360.100,3360.800," believe that"
3361.500,3364.900," you're you're you're you deserve to be treated with the pouring crudely"
3365.200,3369.300," or on the other hand if you don't believe that you deserve to be treated with a poor and cruelty"
3369.600,3373.100," you know it's just you look at any car believe it I mean"
3373.900,3374.400," you know all"
3375.300,3376.900," Jonathan Swift in in his"
3377.900,3379.000," brilliant present"
3379.400,3380.900," book you know and there's a lot of"
3381.600,3385.500," brilliant works on this actually if you look at it over the centuries people have seen this"
3386.100,3388.700," Swift in Gulliver's Travels you know he had"
3391.000,3395.600," I can't remember the Gulliver travels is a long time since I read it actually to something like four different"
3396.300,3397.100," Lands and"
3398.200,3398.700," one of them"
3399.300,3404.600," has a big I may have got this wrong but what I think I this little bit I don't think I've got wrong"
3405.100,3406.400," then on one of those lands"
3407.000,3410.800," the the two groups who live on either side of this big Island or something like that"
3411.300,3413.400," with a wall down the middle and they're constantly"
3413.900,3417.700," raiding the other side and killing them and then the other side raids back and"
3418.200,3423.200," and there's the Little Indians on one side and the big Indians on the other side"
3423.600,3425.100," little end ions"
3425.400,3427.100," big ends"
3427.700,3428.000," they"
