Start time,End time,Transcript
474.100,476.800," arising and disappearing"
478.300,479.200," and it's also"
479.900,482.300," you know these days as we know where"
482.900,485.200," in what some called a Polly crisis"
486.600,486.700," so"
488.200,490.700," it may be even more so sort of ramped up"
491.100,491.200," the"
493.100,494.400," the Flames in which we're living"
496.700,497.100," and so"
498.000,498.700," practice"
499.000,499.700," begins"
500.000,500.200," with"
500.600,500.900," that"
502.000,504.100," and as we're we're going through our three"
504.800,506.300," sessions in the process of this"
507.200,508.500," of this mini course"
509.700,510.400," will be"
511.800,512.600," will be looking at"
513.300,516.400," how understanding and practicing with"
517.200,518.600," sort of different levels of our"
519.300,520.600," relationship with this earth"
521.900,522.200," can"
522.900,523.500," help us"
523.800,524.000," to"
525.000,525.400," you know b"
527.400,528.300," essentially"
529.600,530.300," wiser"
530.700,530.800," and"
531.500,532.100," kinda"
533.500,534.500," which are really the two-"
535.800,537.600," wings of practice wisdom"
538.900,539.500," and compassion"
540.400,541.900," the two wings of Buddhism"
543.400,544.000," wisdom"
544.500,545.100," and compassion"
545.900,549.900," understanding both again on different levels there will be exploring"
550.600,551.700," okay so that's like a rough"
552.500,553.100," intro to"
554.300,557.900," what we're going to be doing and I want to start with a sit"
558.700,558.900," and"
560.800,562.900," for those of you who have come from the way"
563.500,565.300," and haven't joined one of these sessions before"
566.100,568.000," we typically do a 30 minute sit"
568.700,572.500," we'll thereabouts when we start this Sunday sessions so it's a chance"
573.300,576.400," for some of you it'll be a chance to go you know a bit deeper"
576.800,577.400," than you might normally"
578.000,580.100," be doing if you're normally doing shorter sets"
580.900,582.600," and so just you know let yourself"
583.600,586.000," if Let It Be what it is don't have"
587.500,587.800," some"
588.700,591.400," fixed idea about what needs to happen or"
592.200,593.200," you know because sometimes going"
594.200,596.400," longer and deeper means"
597.200,599.400," you know we might hit rougher to rain"
599.600,600.900," it's not all about"
601.800,605.700," deeper equal smoother you know it's we we don't know what we're going to find"
606.300,608.000," every sit is is"
611.200,612.400," just like every moment"
613.400,615.300," is actually in if we if we"
616.600,617.400," if we train"
617.900,621.000," enough and long enough we might start to really find this that"
621.700,622.700," you know every sit"
623.500,624.000," every moment"
624.800,625.600," is our first"
626.600,626.900," sit"
628.300,629.500," our first ever"
630.400,630.600," sit"
631.900,633.500," that's what beginner's mind"
634.600,636.700," is really referring to every moment"
637.600,638.400," is our first"
639.000,639.500," moment"
641.200,644.300," and you might just see what is that feel like in your body to hear that"
645.500,646.000," might be"
646.700,647.400," exciting"
648.400,650.800," my appear to sense of anticipation it might"
650.900,651.600," hold a promise"
652.200,653.400," or in there might be some little"
654.300,656.900," discomfort I can't do that or you know"
657.600,659.400," I'm not experiencing that or something you know"
660.000,661.600," and whatever it is we welcome"
662.500,662.700," it this"
663.800,664.500," the fundamental of"
665.400,666.300," practice in this"
666.900,667.300," programme"
668.200,670.200," is learning more and more"
671.100,672.000," to allow"
673.300,673.800," welcome"
675.000,675.700," embrace"
676.800,677.800," whatever we find"
678.400,678.600," in"
679.300,680.000," our practice"
680.700,682.800," and you know by extension actually"
683.500,684.400," whatever we're finding"
685.200,685.900," in life"
687.300,689.800," and again that's starting point is the"
690.500,691.400," allowing of it"
693.100,694.700," and it's from that that we can"
695.700,697.200," actually learn to respond"
698.900,699.600," more helpfully"
701.100,702.600," not for a place of resisting"
703.800,705.100," but from allowing"
706.900,707.600," okay so"
708.700,709.200," let's"
710.600,712.600," find a comfortable seated position"
723.300,724.100," so we yeah we"
724.400,727.400," comfort is is the operative word here we"
728.100,730.100," we don't need to be"
731.100,732.700," sort of stressing out with some"
733.400,736.700," ideal of posture not at all but ideal"
737.400,738.100," is the one"
738.800,739.500," where we're"
740.300,741.200," we're most comfortable"
742.100,742.500," actually"
744.700,746.300," and that you're able to find"
748.800,750.700," a sense of comfort in your own body"
760.100,760.700," if you're"
761.100,764.100," dealing with any kinds of body pain"
765.100,766.900," and work around them try to"
767.600,769.500," make it as easy as you can for those"
770.400,771.100," parts of the body"
778.000,778.500," you know I'm going to"
779.000,781.100," give some guidance assuming that you're"
782.200,785.700," your upright but if you're not if you're reclining"
786.200,787.200," that's just great"
787.700,788.600," just adapt"
789.500,792.500," you know when I'm saying and take what's relevant for you"
800.300,801.400," let's begin by"
802.700,803.400," arriving here"
811.200,814.100," you know although we're all over the world in a certain way"
814.900,815.400," here"
816.200,817.100," Right Here"
818.000,820.200," is actually kind of the same for all of us"
821.700,823.200," wherever we are it's alright"
824.400,824.700," here"
832.600,832.900," we can"
833.400,835.400," we can start to pause it out a little bit"
837.300,837.700," feeling"
838.100,838.700," your seat"
842.100,843.700," can you relax into"
844.300,844.900," the seat"
849.100,850.300," that the hips are relaxed"
853.600,854.800," and the barely relax"
858.400,863.700," it's almost like we're kind of"
865.000,867.300," balling down into the center of the body"
871.400,872.700," that chest relax"
875.400,876.300," their shoulders"
876.900,877.800," at relax"
880.200,881.100," that shoulders"
881.600,883.700," arms and hands"
890.900,891.600," relax let them go"
904.700,907.000," now let's release the JW"
909.500,911.400," let it sink a millimetre or two"
916.400,919.700," you might feel some sensation in the throat as you do that"
933.500,936.400," let the back of your neck extend very slightly"
938.400,941.300," it says if the top of the back of the skull"
942.900,945.900," is being very lightly drawn upwards"
947.400,948.600," away from the body"
949.900,952.000," maybe just half a millimetre"
952.200,953.800," tiny amount but it's enough"
956.600,958.400," to have a little sense of"
960.000,960.500," opening"
961.000,962.100," in the back of the neck"
968.900,969.600," that"
971.100,972.500," kind of go with"
974.200,976.000," the slackening of the jaw"
989.000,990.700," we're bringing some he's"
993.000,994.700," into the whole area"
996.400,997.800," this critical area"
998.100,1000.400," of the central nervous system where"
1002.100,1002.200," the"
1004.100,1005.300," spinal column"
1007.100,1009.000," and all the millions of nerves in it"
1010.000,1010.700," meet"
1012.400,1012.700," the"
1013.500,1014.400," the brainstem"
1014.700,1015.800," the base of the brain"
1018.800,1019.500," where neck"
1019.900,1020.600," and skull"
1022.000,1022.700," into sect"
1026.600,1028.200," so all around that area"
1028.600,1029.900," of the base of the skull"
1032.600,1034.000," we're bringing an ease"
1038.900,1042.300," as if that joint that joining that Junction"
1043.800,1044.600," of skull"
1045.500,1046.000," connect"
1047.200,1049.200," as floating on a kind of bed"
1050.600,1052.300," of hydraulic oil"
1055.400,1056.900," very smooth and easy"
1068.300,1069.300," but face relaxed"
1076.600,1077.600," eyes are"
1078.100,1082.800," a closed for many of you and there might be open for some with the gaze"
1083.700,1084.200," lower"
1085.400,1086.100," either way"
1089.100,1090.300," let your eyeballs"
1091.300,1092.000," be soft"
1101.200,1102.900," that the rest in there"
1103.600,1105.000," twin caves"
1118.000,1119.100," is a balance"
1124.900,1126.000," in equilibrium"
1133.800,1135.600," shoulders again arresting"
1137.100,1138.400," and they too are balanced"
1145.900,1146.900," so I'll throw it"
1149.100,1150.000," soft belly"
1157.000,1157.400," soft"
1158.400,1158.900," hips"
1164.100,1168.300," and a spreading softness through the upper legs"
1172.500,1174.100," and the lower legs"
1178.900,1180.200," and the feet"
1181.400,1182.600," tops of the feet"
1185.700,1187.000," souls of the feet"
1190.800,1191.600," and all"
1192.200,1192.800," toes"
1237.200,1240.500," the great Zen master tiknet Hahn had some"
1241.500,1242.500," meditations"
1245.100,1246.500," in which he'd brought in"
1247.700,1251.600," elements of the Natural World and we're going to touch in on some now"
1253.600,1254.900," sitting still"
1256.700,1257.600," as a mountain"
1291.800,1293.500," still as a mountain"
1340.800,1341.500," sitting"
1342.200,1343.900," mountain still"
1401.600,1403.200," mountain still"
1434.400,1437.400," is there a way our sitting can be clear"
1438.300,1439.100," as water"
1444.500,1447.300," clear as fresh spring water"
1509.800,1511.100," melting still"
1512.100,1512.600," clear"
1513.100,1513.800," as water"
1603.200,1603.900," and"
1605.300,1607.000,"be open as the sky"
1618.900,1621.300," is there a way meditation right now"
1623.400,1624.500," is open"
1624.800,1625.600," as the sky"
1676.700,1677.900," The Only Was a mountain"
1680.300,1681.500," clear as water"
1683.600,1684.100," open"
1685.200,1686.000," as the sky"
1701.600,1703.500," and notice the sky"
1705.200,1708.700," in it's great openness doesn't reject anything"
1711.600,1714.900," but whatever may arise you know thoughts feelings"
1716.400,1717.100," are the kinds of"
1717.900,1720.300," Sensation or experience as we sit"
1721.600,1723.800," the great openness of the sky"
1726.000,1727.000," can welcome it"
1729.500,1731.300," to just to hold it"
1732.200,1733.100," receive it"
1734.800,1735.900," allow it"
1776.600,1779.600," notice if there's any impulse to"
1780.100,1781.500," change something or"
1782.200,1783.200," resist something"
1786.000,1787.400," let that also"
1788.600,1789.000," be"
1790.200,1791.100," a 100%"
1791.500,1792.600," allowed"
1794.600,1796.600," the great open Sky"
1797.800,1799.000," and allows it"
1824.500,1826.800," some say oh true heart"
1827.700,1828.100," is"
1829.600,1830.900," as open as the"
1883.900,1886.000," sky and are sitting be like a river"
1887.300,1889.100," a constant flow"
1890.200,1891.100," of experience"
1892.300,1894.200," but nothing impedes"
1895.500,1897.500," or hinders or tries to"
1898.200,1899.800," resist or hold back"
1901.400,1902.000," sitting"
1903.400,1905.800," let's the river of experience"
1907.300,1907.800," flow"
1909.500,1910.600," flow freely"
1912.300,1913.000," like a river"
1995.300,1996.400," and what if"
1997.600,2000.300," some level are true heart mind"
2002.100,2003.700," is as wide as the world"
2006.900,2008.800," as wide as the great Earth"
2021.100,2024.100," is there some way that our sitting can be"
2024.900,2026.200," open as the sky"
2027.600,2028.700," and wide"
2029.400,2030.500," as the great Earth"
2045.800,2048.000," and you know with these phrases if"
2048.900,2050.600," if they resonate great"
2051.500,2052.800," and if they don't particularly"
2053.600,2054.800," that's just fine"
2055.900,2058.100," let them kind of wash through you"
2059.600,2060.400," you don't have to"
2061.500,2062.600," make anything happen"
2066.900,2067.900," it's all about"
2068.500,2069.200," allowing"
2070.300,2071.500," allowing what it is"
2074.100,2075.000," the best we can"
2075.400,2075.800," right now"
2079.200,2080.700," sometimes that's hard and"
2082.200,2083.300," then we allow that"
2093.500,2093.800," sitting"
2095.400,2096.100," as wide"
2097.200,2098.200," as the great Earth"
2123.400,2126.300," then again not trying to make something happen"
2196.200,2196.800," sitting"
2198.100,2198.600," right"
2199.500,2200.600," as a star"
2272.200,2273.300," star I mean to rest"
2282.600,2286.500," I need to rest as the Dew Falls"
2288.200,2289.000," and rest"
2291.100,2291.600," on the"
2291.900,2293.200," grasses and leaves"
2295.200,2296.000," in the early morning"
2307.800,2309.000," finding rest"
2322.800,2324.700," having rest emerge"
2327.200,2328.300," from our stillness"
2335.600,2337.400," from this time of quiet"
2341.200,2343.000," the way to you emerges"
2343.900,2344.600," from the night"
2359.700,2362.500," sitting itself as a deeply natural"
2363.800,2364.400," process"
2390.700,2392.700," slowly kind of filling up"
2393.200,2394.200," with rest"
2399.500,2400.500," getting a bit more"
2401.700,2404.000," damn for wet or soaked"
2406.200,2407.600," in restfulness"
2410.600,2412.000," and the clarity"
2413.100,2413.900," of you"
2445.900,2446.900," resting"
2447.100,2447.700," in"
2449.200,2449.800," rest"
2559.100,2560.400,"who in the last moment"
2563.400,2564.000," I know"
2565.000,2566.000," he with yourself"
2570.000,2571.200," thank all the"
2572.100,2573.400," all the parts of you"
2575.300,2577.300," are allowing you to do this practice"
2590.200,2591.500," thank yourself for"
2592.800,2593.400," coming to"
2593.900,2594.500," practice"
2606.200,2607.900," I feel grateful to be"
2609.200,2610.800," many practitioners and"
2612.200,2613.200," guides"
2614.200,2618.300," chairs of practice before us over the centuries"
2619.800,2621.000," over the millennia"
2622.800,2625.700," going back we do not know how far"
2627.000,2629.400," but probably into the paleolithic"
2632.200,2634.900," maybe back to the early paleolith"
2637.100,2638.400," maybe back in to"
2639.800,2642.700," a recipients times who knows"
2647.000,2648.300," and humans found"
2650.200,2651.700," this inner capacity"
2654.100,2655.400," to release the whole"
2658.100,2658.900," to let go"
2662.000,2662.800," to discover"
2664.300,2664.800," a level"
2665.500,2666.200," of being"
2667.800,2670.000," in which they were not separate"
2676.800,2677.700," but is still here"
2679.100,2679.600," for us"
2681.600,2682.100," right now"
2688.100,2690.200," that we actually have never lost"
2697.800,2698.400," and well"
2700.700,2702.500," or gently go into a little"
2703.000,2704.000," pause or break"
2704.900,2705.200," here"
2706.400,2708.700," but you're welcome to keep sitting of course"
2710.700,2712.500," you're welcome to get a cup of tea"
2712.900,2714.600," water whatever you might need"
2715.300,2717.500," and will reconvene in seven minutes"
2719.300,2721.000," ten eighty 52 minutes"
2721.500,2722.000," past the hour"
2723.000,2723.900," thank you all very much"
3000.700,3002.000,"okay welcome"
3002.700,3004.100," welcome back everybody"
3007.500,3008.900," welcome back everyone and"
3013.400,3016.800," great to be with you all I just wanted to I'm just looking at some of the"
3017.900,3019.300," lovely messages in the"
3020.900,3022.100," in the chat"
3022.600,3023.500," and from earlier"
3023.900,3024.100," and"
3026.300,3027.600," it's just so good to"
3029.000,3029.500," see everybody"
3030.600,3032.200," Gathering like this to be together"
3033.300,3033.600," um"
3036.000,3038.900," whether it's rainy Boston or rainy bevier or sunny"
3039.400,3040.500," sandia and New Mexico"
3041.200,3041.900," here we all are"
3043.600,3044.100," alive"
3044.600,3047.500," you know that's the that's the fundamental thing we're alive"
3048.400,3048.700," um"
3050.400,3051.800," let me just I want to just say"
3052.100,3053.200," a couple of words about"
3055.900,3057.700," the uh this this little"
3058.000,3060.600," mini programme of three Sundays that the"
3061.500,3064.000," that we have mountains rivers and the great Earth"
3064.900,3065.100," the"
3067.500,3069.500," it's a common phenomenon I think that"
3071.400,3072.300," many of us will"
3072.700,3072.900," have"
3073.800,3075.900," found throughout our lives that when we"
3076.900,3077.700," get into nature"
3079.200,3080.200," whether it's a park"
3081.400,3083.200," or just a tree at the end of the garden"
3084.700,3085.400," or just"
3086.200,3087.900," walking across a lawn"
3089.300,3090.200," or walking across"
3091.500,3092.700," an empty lot"
3093.900,3094.400," where the"
3095.100,3096.900," ground is allowed to"
3097.600,3098.700," do its own thing"
3100.000,3102.200," you know we're we will get very often"
3103.200,3105.200," even subtly some kind of shift"
3106.500,3106.900," in our"
3107.400,3108.300," sense of things"
3110.000,3110.800," whereby"
3112.900,3113.400," somehow"
3115.000,3117.100," we might get just a little space"
3118.400,3119.900," between our normal"
3120.800,3123.000," habitual chatter and commentary"
3123.700,3126.500," are all habitual sense of being plugged into"
3127.500,3127.800," you know"
3128.700,3129.700," a life of"
3131.000,3133.000," work projects responsibilities"
3133.900,3135.400," ambitions hopes"
3136.900,3138.900," and of course many relationships with"
3139.600,3141.300," or at least a few with the"
3142.000,3143.700," attendant complexities"
3144.800,3145.300," that just"
3145.600,3145.900," being"
3147.000,3148.900," physically exposed to"
3151.200,3151.700," some"
3154.600,3156.800," some world that's going on"
3157.600,3158.000," without"
3158.800,3159.300," the human"
3161.200,3162.900," you know that they're just is"
3164.700,3166.600," the recognition that they're just is"
3167.100,3167.900," existence"
3169.200,3170.800," outside the human"
3173.200,3173.700," is often"
3174.600,3175.000," somehow"
3175.700,3176.100," helpful"
3177.200,3177.900," you know whatever"
3178.800,3180.300," sort of tangles of"
3182.800,3184.200," difficulty or of"
3184.900,3186.400," maybe not the most difficulty of just"
3186.800,3187.300," but of just"
3188.400,3191.000," not noticing not being aware"
3192.500,3194.000," just being sort of tugged"
3194.600,3197.200," Through Life by our hopes and fears"
3198.300,3198.400," you know"
3199.100,3199.200," that"
3200.000,3202.400," just even the smallest taste"
3202.900,3203.100," of"
3206.800,3207.200," life"
3207.800,3208.300," going on"
3209.000,3210.000," there's non-human"
3212.200,3213.300," often be very"
3214.000,3214.700," very helpful"
3215.700,3216.400," Thalia tree"
3217.800,3219.500," and I want to I want to recite her"
3220.100,3224.000," a little poem that some of you will know it's quite a famous poem by"
3224.800,3225.600," buy the remarkable"
3226.900,3229.000," poet Gerard Manny Hopkins"
3229.800,3232.500," about a spot in Scotland that he loved"
3233.200,3234.000," where there's a Brook"
3235.100,3236.400," or a"
3237.300,3238.800," burn a burn"
3239.300,3240.100," B you are n"
3240.700,3241.900," as their known in Scotland"
3242.500,3246.900," and it's called inverse naid this dark some burn horseback Brown"
3247.700,3250.100," his role Rock High Road rolling down"
3251.000,3251.700," in Co-op"
3252.100,3252.800," and in comb"
3253.300,3254.900," The Fleece of his foam"
3255.600,3256.100," loots"
3256.700,3259.000," and low to the lake Falls home"
3261.400,3266.300," this dark some burn horseback Brown his roll Rock High Road rolling down"
3267.000,3268.500," in coupe and comb"
3268.900,3272.300," The Fleece of his phone flutes and load to the lake"
3272.800,3273.500," Falls home"
3276.400,3282.900," a weed puff of wind puff bonnet of Thorne Frost turns and twin balls over the broth"
3283.800,3285.600," of a pool so dark"
3286.100,3287.000," fell frowning"
3287.700,3291.400," it rounds and rounds despair to drowning"
3292.900,3295.100," he's looking at this little piece of Frost turning on"
3295.400,3295.900," on a pool"
3296.500,3297.900," and the pool is so dark"
3298.900,3300.500," and it goes round and round"
3300.900,3303.200," that even despair is drowned"
3306.300,3306.800," beautiful"
3307.800,3310.600," I I can really resonate with our myself"
3311.000,3311.300," just"
3313.200,3318.200," dect with you dappled with you are the groins of the brace that the brook treads through"
3319.400,3321.900," why Heath Back flitches of fern"
3322.500,3324.200," and the bead Bonnie Ash"
3325.000,3326.400," that sits over the bird"
3327.700,3329.100," bird Ash trees have these little red"
3331.400,3332.300," buds red"
3333.700,3335.200," sort of hips hip like"
3336.000,3336.600," berries"
3337.400,3338.800," and the bead Bonnie Ash"
3339.500,3341.100," that sits over the burn"
3343.200,3346.400," what would the world be once bereft"
3347.200,3348.600," of wildness and wet"
3349.300,3349.600," oh"
3350.200,3352.300," let them be left or let them be left"
3352.800,3354.400," wildness and wet"
3354.700,3357.900," long live the weeds and the wilderness yet"
3359.100,3365.400," what would the world be once bereft of wildness and wet let them be left oh let them be left"
3366.000,3367.300," wildness and wet"
3367.800,3369.900," long live the weeds and the wilderness"
3370.400,3370.800," yet"
3375.100,3375.900," 1874"
3376.700,3378.100," 1884 I'm not quite sure"
3379.400,3380.400," what a prophetic poem"
3380.800,3381.000," you know"
3381.700,3383.000," already he was seeing"
3384.200,3384.400," that"
3385.300,3385.600," we"
3386.800,3387.900," we benefit so much"
3388.900,3389.500," just from"
3390.100,3394.200," letting this natural world do it's thing just from letting it do its thing"
3395.000,3396.000," and let's not stop"
3396.700,3397.900," letting it do its thing"
3399.300,3399.400," you know"
3400.700,3403.200," particularly that line at rounds"
3403.900,3407.400," it rounds and rounds despair to drowning"
3410.400,3410.800," how"
3411.300,3415.200," that the total so the title is not in the sneyd"
3415.500,3416.600," in the Slade"
3420.100,3422.800," Hopkins was a remarkable man he was a Jesuit"
3424.100,3424.300," and"
3425.400,3425.900," and he never"
3426.600,3429.200," he basically never published a poem in his lifetime"
3429.800,3431.100," he just had a few friends"
3432.200,3435.100," who liked his poetry who had share them"
3435.500,3436.300," it's share them with"
3438.100,3440.400," and there's it's just an absolute treasure of"
3441.300,3442.600," remarkable"
3444.100,3445.700," as you can tell very sort of dense"
3447.600,3452.000," sonically dents and images in an image imagery based dense poetry"
3452.700,3453.900," terribly beautiful and"
3454.700,3457.000," these are poems that it really repays"
3457.900,3461.600," so the memorizing and getting to know over a lifetime because they won't"
3462.200,3464.000," they won't yield all their treasures"
3464.800,3465.600," right off the bat"
3465.900,3466.800," but I hope you get a"
3467.200,3468.100," some sense of"
3469.300,3469.500," his"
3470.200,3470.700," piano"
3471.700,3472.600," simple piano"
3473.100,3474.100," of appreciation"
3474.700,3475.800," to the Natural World"
3476.100,3477.100," and how"
3477.500,3480.200," when we be take ourselves"
3481.200,3482.700," in whatever small way"
3483.200,3483.700," two"
3484.800,3487.400," the non-human the more than human world"
3490.500,3492.400," we can commonly be"
3493.100,3495.000," in some measure great or small"
3495.900,3497.400," relieved of our"
3498.200,3498.500," sort of"
3499.400,3500.500," sort of entrapment"
3501.600,3502.300," in our"
3503.500,3505.200," human habits of mind and heart"
3508.400,3508.900," you know and"
3509.800,3510.600," this is"
3511.800,3513.300," this is kind of our theme"
3514.400,3514.700," for these"
3515.500,3515.900," sessions"
3517.000,3517.600," and I want to"
3520.000,3523.100," remind all of you if you if you forgotten"
3523.900,3524.900," that this program"
3525.500,3526.700," the original love programme"
3527.300,3528.800," and the way apps"
3529.200,3530.300," pathway are both"
3530.600,3532.400," built on a view of practice"
3533.500,3533.700," that"
3534.100,3536.400," comes from early Chinese Buddhism"
3537.500,3538.200," that is a kind of"
3539.500,3543.200," Tour of a blending or a combining or hybridisation"
3544.000,3544.200," of"
3545.100,3547.300," hardcore mahayana practice"
3547.900,3549.500," and fairly traditional"
3549.900,3552.400," terava or early Buddhist practice"
3553.100,3554.200," on the one hand"
3554.700,3556.000," the Tara approach"
3556.900,3557.900," is gradual"
3558.600,3559.500," programmatic"
3559.800,3560.200," development"
3561.300,3564.500," it's sort of gradually moving through series"
3565.500,3567.600," plural of different kinds of practice"
3568.300,3570.000," gradually kind of developing"
3570.500,3571.700," and moving from"
3572.500,3575.300," in a nutshell from sort of basic mindfulness"
3577.800,3579.900," getting a little bit of a handle"
3580.600,3583.300," on how we would our minds are how our"
3583.700,3584.800," untrained mind's"
3585.300,3586.500," bounce around or whatever place"
3587.500,3592.500," and even our trained practice Minds will still pass around all over the place from time to time"
3592.900,3594.200," but we're more aware of it"
3595.000,3597.000," and we have more tools for"
3597.800,3601.800," sitting in awareness of that and being less caught by"
3603.200,3603.500," it um"
3604.500,3604.900," and then"
3605.900,3606.000," the"
3606.600,3608.300," traditional Tara review is that that"
3610.100,3613.300," training in that mindfulness will gradually take us to toward"
3613.700,3615.100," samadhi essentially"
3615.700,3616.200," which is"
